ID	DOCULECT	GLOTTOCODE	CONCEPT	CONCEPTICON_ID	FORM	TOKENS	ASJP	DOLGO	SCA	COGNATE_CLASS	COGID	INFERRED_CLASS	TURCHINID
461	Wathawurrung	wath1238	AND		baː	b aː	b a	P V	P A	AND:211	211	AND:PH	72
463	Wik-Mungkan	wikm1247	AND		aʔ	a ʔ	a 7	V H	A H	AND:224	224	AND:HH	53
464	Wiradhuri	wira1262	AND		gan̪aŋ	g a n̪ a ŋ	g a n a N	K V N V N	K A N A N	AND:217	217	AND:KN	63
465	Wirangu-Nauo	wira1260	AND		ba	b a	b a	P V	P A	AND:211	211	AND:PH	72
467	Yan-nhangu	yann1237	AND		ga	g a	g a	K V	K A	AND:223	223	AND:KH	60
468	Yandruwandha	yand1253	AND		ja	j a	y a	J V	J A	AND:225	225	AND:JH	57
469	Yandruwandha	yand1253	AND		ŋa	ŋ a	N a	N V	N A	AND:225	225	AND:NH	69
471	Yawarawarga	yawa1258	AND		ŋoka	ŋ o k a	N o k a	N V K V	N U K A	AND:205	205	AND:NK	70
472	Yindjibarndi	yind1247	AND		mundu	m u n d u	m u n d u	M V N T V	M Y N T Y	AND:214	214	AND:MN	67
474	Yulparitja	yulp1238	AND		kamu	k a m u	k a m u	K V M V	K A M Y	AND:189	189	AND:KM	62
475	Yuwaalaraay	yuwa1242	AND		gaːlan̪a	g aː l a n̪ a	g a l a n a	K V R V N V	K A L A N A	AND:216	216	AND:KR	65
960	Adnyamathanha	adny1235	ASH		aɖɭa_imba	a ɖ ɭ a i m b a	a d L a i m b a	V T R V V M P V	A T L A I M P A	ASH:449	449	ASH:HT	78
962	Alyawarr	alya1239	ASH		etnment̪	e t n m e n t̪	e t n m e n t	V T N M V N T	E T N M E N T	ASH:475	475	ASH:HT	78
964	Arabana	arab1267	ASH		pudn̪u	p u d n̪ u	p u d n u	P V T N V	P Y T N Y	ASH:445	445	ASH:PT	95
968	Yugambeh-Bandjalang	band1339	ASH		diman	d i m a n	d i m a n	T V M V N	T I M A N	ASH:487	487	ASH:TM	99
969	Yugambeh-Bandjalang	band1339	ASH		muɹuhjn_g	m u ɹ u h j n g	m u r u h y n g	M V R V H J N K	M Y R Y H J N K	ASH:487	487	ASH:MR	88
970	Yugambeh-Bandjalang	band1339	ASH		muɹujn_c	m u ɹ u j n c	m u r u y n T	M V R V J N K	M Y R Y J N C	ASH:487	487	ASH:MR	88
977	Dhangu	dhan1270	ASH		ganuʔ	g a n u ʔ	g a n u 7	K V N V H	K A N Y H	ASH:433	433	ASH:KN	81
980	Dhuwal	dhuw1249	ASH		ɭirgi	ɭ i r g i	L i r g i	R V R K V	L I R K I	ASH:437	437	ASH:RR	97
982	Dieri	dier1241	ASH		puta	p u t a	p u t a	P V T V	P Y T A	ASH:446	446	ASH:PT	95
983	Dyaabugay	dyaa1242	ASH		bulŋan	b u l ŋ a n	b u l N a n	P V R N V N	P Y L N A N	ASH:469	469	ASH:PR	94
984	Djambarrpuyngu	djam1256	ASH		ganuʔ	g a n u ʔ	g a n u 7	K V N V H	K A N Y H	ASH:437	437	ASH:KN	81
986	Djinang	djin1253	ASH		gibilbal	g i b i l b a l	g i b i l b a l	K V P V R P V R	K I P I L P A L	ASH:436	436	ASH:KP	82
989	Gamilaraay	gami1243	ASH		giran	g i r a n	g i r a n	K V R V N	K I R A N	ASH:460	460	ASH:KR	83
995	Kumbainggar	kumb1268	ASH		culaːr	c u l aː r	T u l a r	K V R V R	C Y L A R	ASH:474	474	ASH:KR	83
1000	Gupapuyngu	gupa1247	ASH		ɭirgi	ɭ i r g i	L i r g i	R V R K V	L I R K I	ASH:437	437	ASH:RR	97
1001	Gurindji	guri1247	ASH		cani	c a n i	T a n i	K V N V	C A N I	ASH:448	448	ASH:KN	81
1003	Guyani	guya1249	ASH		dultaɹa	d u l t a ɹ a	d u l t a r a	T V R T V R V	T Y L T A R A	ASH:455	455	ASH:TR	101
1004	Sydney	sydn1236	ASH		d̪ulaɹa	d̪ u l a ɹ a	d u l a r a	T V R V R V	T Y L A R A	ASH:1	1	ASH:TR	101
1005	Jaru	jaru1254	ASH		balgaɹa	b a l g a ɹ a	b a l g a r a	P V R K V R V	P A L K A R A	ASH:502	502	ASH:PR	94
1007	Djiwarli	djiw1241	ASH		ŋari	ŋ a r i	N a r i	N V R V	N A R I	ASH:472	472	ASH:NR	91
1009	Kalkutung	kalk1246	ASH		pumpa	p u m p a	p u m p a	P V M P V	P Y M P A	ASH:431	431	ASH:PM	92
1010	Gamilaraay	gami1243	ASH		giran	g i r a n	g i r a n	K V R V N	K I R A N	ASH:460	460	ASH:KR	83
1011	Karadjeri	kara1476	ASH		pulkaɹu	p u l k a ɹ u	p u l k a r u	P V R K V R V	P Y L K A R Y	ASH:441	441	ASH:PR	94
1015	Kartujarra	kart1247	ASH		cuɳpa	c u ɳ p a	T u n p a	K V N P V	C Y N P A	ASH:462	462	ASH:KN	81
1016	Kaurna	kaur1267	ASH		buʈa	b u ʈ a	b u t a	P V T V	P Y T A	ASH:446	446	ASH:PT	95
1020	Kukatja	kuka1246	ASH		kawaɳ	k a w a ɳ	k a w a n	K V W V N	K A W A N	ASH:502	502	ASH:KW	84
1021	Kuku-Yalanji	kuku1273	ASH		nulu	n u l u	n u l u	N V R V	N Y L Y	ASH:493	493	ASH:NR	91
1026	Gurdjar	gurd1238	ASH		noːŋ	n oː ŋ	n o N	N V N	N U N	ASH:491	491	ASH:NN	90
1027	Kuuku-Ya'u	kuuk1238	ASH		puɹka	p u ɹ k a	p u r k a	P V R K V	P Y R K A	ASH:483	483	ASH:PR	94
1029	Kala Lagaw Ya	kala1377	ASH		tibi	t i b i	t i b i	T V P V	T I P I	ASH:435	435	ASH:TP	100
1030	Kala Lagaw Ya	kala1377	ASH		kunaɹ	k u n a ɹ	k u n a r	K V N V R	K Y N A R	ASH:435	435	ASH:KN	81
1036	Margany	marg1253	ASH		bud̪a	b u d̪ a	b u d a	P V T V	P Y T A	ASH:446	446	ASH:PT	95
1037	Martu Wangka	mart1256	ASH		cuɳpa	c u ɳ p a	T u n p a	K V N P V	C Y N P A	ASH:462	462	ASH:KN	81
1046	Mudburra	mudb1240	ASH		wubːa	w u bː a	w u b a	W V P V	W Y P A	ASH:434	434	ASH:WP	103
1048	Muruwari	muru1266	ASH		put̪a	p u t̪ a	p u t a	P V T V	P Y T A	ASH:446	446	ASH:PT	95
1051	Ngaanyatjarra	ngaa1240	ASH		tcuɳpa	t c u ɳ p a	t T u n p a	T K V N P V	T C Y N P A	ASH:462	462	ASH:TK	98
1053	Lower Riverland	lowe1402	ASH		putko	p u t k o	p u t k o	P V T K V	P Y T K U	ASH:483	483	ASH:PT	95
1054	Ngamini	ngam1284	ASH		tuɹpa	t u ɹ p a	t u r p a	T V R P V	T Y R P A	ASH:447	447	ASH:TR	101
1056	Ngarinman	ngar1235	ASH		liɲaɖ	l i ɲ a ɖ	l i H a d	R V N V T	L I N A T	ASH:452	452	ASH:RN	96
1058	Ngarluma	ngar1287	ASH		miriɲ	m i r i ɲ	m i r i H	M V R V N	M I R I N	ASH:484	484	ASH:MR	88
1059	Narrinyeri	narr1259	ASH		wirace	w i r a c e	w i r a T e	W V R V K V	W I R A C E	ASH:458	458	ASH:WR	104
1066	Northern Coastal Nyangumarta	nort2754	ASH		puɳta	p u ɳ t a	p u n t a	P V N T V	P Y N T A	ASH:473	473	ASH:PN	93
1067	Nyamal	nyam1271	ASH		cunpa	c u n p a	T u n p a	K V N P V	C Y N P A	ASH:462	462	ASH:KN	81
1068	Nyangumarta	nyan1301	ASH		cuɳpa	c u ɳ p a	T u n p a	K V N P V	C Y N P A	ASH:462	462	ASH:KN	81
1069	Nyunga	nyun1247	ASH		buŋa	b u ŋ a	b u N a	P V N V	P Y N A	ASH:442	442	ASH:PN	93
1070	Paakantyi	darl1243	ASH		balba	b a l b a	b a l b a	P V R P V	P A L P A	ASH:439	439	ASH:PR	94
1073	Panytyima	pany1241	ASH		ŋari	ŋ a r i	N a r i	N V R V	N A R I	ASH:472	472	ASH:NR	91
1074	Banggarla	bang1339	ASH		muru	m u r u	m u r u	M V R V	M Y R Y	ASH:444	444	ASH:MR	88
1075	Bayungu	bayu1240	ASH		ŋari	ŋ a r i	N a r i	N V R V	N A R I	ASH:472	472	ASH:NR	91
1080	Pitjantjatjara	pitj1243	ASH		tiːtiː	t iː t iː	t i t i	T V T V	T I T I	ASH:432	432	ASH:TT	102
1081	Pitta Pitta	pitt1247	ASH		pun̪u	p u n̪ u	p u n u	P V N V	P Y N Y	ASH:445	445	ASH:PN	93
1083	Ritarungo	rita1239	ASH		ganuʔ	g a n u ʔ	g a n u 7	K V N V H	K A N Y H	ASH:433	433	ASH:KN	81
1084	Dhalandji	dhal1245	ASH		ŋari	ŋ a r i	N a r i	N V R V	N A R I	ASH:472	472	ASH:NR	91
1085	Dhargari	dhar1247	ASH		ciwa	c i w a	T i w a	K V W V	C I W A	ASH:481	481	ASH:KW	84
1088	Wagaya	waga1260	ASH		n̪anːgun̪anːgu	n̪ a nː g u n̪ a nː g u	n a n g u n a n g u	N V N K V N V N K V	N A N K Y N A N K Y	ASH:470	470	ASH:NN	90
1095	Ngura	ngur1261	ASH		ginda	g i n d a	g i n d a	K V N T V	K I N T A	ASH:447	447	ASH:KN	81
1101	Warlpiri	warl1254	ASH		jaɳanti	j a ɳ a n t i	y a n a n t i	J V N V N T V	J A N A N T I	ASH:443	443	ASH:JN	79
1103	Wanman	wanm1242	ASH		cuɳpa	c u ɳ p a	T u n p a	K V N P V	C Y N P A	ASH:462	462	ASH:KN	81
1104	Wariyangga	wari1262	ASH		ŋari	ŋ a r i	N a r i	N V R V	N A R I	ASH:472	472	ASH:NR	91
1105	Warumungu	waru1265	ASH		wupːa	w u pː a	w u p a	W V P V	W Y P A	ASH:434	434	ASH:WP	103
1107	Wathawurrung	wath1238	ASH		manal	m a n a l	m a n a l	M V N V R	M A N A L	ASH:456	456	ASH:MN	86
1111	Wik-Mungkan	wikm1247	ASH		t̪um_kuɹk	t̪ u m k u ɹ k	t u m k u r k	T V M K V R K	T Y M K Y R K	ASH:482	482	ASH:TM	99
1112	Wiradhuri	wira1262	ASH		d̪aːguːn	d̪ aː g uː n	d a g u n	T V K V N	T A K Y N	ASH:467	467	ASH:TK	98
1113	Wirangu-Nauo	wira1260	ASH		mabaɭa	m a b a ɭ a	m a b a L a	M V P V R V	M A P A L A	ASH:453	453	ASH:MP	87
1117	Yan-nhangu	yann1237	ASH		muŋa	m u ŋ a	m u N a	M V N V	M Y N A	ASH:438	438	ASH:MN	86
1118	Yandruwandha	yand1253	ASH		mudu	m u d u	m u d u	M V T V	M Y T Y	ASH:444	444	ASH:MT	89
1120	Yawarawarga	yawa1258	ASH		makapuda	m a k a p u d a	m a k a p u d a	M V K V P V T V	M A K A P Y T A	ASH:446	446	ASH:MK	85
1122	Yindjibarndi	yind1247	ASH		jiwaɖa	j i w a ɖ a	y i w a d a	J V W V T V	J I W A T A	ASH:501	501	ASH:JW	80
1124	Yorta Yorta	yort1237	ASH		banaru	b a n a r u	b a n a r u	P V N V R V	P A N A R Y	ASH:465	465	ASH:PN	93
1126	Yulparitja	yulp1238	ASH		cuɳpa	c u ɳ p a	T u n p a	K V N P V	C Y N P A	ASH:462	462	ASH:KN	81
1127	Yuwaalaraay	yuwa1242	ASH		giran	g i r a n	g i r a n	K V R V N	K I R A N	ASH:460	460	ASH:KR	83
1128	Adnyamathanha	adny1235	AT		ŋa	ŋ a	N a	N V	N A	AT:527	527	AT:NH	110
1132	Dhangu	dhan1270	AT		ŋa	ŋ a	N a	N V	N A	AT:527	527	AT:NH	110
1133	Dhuwal	dhuw1249	AT		ŋa	ŋ a	N a	N V	N A	AT:527	527	AT:NH	110
1135	Dieri	dier1241	AT		ŋu	ŋ u	N u	N V	N Y	AT:523	523	AT:NH	110
1136	Dyaabugay	dyaa1242	AT		la	l a	l a	R V	L A	AT:516	516	AT:RH	116
1137	Djambarrpuyngu	djam1256	AT		ŋuɹ	ŋ u ɹ	N u r	N V R	N Y R	AT:526	526	AT:NR	113
1139	Djinang	djin1253	AT		baɹgi	b a ɹ g i	b a r g i	P V R K V	P A R K I	AT:527	527	AT:PR	114
1141	Gamilaraay	gami1243	AT		ga	g a	g a	K V	K A	AT:1	1	AT:KH	109
1144	Kumbainggar	kumb1268	AT		a	a	a	V	A	AT:516	516	AT:HH	105
1146	Gupapuyngu	gupa1247	AT		ŋuɹa	ŋ u ɹ a	N u r a	N V R V	N Y R A	AT:526	526	AT:NR	113
1147	Sydney	sydn1236	AT		wɔ	w ɔ	w o	W V	W U	AT:1	1	AT:WH	121
1148	Jaru	jaru1254	AT		la	l a	l a	R V	L A	AT:516	516	AT:RH	116
1151	Djiwarli	djiw1241	AT		a	a	a	V	A	AT:516	516	AT:HH	105
1152	Kalkutung	kalk1246	AT		t̪i	t̪ i	t i	T V	T I	AT:522	522	AT:TH	119
1153	Gamilaraay	gami1243	AT		ga	g a	g a	K V	K A	AT:1	1	AT:KH	109
1154	Karadjeri	kara1476	AT		ŋga	ŋ g a	N g a	N K V	N K A	AT:522	522	AT:NK	111
1156	Kartujarra	kart1247	AT		ŋka	ŋ k a	N k a	N K V	N K A	AT:523	523	AT:NK	111
1158	Kukatja	kuka1246	AT		tcanitcura	t c a n i t c u r a	t T a n i t T u r a	T K V N V T K V R V	T C A N I T C Y R A	AT:1	1	AT:TK	120
1159	Gurdjar	gurd1238	AT		npilaɲ	n p i l a ɲ	n p i l a H	N P V R V N	N P I L A N	AT:1	1	AT:NP	112
1160	Gurdjar	gurd1238	AT		lmpilaɲ	l m p i l a ɲ	l m p i l a H	R M P V R V N	L M P I L A N	AT:1	1	AT:RM	117
1161	Kala Lagaw Ya	kala1377	AT		nu	n u	n u	N V	N Y	AT:514	514	AT:NH	110
1164	Martu Wangka	mart1256	AT		ca	c a	T a	K V	C A	AT:522	522	AT:KH	109
1170	Muruwari	muru1266	AT		a	a	a	V	A	AT:1	1	AT:HH	105
1172	Ngarinman	ngar1235	AT		la_ŋka_ka_ca_kula	l a ŋ k a k a c a k u l a	l a N k a k a T a k u l a	R V N K V K V K V K V R V	L A N K A K A C A K Y L A	AT:1	1	AT:RN	118
1174	Ngarluma	ngar1287	AT		buwi	b u w i	b u w i	P V W V	P Y W I	AT:524	524	AT:PW	115
1175	Narrinyeri	narr1259	AT		an	a n	a n	V N	A N	AT:517	517	AT:HN	106
1178	Northern Coastal Nyangumarta	nort2754	AT		ŋi	ŋ i	N i	N V	N I	AT:522	522	AT:NH	110
1179	Nyamal	nyam1271	AT		ŋu	ŋ u	N u	N V	N Y	AT:1	1	AT:NH	110
1180	Nyangumarta	nyan1301	AT		ŋa	ŋ a	N a	N V	N A	AT:522	522	AT:NH	110
1181	Nyunga	nyun1247	AT		jeaɹuŋeɹ_jukie	j e a ɹ u ŋ e ɹ j u k i e	y e a r u N e r y u k i e	J V V R V N V R J V K V V	J E A R Y N E R J Y K I E	AT:1	1	AT:JR	108
1182	Paakantyi	darl1243	AT		ka	k a	k a	K V	K A	AT:524	524	AT:KH	109
1183	Panytyima	pany1241	AT		ka	k a	k a	K V	K A	AT:1	1	AT:KH	109
1184	Bayungu	bayu1240	AT		a	a	a	V	A	AT:516	516	AT:HH	105
1185	Pitjantjatjara	pitj1243	AT		ŋka	ŋ k a	N k a	N K V	N K A	AT:523	523	AT:NK	111
1186	Pitta Pitta	pitt1247	AT		ina	i n a	i n a	V N V	I N A	AT:521	521	AT:HN	106
1187	Ritarungo	rita1239	AT		ŋaɹa	ŋ a ɹ a	N a r a	N V R V	N A R A	AT:526	526	AT:NR	113
1188	Dhalandji	dhal1245	AT		a	a	a	V	A	AT:516	516	AT:HH	105
1189	Dhargari	dhar1247	AT		da	d a	d a	T V	T A	AT:525	525	AT:TH	119
1194	Ngura	ngur1261	AT		laŋa	l a ŋ a	l a N a	R V N V	L A N A	AT:516	516	AT:RN	118
1196	Warlpiri	warl1254	AT		ŋka	ŋ k a	N k a	N K V	N K A	AT:523	523	AT:NK	111
1198	Wanman	wanm1242	AT		ŋka	ŋ k a	N k a	N K V	N K A	AT:523	523	AT:NK	111
1199	Wariyangga	wari1262	AT		da	d a	d a	T V	T A	AT:525	525	AT:TH	119
1200	Wiradhuri	wira1262	AT		da	d a	d a	T V	T A	AT:525	525	AT:TH	119
1201	Wirangu-Nauo	wira1260	AT		ŋa	ŋ a	N a	N V	N A	AT:527	527	AT:NH	110
1203	Yan-nhangu	yann1237	AT		ŋka	ŋ k a	N k a	N K V	N K A	AT:527	527	AT:NK	111
1204	Yandruwandha	yand1253	AT		ji	j i	y i	J V	J I	AT:518	518	AT:JH	107
1205	Yindjibarndi	yind1247	AT		ɖa	ɖ a	d a	T V	T A	AT:525	525	AT:TH	119
1206	Yulparitja	yulp1238	AT		ca	c a	T a	K V	C A	AT:522	522	AT:KH	109
1207	Yuwaalaraay	yuwa1242	AT		ga	g a	g a	K V	K A	AT:1	1	AT:KH	109
1208	Adnyamathanha	adny1235	BACK		ititi	i t i t i	i t i t i	V T V T V	I T I T I	BACK:549	549	BACK:HT	123
1210	Alyawarr	alya1239	BACK		aʈep	a ʈ e p	a t e p	V T V P	A T E P	BACK:571	571	BACK:HT	123
1211	Alyawarr	alya1239	BACK		ahencahenc	a h e n c a h e n c	a h e n T a h e n T	V H V N K V H V N K	A H E N C A H E N C	BACK:571	571	BACK:HH	122
1212	Arabana	arab1267	BACK		kuku	k u k u	k u k u	K V K V	K Y K Y	BACK:541	541	BACK:KK	129
1216	Yugambeh-Bandjalang	band1339	BACK		mubaɹ_j	m u b a ɹ j	m u b a r y	M V P V R J	M Y P A R J	BACK:582	582	BACK:MP	136
1217	Yugambeh-Bandjalang	band1339	BACK		muli_g	m u l i g	m u l i g	M V R V K	M Y L I K	BACK:582	582	BACK:MR	137
1218	Yugambeh-Bandjalang	band1339	BACK		w	w	w	W	W	BACK:582	582	BACK:WH	148
1219	Yugambeh-Bandjalang	band1339	BACK		mulih_c	m u l i h c	m u l i h T	M V R V H K	M Y L I H C	BACK:582	582	BACK:MR	137
1220	Yugambeh-Bandjalang	band1339	BACK		giɹaɹ_we	g i ɹ a ɹ w e	g i r a r w e	K V R V R W V	K I R A R W E	BACK:582	582	BACK:KR	132
1229	Dhangu	dhan1270	BACK		buɳɖalŋu	b u ɳ ɖ a l ŋ u	b u n d a l N u	P V N T V R N V	P Y N T A L N Y	BACK:535	535	BACK:PN	141
1231	Sydney	sydn1236	BACK		boːʔjoː	b oː ʔ j oː	b o 7 y o	P V H J V	P U H J U	BACK:564	564	BACK:PH	140
1236	Dhuwal	dhuw1249	BACK		muta	m u t a	m u t a	M V T V	M Y T A	BACK:532	532	BACK:MT	138
1238	Dieri	dier1241	BACK		kuldu	k u l d u	k u l d u	K V R T V	K Y L T Y	BACK:606	606	BACK:KR	132
1239	Dyaabugay	dyaa1242	BACK		mudu	m u d u	m u d u	M V T V	M Y T Y	BACK:537	537	BACK:MT	138
1240	Djambarrpuyngu	djam1256	BACK		muta	m u t a	m u t a	M V T V	M Y T A	BACK:532	532	BACK:MT	138
1242	Djinang	djin1253	BACK		bur_guŋi	b u r g u ŋ i	b u r g u N i	P V R K V N V	P Y R K Y N I	BACK:536	536	BACK:PR	142
1247	Gamilaraay	gami1243	BACK		bawa	b a w a	b a w a	P V W V	P A W A	BACK:565	565	BACK:PW	144
1253	Kumbainggar	kumb1268	BACK		jiːba	j iː b a	y i b a	J V P V	J I P A	BACK:581	581	BACK:JP	126
1257	Gupapuyngu	gupa1247	BACK		muta	m u t a	m u t a	M V T V	M Y T A	BACK:532	532	BACK:MT	138
1258	Gurindji	guri1247	BACK		paɳtawuru	p a ɳ t a w u r u	p a n t a w u r u	P V N T V W V R V	P A N T A W Y R Y	BACK:540	540	BACK:PN	141
1262	Guyani	guya1249	BACK		miliɹi	m i l i ɹ i	m i l i r i	M V R V R V	M I L I R I	BACK:551	551	BACK:MR	137
1263	Sydney	sydn1236	BACK		gɔɹubul	g ɔ ɹ u b u l	g o r u b u l	K V R V P V R	K U R Y P Y L	BACK:1	1	BACK:KR	132
1264	Jaru	jaru1254	BACK		naɹa	n a ɹ a	n a r a	N V R V	N A R A	BACK:554	554	BACK:NR	139
1266	Djiwarli	djiw1241	BACK		cimbi	c i m b i	T i m b i	K V M P V	C I M P I	BACK:577	577	BACK:KM	130
1268	Kalkutung	kalk1246	BACK		miɲci	m i ɲ c i	m i H T i	M V N K V	M I N C I	BACK:543	543	BACK:MN	135
1269	Gamilaraay	gami1243	BACK		bo	b o	b o	P V	P U	BACK:564	564	BACK:PH	140
1270	Karadjeri	kara1476	BACK		baɭaɹ	b a ɭ a ɹ	b a L a r	P V R V R	P A L A R	BACK:546	546	BACK:PR	142
1274	Kartujarra	kart1247	BACK		murpu	m u r p u	m u r p u	M V R P V	M Y R P Y	BACK:560	560	BACK:MR	137
1276	Kaurna	kaur1267	BACK		jumo	j u m o	y u m o	J V M V	J Y M U	BACK:557	557	BACK:JM	125
1280	Kukatja	kuka1246	BACK		galga	g a l g a	g a l g a	K V R K V	K A L K A	BACK:528	528	BACK:KR	132
1281	Kuku-Yalanji	kuku1273	BACK		muku	m u k u	m u k u	M V K V	M Y K Y	BACK:538	538	BACK:MK	134
1286	Gurdjar	gurd1238	BACK		βoːeɖ	β oː e ɖ	b o e d	P V V T	B U E T	BACK:597	597	BACK:PT	143
1287	Gurdjar	gurd1238	BACK		poːeɖ	p oː e ɖ	p o e d	P V V T	P U E T	BACK:597	597	BACK:PT	143
1288	Gurdjar	gurd1238	BACK		moːkimer	m oː k i m e r	m o k i m e r	M V K V M V R	M U K I M E R	BACK:597	597	BACK:MK	134
1289	Kuuku-Ya'u	kuuk1238	BACK		muci	m u c i	m u T i	M V K V	M Y C I	BACK:553	553	BACK:MK	134
1291	Kala Lagaw Ya	kala1377	BACK		kala	k a l a	k a l a	K V R V	K A L A	BACK:534	534	BACK:KR	132
1296	Margany	marg1253	BACK		baŋaɖ	b a ŋ a ɖ	b a N a d	P V N V T	P A N A T	BACK:602	602	BACK:PN	141
1297	Martu Wangka	mart1256	BACK		caɳa	c a ɳ a	T a n a	K V N V	C A N A	BACK:530	530	BACK:KN	131
1312	Mudburra	mudb1240	BACK		cuːɳa	c uː ɳ a	T u n a	K V N V	C Y N A	BACK:556	556	BACK:KN	131
1314	Muruwari	muru1266	BACK		biɭa	b i ɭ a	b i L a	P V R V	P I L A	BACK:567	567	BACK:PR	142
1317	Ngaanyatjarra	ngaa1240	BACK		wiʈapi	w i ʈ a p i	w i t a p i	W V T V P V	W I T A P I	BACK:529	529	BACK:WT	150
1320	Lower Riverland	lowe1402	BACK		kampko	k a m p k o	k a m p k o	K V M P K V	K A M P K U	BACK:603	603	BACK:KM	130
1321	Ngamini	ngam1284	BACK		kuldɹu	k u l d ɹ u	k u l d r u	K V R T R V	K Y L T R Y	BACK:567	567	BACK:KR	132
1323	Ngarinman	ngar1235	BACK		bandawuru	b a n d a w u r u	b a n d a w u r u	P V N T V W V R V	P A N T A W Y R Y	BACK:540	540	BACK:PN	141
1325	Ngarluma	ngar1287	BACK		muru	m u r u	m u r u	M V R V	M Y R Y	BACK:576	576	BACK:MR	137
1326	Narrinyeri	narr1259	BACK		toli	t o l i	t o l i	T V R V	T U L I	BACK:558	558	BACK:TR	147
1332	Northern Coastal Nyangumarta	nort2754	BACK		piɳtiɭ	p i ɳ t i ɭ	p i n t i L	P V N T V R	P I N T I L	BACK:566	566	BACK:PN	141
1333	Nyamal	nyam1271	BACK		muru	m u r u	m u r u	M V R V	M Y R Y	BACK:576	576	BACK:MR	137
1334	Nyangumarta	nyan1301	BACK		piɳtil	p i ɳ t i l	p i n t i l	P V N T V R	P I N T I L	BACK:566	566	BACK:PN	141
1335	Nyunga	nyun1247	BACK		gambu	g a m b u	g a m b u	K V M P V	K A M P Y	BACK:603	603	BACK:KM	130
1336	Paakantyi	darl1243	BACK		ɖaɳa	ɖ a ɳ a	d a n a	T V N V	T A N A	BACK:530	530	BACK:TN	146
1339	Panytyima	pany1241	BACK		muru	m u r u	m u r u	M V R V	M Y R Y	BACK:576	576	BACK:MR	137
1340	Banggarla	bang1339	BACK		jaɖna	j a ɖ n a	y a d n a	J V T N V	J A T N A	BACK:553	553	BACK:JT	127
1341	Bayungu	bayu1240	BACK		miga	m i g a	m i g a	M V K V	M I K A	BACK:570	570	BACK:MK	134
1343	Pitjantjatjara	pitj1243	BACK		tcana	t c a n a	t T a n a	T K V N V	T C A N A	BACK:530	530	BACK:TK	145
1344	Pitta Pitta	pitt1247	BACK		kuku	k u k u	k u k u	K V K V	K Y K Y	BACK:541	541	BACK:KK	129
1345	Ritarungo	rita1239	BACK		diltci	d i l t c i	d i l t T i	T V R T K V	T I L T C I	BACK:532	532	BACK:TR	147
1346	Dhalandji	dhal1245	BACK		miga	m i g a	m i g a	M V K V	M I K A	BACK:570	570	BACK:MK	134
1347	Dhargari	dhar1247	BACK		ciɭi	c i ɭ i	T i L i	K V R V	C I L I	BACK:578	578	BACK:KR	132
1350	Wagaya	waga1260	BACK		toːɹaba	t oː ɹ a b a	t o r a b a	T V R V P V	T U R A P A	BACK:545	545	BACK:TR	147
1356	Ngura	ngur1261	BACK		wita	w i t a	w i t a	W V T V	W I T A	BACK:529	529	BACK:WT	150
1360	Warlpiri	warl1254	BACK		putuɭu	p u t u ɭ u	p u t u L u	P V T V R V	P Y T Y L Y	BACK:566	566	BACK:PT	143
1362	Wanman	wanm1242	BACK		murpu	m u r p u	m u r p u	M V R P V	M Y R P Y	BACK:560	560	BACK:MR	137
1363	Wariyangga	wari1262	BACK		ciɭi	c i ɭ i	T i L i	K V R V	C I L I	BACK:578	578	BACK:KR	132
1364	Warumungu	waru1265	BACK		kaʈtuŋka	k a ʈ t u ŋ k a	k a t t u N k a	K V T T V N K V	K A T T Y N K A	BACK:533	533	BACK:KT	133
1371	Wik-Mungkan	wikm1247	BACK		kojam	k o j a m	k o y a m	K V J V M	K U J A M	BACK:580	580	BACK:KJ	128
1372	Wiradhuri	wira1262	BACK		bira	b i r a	b i r a	P V R V	P I R A	BACK:567	567	BACK:PR	142
1379	Yan-nhangu	yann1237	BACK		ɖiltci	ɖ i l t c i	d i l t T i	T V R T K V	T I L T C I	BACK:532	532	BACK:TR	147
1382	Yawarawarga	yawa1258	BACK		kuldɹu	k u l d ɹ u	k u l d r u	K V R T R V	K Y L T R Y	BACK:604	604	BACK:KR	132
1386	Yorta Yorta	yort1237	BACK		bunːuːt̪	b u nː uː t̪	b u n u t	P V N V T	P Y N Y T	BACK:596	596	BACK:PN	141
1366	Wathawurrung	wath1238	BACK		wuluɳ	w u l u ɳ	w u l u n	W V R V N	W Y L Y N	BACK:559	559	BACK:WR	149
1373	Wirangu-Nauo	wira1260	BACK		jagulu	j a g u l u	y a g u l u	J V K V R V	J A K Y L Y	BACK:552	552	BACK:JK	124
1380	Yandruwandha	yand1253	BACK		kuldɹu	k u l d ɹ u	k u l d r u	K V R T R V	K Y L T R Y	BACK:542	542	BACK:KR	132
1384	Yindjibarndi	yind1247	BACK		gaɭi	g a ɭ i	g a L i	K V R V	K A L I	BACK:576	576	BACK:KR	132
1388	Yulparitja	yulp1238	BACK		malaku	m a l a k u	m a l a k u	M V R V K V	M A L A K Y	BACK:531	531	BACK:MR	137
1389	Yuwaalaraay	yuwa1242	BACK		bawa	b a w a	b a w a	P V W V	P A W A	BACK:565	565	BACK:PW	144
15589	Adnyamathanha	adny1235	BE ALIVE		ipi	i p i	i p i	V P V	I P I	BE ALIVE:6441	6441	BE ALIVE:HP	152
