ID	DOCULECT	ISO_CODE	CONCEPT	CONCEPTICON_ID	FORM	TOKENS	ASJP	DOLGO	SCA	COGNATE_CLASS	COGID	INFERRED_CLASS	TURCHINID
317	Rengao	ren	arrow		raŋ	r a ŋ	r a N	R V N	R A N	4	87	arrow:RN	95
319	Sedang	sed	arrow		ra̰ŋ	r a̰ ŋ	r a N	R V N	R A N	4	87	arrow:RN	95
320	Sre	kpm	arrow		kam	k a m	k a m	K V M	K A M	6	89	arrow:KM	85
323	Bru-Talan	oog	arrow		craˀah	c r aˀa h	T r a h	K R V H	C R A H	5	88	arrow:KR	87
324	Bru-Ubon	bru	arrow		kam	k a m	k a m	K V M	K A M	6	89	arrow:KM	85
325	In	irr	arrow		həra̰ːh	h ə r a̰ː h	h I r a h	H V R V H	H E R A H	5	88	arrow:HR	83
326	Katang	kgd	arrow		kam	k a m	k a m	K V M	K A M	6	89	arrow:KM	85
327	Katu-AnDiem	ktv	arrow		carah	c a r a h	T a r a h	K V R V H	C A R A H	5	88	arrow:KR	87
328	Kui(Sriwises1978)	kdt	arrow		kam	k a m	k a m	K V M	K A M	6	89	arrow:KM	85
330	Nge'	ngt	arrow		ncarah	n c a r a h	n T a r a h	N K V R V H	N C A R A H	5	88	arrow:NK	90
331	Pacoh	pac	arrow		tarah	t a r a h	t a r a h	T V R V H	T A R A H	5	88	arrow:TR	100
332	So-Khammouane	sss	arrow		kɑːntʰnṳː	kɑːn tʰnṳː	k t	K T	K T	11	73	arrow:KT	88
333	So-SakonNakhon	sss	arrow		ʔaloaːŋpɛŋ	ʔaloaːŋ pɛŋ	7 p	H P	H P	12	74	arrow:HP	82
334	TaOi	tto	arrow		sraːh	s r aː h	s r a h	S R V H	S R A H	5	88	arrow:SR	97
335	Khasi	khi	arrow		kʰnam	kʰ n a m	k n a m	K N V M	K N A M	6	89	arrow:KN	86
336	Pnar	pbv	arrow		kʰnam	kʰ n a m	k n a m	K N V M	K N A M	6	89	arrow:KN	86
337	War-Lamin	aml	arrow		ham	h a m	h a m	H V M	H A M	6	89	arrow:HM	81
338	Khmer-Surin	kxm	arrow		prʊːɲ	p r ʊː ɲ	p r u H	P R V N	P R Y N	13	75	arrow:PR	93
339	Khmer-Standard	khm	arrow		pruəɲ	p r uə ɲ	p r u H	P R V N	P R Y N	13	75	arrow:PR	93
340	Khmu-Cuang	kjg	arrow		kam	k a m	k a m	K V M	K A M	6	89	arrow:KM	85
342	Khmu-Yuan	kjg	arrow		kám	k á m	k a m	K V M	K A M	6	89	arrow:KM	85
344	Mal-T'in	mlf	arrow		kʰam	kʰ a m	k a m	K V M	K A M	6	89	arrow:KM	85
345	Mal-T'in	mlf	arrow		kóŋ	k ó ŋ	k o N	K V N	K U N	14	76	arrow:KN	86
349	Bugan	bbh	arrow		sa¹³	s a	s a	S V	S A	15	77	arrow:SH	96
350	Mang	zng	arrow		paːj⁶	p aː j	p a y	P V J	P A J	16	78	arrow:PJ	92
351	Mon	mnw	arrow		lə̀	l ə̀	l I	R V	L E	17	79	arrow:RH	94
352	Nyahkur	cbn	arrow		kám	k á m	k a m	K V M	K A M	6	89	arrow:KM	85
355	Gorum	pcj	arrow		amon	a m o n	a m o n	V M V N	A M U N	6	89	arrow:HM	81
358	Kharia	khr	arrow		kɔm	k ɔ m	k o m	K V M	K U M	6	89	arrow:KM	85
363	Santali	sat	arrow		sar	s a r	s a r	S V R	S A R	22	81	arrow:SR	97
364	Sora	srb	arrow		aʔam	a ʔ a m	a 7 a m	V H V M	A H A M	6	89	arrow:HH	80
365	Car	caq	arrow		cɔk	c ɔ k	T o k	K V K	C U K	23	82	arrow:KK	84
367	Nancowri	ncb	arrow		ʔãhcakabel	ʔ ã h c a k a b e l	7 a h T a k a b e l	H V H K V K V P V R	H A H C A K A P E L	23	82	arrow:HH	80
375	Lawa(Ratanakul)	lcp	arrow		pɨnʔak	pɨn ʔak	p 7	P H	P H	27	84	arrow:PH	91
377	ManMet	mml	arrow		tăi³⁵ak⁵³	tăi³⁵ ak⁵³	t a	T V	T A	26	83	arrow:TH	98
379	Palaung-Dara'ang	pce	arrow		bra	b r a	b r a	P R V	P R A	27	84	arrow:PR	93
380	Palaung-Kalaw	pce	arrow		ɓlaːʔaʔ	ɓlaː ʔaʔ	b 7	P H	P H	27	84	arrow:PH	91
382	Palaung-Namhsan	pce	arrow		re	r e	r e	R V	R E	28	85	arrow:RH	94
383	Riang-Sak	ril	arrow		ɗɛ¹	ɗ ɛ	d E	T V	T E	26	83	arrow:TH	98
387	Wa-Praok	prk	arrow		te̤	t e̤	t e	T V	T E	26	83	arrow:TH	98
390	Karii	pkt	arrow		caraːh	c a r aː h	T a r a h	K V R V H	C A R A H	5	88	arrow:KR	87
392	Ruc	scb	arrow		kam¹	k a m	k a m	K V M	K A M	6	89	arrow:KM	85
395	Vietnamese	vie	arrow		căm	c ă m	T a m	K V M	C A M	6	89	arrow:KM	85
397	Alak	alk	ashes		pʻuːh	pʻ uː h	p u h	P V H	P Y H	2	99	ashes:PH	108
398	Bahnar-Golar	bdq	ashes		tənuh	t ə n u h	t I n u h	T V N V H	T E N Y H	3	106	ashes:TN	114
399	Bahnar-Kontum	bdq	ashes		tənuh	t ə n u h	t I n u h	T V N V H	T E N Y H	3	106	ashes:TN	114
400	Bahnar-Pleiku	bdq	ashes		tənuhʔuɲ	tənuh ʔuɲ	t 7	T H	T H	3	106	ashes:TH	113
401	Brao	brb	ashes		krəʔɨh	k r ə ʔ ɨ h	k r I 7 I h	K R V H V H	K R E H I H	4	111	ashes:KR	105
405	Jru-Laven	lbo	ashes		bruk	b r u k	b r u k	P R V K	P R Y K	5	112	ashes:PR	110
409	Mnong-Rölöm	mng	ashes		doʔbuh	doʔ buh	d b	T P	T P	2	99	ashes:TP	115
410	Nyaheun	nev	ashes		bruk	b r u k	b r u k	P R V K	P R Y K	5	112	ashes:PR	110
412	Rengao	ren	ashes		blɔː	b l ɔː	b l o	P R V	P L U	6	113	ashes:PR	110
414	Sedang	sed	ashes		cɔj	c ɔ j	T o y	K V J	C U J	9	115	ashes:KJ	102
415	Sre	kpm	ashes		buːh	b uː h	b u h	P V H	P Y H	2	99	ashes:PH	108
416	Stieng	sti	ashes		buh	b u h	b u h	P V H	P Y H	2	99	ashes:PH	108
418	Bru-Ubon	bru	ashes		bɔh	b ɔ h	b o h	P V H	P U H	2	99	ashes:PH	108
419	In	irr	ashes		bɔ̰ːh	b ɔ̰ː h	b o h	P V H	P U H	2	99	ashes:PH	108
420	Katang	kgd	ashes		ʔabɔh	ʔ a b ɔ h	7 a b o h	H V P V H	H A P U H	2	99	ashes:HP	101
421	Katu-AnDiem	ktv	ashes		ɓlɔː	ɓ l ɔː	b l o	P R V	P L U	6	113	ashes:PR	110
423	Kui(Sriwises1978)	kdt	ashes		pʰɑʔ	pʰ ɑ ʔ	p o 7	P V H	P A H	8	114	ashes:PH	108
424	Kui(Huffman1979)	kdt	ashes		pʰɑʔ	pʰ ɑ ʔ	p o 7	P V H	P A H	8	114	ashes:PH	108
426	Mankong	sss	ashes		bɑh	b ɑ h	b o h	P V H	P A H	2	99	ashes:PH	108
427	Nge'	ngt	ashes		bɔh	b ɔ h	b o h	P V H	P U H	2	99	ashes:PH	108
428	Pacoh	pac	ashes		ʔabɔh	ʔ a b ɔ h	7 a b o h	H V P V H	H A P U H	2	99	ashes:HP	101
429	So-Khammouane	sss	ashes		bɑh	b ɑ h	b o h	P V H	P A H	2	99	ashes:PH	108
430	So-SakonNakhon	sss	ashes		bɑh	b ɑ h	b o h	P V H	P A H	2	99	ashes:PH	108
431	Souei-Saravan	kdt	ashes		ʔabɔh	ʔ a b ɔ h	7 a b o h	H V P V H	H A P U H	2	99	ashes:HP	101
432	TaOi	tto	ashes		bɔːh	b ɔː h	b o h	P V H	P U H	2	99	ashes:PH	108
433	Khasi	khi	ashes		dpɛj	d p ɛ j	d p E y	T P V J	T P E J	10	93	ashes:TP	115
435	Pnar	pbv	ashes		tpaːi	t p aːi	t p a	T P V	T P A	10	93	ashes:TP	115
436	War-Lamin	aml	ashes		pusiaʔ	p u s ia ʔ	p u s i 7	P V S V H	P Y S I H	11	94	ashes:PS	111
437	Khmer-Surin	kxm	ashes		pʰɛh	pʰ ɛ h	p E h	P V H	P E H	2	99	ashes:PH	108
438	Khmer-Standard	khm	ashes		pʰəːh	pʰ əː h	p I h	P V H	P E H	2	99	ashes:PH	108
439	Idu	tyh	ashes		bɔ̰̂ː	b ɔ̰̂ː	b o	P V	P U	2	99	ashes:PH	108
440	Khmu-Cuang	kjg	ashes		bɔh	b ɔ h	b o h	P V H	P U H	2	99	ashes:PH	108
442	Khmu-Yuan	kjg	ashes		pɔ̀h	p ɔ̀ h	p o h	P V H	P U H	2	99	ashes:PH	108
444	Mal-T'in	mlf	ashes		puah	p ua h	p u h	P V H	P Y H	2	99	ashes:PH	108
450	Mang	zng	ashes		paː¹ʑɨə³	p aː ʑ ɨə	p a Z I	P V S V	P A S I	13	95	ashes:PS	111
451	Mon	mnw	ashes		pətɑɲ	p ə t ɑ ɲ	p I t o H	P V T V N	P E T A N	14	96	ashes:PT	112
452	Nyahkur	cbn	ashes		pətíɲ	p ə t í ɲ	p I t i H	P V T V N	P E T I N	14	96	ashes:PT	112
455	Gorum	pcj	ashes		buɖi	b u ɖ i	b u d i	P V T V	P Y T I	16	97	ashes:PT	112
458	Kharia	khr	ashes		kʰarom	kʰ a r o m	k a r o m	K V R V M	K A R U M	18	98	ashes:KR	105
463	Santali	sat	ashes		toroc˺	t o r o c˺	t o r o T	T V R V K	T U R U C	20	100	ashes:TR	116
464	Sora	srb	ashes		komab	k o m a b	k o m a b	K V M V P	K U M A P	21	101	ashes:KM	103
465	Car	caq	ashes		tisum	t i s u m	t i s u m	T V S V M	T I S Y M	22	102	ashes:TS	117
467	Nancowri	ncb	ashes		benhoava	b e n h oa v a	b e n h o v a	P V N H V W V	P E N H U B A	24	103	ashes:PN	109
476	Lawa(Ratanakul)	lcp	ashes		ɲoʔ	ɲ o ʔ	H o 7	N V H	N U H	28	104	ashes:NH	107
478	ManMet	mml	ashes		pui³¹	p ui	p u	P V	P Y	36	110	ashes:PH	108
480	Palaung-Dara'ang	pce	ashes		brɔŋɔ	b r ɔ ŋ ɔ	b r o N o	P R V N V	P R U N U	29	105	ashes:PR	110
481	Palaung-Kalaw	pce	ashes		kafaːk	ka faːk	k f	K P	K B	31	107	ashes:KP	104
483	Palaung-Namhsan	pce	ashes		kəfaŋ	k ə f a ŋ	k I f a N	K V P V N	K E B A N	31	107	ashes:KP	104
487	Wa-Praok	prk	ashes		ɲa̤ɔʔ	ɲ a̤ɔ ʔ	H a 7	N V H	N A H	28	104	ashes:NH	107
493	Karii	pkt	ashes		bùːɲ	b uː ɲ	b u H	P V N	P Y N	34	108	ashes:PN	109
496	Ruc	scb	ashes		tapɛːh	t a p ɛː h	t a p E h	T V P V H	T A P E H	35	109	ashes:TP	115
499	Vietnamese	vie	ashes		mun	m u n	m u n	M V N	M Y N	34	108	ashes:MN	106
507	Alak	alk	bamboo		ʔlɔːŋkoʔ	ʔlɔːŋ koʔ	7 k	H K	H K	4	137	bamboo:HK	119
508	Bahnar-Golar	bdq	bamboo		pəlɛː	p ə l ɛː	p I l E	P V R V	P E L E	5	141	bamboo:PR	136
509	Bahnar-Kontum	bdq	bamboo		pəlɛː	p ə l ɛː	p I l E	P V R V	P E L E	5	141	bamboo:PR	136
510	Bahnar-Pleiku	bdq	bamboo		pəlɛː	p ə l ɛː	p I l E	P V R V	P E L E	5	141	bamboo:PR	136
511	Brao	brb	bamboo		rcʰɨː	r cʰ ɨː	r T I	R K V	R C I	6	142	bamboo:RK	139
515	Cua	cua	bamboo		klaj	k l a j	k l a y	K R V J	K L A J	5	141	bamboo:KR	126
516	Cua	cua	bamboo		karəːm	k a r əː m	k a r I m	K V R V M	K A R E M	6	142	bamboo:KR	126
517	Cua	cua	bamboo		trak	t r a k	t r a k	T R V K	T R A K	8	144	bamboo:TR	148
518	Halang	hal	bamboo		kraːm	k r aː m	k r a m	K R V M	K R A M	6	142	bamboo:KR	126
519	Jeh	jeh	bamboo		klaː	k l aː	k l a	K R V	K L A	7	143	bamboo:KR	126
520	Jru-Laven	lbo	bamboo		ʔlɔːŋloʔ	ʔlɔːŋ loʔ	7 l	H R	H L	9	145	bamboo:HR	121
523	Mnong-Rölöm	mng	bamboo		naːm	n aː m	n a m	N V M	N A M	10	116	bamboo:NM	131
524	Nyaheun	nev	bamboo		ntɛː	n t ɛː	n t E	N T V	N T E	11	117	bamboo:NT	133
525	Nyaheun	nev	bamboo		koʔ	k o ʔ	k o 7	K V H	K U H	4	137	bamboo:KH	124
527	Rengao	ren	bamboo		lɔːŋpəliː	lɔːŋ pəliː	l p	R P	L P	5	141	bamboo:RP	142
529	Sedang	sed	bamboo		hədrɛ̰ə	h ə d r ɛ̰ə	h I d r E	H V T R V	H E T R E	12	118	bamboo:HT	123
530	Sre	kpm	bamboo		gle	g l e	g l e	K R V	K L E	5	141	bamboo:KR	126
531	Stieng	sti	bamboo		kəʃɔp	k ə ʃ ɔ p	k I S o p	K V S V P	K E S U P	13	119	bamboo:KS	127
533	Bru-Talan	oog	bamboo		lɔˀɔŋkoʔ	lɔˀɔŋ koʔ	l k	R K	L K	4	137	bamboo:RK	139
534	Bru-Ubon	bru	bamboo		ʔaːluaŋsərɔŋ	ʔaːluaŋ sərɔŋ	7 s	H S	H S	15	121	bamboo:HS	122
535	In	irr	bamboo		həraŋ	h ə r a ŋ	h I r a N	H V R V N	H E R A N	15	121	bamboo:HR	121
536	Katang	kgd	bamboo		hərɔŋ	h ə r ɔ ŋ	h I r o N	H V R V N	H E R U N	15	121	bamboo:HR	121
537	Katu-AnDiem	ktv	bamboo		krəːm	k r əː m	k r I m	K R V M	K R E M	6	142	bamboo:KR	126
538	Katu-AnDiem	ktv	bamboo		sarɑŋ	s a r ɑ ŋ	s a r o N	S V R V N	S A R A N	15	121	bamboo:SR	145
545	Kui(Sriwises1978)	kdt	bamboo		ʔalùaŋsoŋ	ʔalùaŋ soŋ	7 s	H S	H S	18	122	bamboo:HS	122
546	Kui(Huffman1979)	kdt	bamboo		ʔaloaŋkɑʔ	ʔ a l oa ŋ k ɑ ʔ	7 a l o N k o 7	H V R V N K V H	H A L U N K A H	4	137	bamboo:HR	121
547	Mankong	sss	bamboo		srɑŋ	s r ɑ ŋ	s r o N	S R V N	S R A N	15	121	bamboo:SR	145
548	Nge'	ngt	bamboo		saraŋ	s a r a ŋ	s a r a N	S V R V N	S A R A N	15	121	bamboo:SR	145
549	Pacoh	pac	bamboo		ʔəlɔːŋsrɔŋ	ʔəlɔːŋ srɔŋ	7 s	H S	H S	15	121	bamboo:HS	122
550	Souei-Saravan	kdt	bamboo		srɔŋ	s r ɔ ŋ	s r o N	S R V N	S R U N	15	121	bamboo:SR	145
551	TaOi	tto	bamboo		sraŋ	s r a ŋ	s r a N	S R V N	S R A N	15	121	bamboo:SR	145
552	Khasi	khi	bamboo		siec	s ie c	s i T	S V K	S I C	19	123	bamboo:SK	144
553	Pnar	pbv	bamboo		seit	s ei t	s e t	S V T	S E T	19	123	bamboo:ST	146
554	War-Lamin	aml	bamboo		tʰneŋ	tʰ n e ŋ	t n e N	T N V N	T N E N	20	124	bamboo:TN	147
555	Khmer-Surin	kxm	bamboo		rsɛj	r s ɛ j	r s E y	R S V J	R S E J	6	142	bamboo:RS	143
556	Khmer-Standard	khm	bamboo		rəsɤj	r ə s ɤ j	r I s o y	R V S V J	R E S E J	6	142	bamboo:RS	143
557	Idu	tyh	bamboo		naʔôːŋpʰǎj	naʔôːŋ pʰǎj	n p	N P	N P	21	125	bamboo:NP	132
558	Khmu-Cuang	kjg	bamboo		tuːt	t uː t	t u t	T V T	T Y T	22	126	bamboo:TT	149
560	Khmu-Yuan	kjg	bamboo		rháːŋ	r h áː ŋ	r h a N	R H V N	R H A N	24	127	bamboo:RH	138
562	Mal-T'in	mlf	bamboo		lamsaːŋ	lam saːŋ	l s	R S	L S	24	127	bamboo:RS	143
567	Bugan	bbh	bamboo		mou³¹	m ou	m o	M V	M U	29	128	bamboo:MH	128
568	Mang	zng	bamboo		laŋ²mɛŋ³	laŋ² mɛŋ³	l m	R M	L M	30	129	bamboo:RM	140
569	Mon	mnw	bamboo		tùn	t u n	t u n	T V N	T Y N	31	130	bamboo:TN	147
570	Nyahkur	cbn	bamboo		tʰùːɲ	tʰ uː ɲ	t u H	T V N	T Y N	31	130	bamboo:TN	147
573	Gorum	pcj	bamboo		uruŋ	u r u ŋ	u r u N	V R V N	Y R Y N	33	131	bamboo:HR	121
576	Kharia	khr	bamboo		kɔˈlɛˀɖ	k ɔ ˈl ɛˀ ɖ	k o l E d	K V R V T	K U L E T	35	132	bamboo:KR	126
577	Kharia	khr	bamboo		konɖeŋ	k o n ɖ e ŋ	k o n d e N	K V N T V N	K U N T E N	36	133	bamboo:KN	125
582	Santali	sat	bamboo		mat˺	m a t˺	m a t	M V T	M A T	37	134	bamboo:MT	129
583	Sora	srb	bamboo		urɨŋ	u r ɨ ŋ	u r I N	V R V N	Y R I N	33	131	bamboo:HR	121
584	Car	caq	bamboo		hao	h ao	h a	H V	H A	38	135	bamboo:HH	118
585	Nancowri	ncb	bamboo		hedwa	h e d w a	h e d w a	H V T W V	H E T W A	39	136	bamboo:HT	123
586	Nancowri	ncb	bamboo		ŋoa	ŋ oa	N o	N V	N U	40	138	bamboo:NH	130
594	Lawa(Ratanakul)	lcp	bamboo		ʔɔʔ	ʔ ɔ ʔ	7 o 7	H V H	H U H	14	120	bamboo:HH	118
595	ManMet	mml	bamboo		hɤŋ⁵⁵	h ɤ ŋ	h o N	H V N	H E N	15	121	bamboo:HN	120
597	Palaung-Dara'ang	pce	bamboo		r̥aŋ	r̥ a ŋ	r a N	R V N	R A N	15	121	bamboo:RN	141
598	Palaung-Kalaw	pce	bamboo		həihnuːŋ	həi hnuːŋ	h h	H H	H H	15	121	bamboo:HH	118
599	Palaung-Namhsan	pce	bamboo		hrɯŋ	h r ɯ ŋ	h r u N	H R V N	H R I N	15	121	bamboo:HR	121
600	Riang-Sak	ril	bamboo		rɤŋ¹	r ɤ ŋ	r o N	R V N	R E N	15	121	bamboo:RN	141
610	Karii	pkt	bamboo		baŋ	b a ŋ	b a N	P V N	P A N	46	139	bamboo:PN	135
612	Ruc	scb	bamboo		pʰɛːw	pʰ ɛː w	p E w	P V W	P E W	47	140	bamboo:PW	137
615	Vietnamese	vie	bamboo		pheo	p h eo	p h e	P H V	P H E	47	140	bamboo:PH	134
616	Vietnamese	vie	bamboo		tre	t r e	t r e	T R V	T R E	5	141	bamboo:TR	148
624	Alak	alk	banana		priːt	p r iː t	p r i t	P R V T	P R I T	3	151	banana:PR	160
625	Bahnar-Golar	bdq	banana		priːt	p r iː t	p r i t	P R V T	P R I T	3	151	banana:PR	160
626	Bahnar-Kontum	bdq	banana		priːt	p r iː t	p r i t	P R V T	P R I T	3	151	banana:PR	160
627	Bahnar-Pleiku	bdq	banana		priːt	p r iː t	p r i t	P R V T	P R I T	3	151	banana:PR	160
628	Brao	brb	banana		prɨːt	p r ɨː t	p r I t	P R V T	P R I T	3	151	banana:PR	160
632	Cua	cua	banana		pareːt	p a r eː t	p a r e t	P V R V T	P A R E T	3	151	banana:PR	160
633	Halang	hal	banana		pri̤ət	p r i̤ə t	p r i t	P R V T	P R I T	3	151	banana:PR	160
634	Jeh	jeh	banana		pri̤at	p r i̤a t	p r i t	P R V T	P R I T	3	151	banana:PR	160
635	Jru-Laven	lbo	banana		prɨət	p r ɨə t	p r I t	P R V T	P R I T	3	151	banana:PR	160
639	Mnong-Rölöm	mng	banana		priːt	p r iː t	p r i t	P R V T	P R I T	3	151	banana:PR	160
640	Nyaheun	nev	banana		prɨət	p r ɨə t	p r I t	P R V T	P R I T	3	151	banana:PR	160
642	Rengao	ren	banana		pret	p r e t	p r e t	P R V T	P R E T	3	151	banana:PR	160
644	Sedang	sed	banana		priət	p r iə t	p r i t	P R V T	P R I T	3	151	banana:PR	160
645	Sre	kpm	banana		priːt	p r iː t	p r i t	P R V T	P R I T	3	151	banana:PR	160
646	Stieng	sti	banana		priːt	p r iː t	p r i t	P R V T	P R I T	3	151	banana:PR	160
649	Bru-Talan	oog	banana		prinʔ	p r i n ʔ	p r i n 7	P R V N H	P R I N H	3	151	banana:PR	160
650	Bru-Ubon	bru	banana		priat	p r ia t	p r i t	P R V T	P R I T	3	151	banana:PR	160
651	In	irr	banana		prinˀ	p r i nˀ	p r i n	P R V N	P R I N	3	151	banana:PR	160
652	Katang	kgd	banana		priːət	p r iːə t	p r i t	P R V T	P R I T	3	151	banana:PR	160
653	Katu-AnDiem	ktv	banana		pri̤at	p r i̤a t	p r i t	P R V T	P R I T	3	151	banana:PR	160
655	Kui(Sriwises1978)	kdt	banana		priːt	p r iː t	p r i t	P R V T	P R I T	3	151	banana:PR	160
656	Kui(Huffman1979)	kdt	banana		pliət	p l iə t	p l i t	P R V T	P L I T	3	151	banana:PR	160
658	Mankong	sss	banana		pri̤at	p r i̤a t	p r i t	P R V T	P R I T	3	151	banana:PR	160
659	Nge'	ngt	banana		priːt	p r iː t	p r i t	P R V T	P R I T	3	151	banana:PR	160
660	Pacoh	pac	banana		priat	p r ia t	p r i t	P R V T	P R I T	3	151	banana:PR	160
661	So-Khammouane	sss	banana		priət	p r iə t	p r i t	P R V T	P R I T	3	151	banana:PR	160
662	So-SakonNakhon	sss	banana		priːət	p r iːə t	p r i t	P R V T	P R I T	3	151	banana:PR	160
663	Souei-Saravan	kdt	banana		priat	p r ia t	p r i t	P R V T	P R I T	3	151	banana:PR	160
664	TaOi	tto	banana		prinˀ	p r i nˀ	p r i n	P R V N	P R I N	3	151	banana:PR	160
665	Khasi	khi	banana		kac	k a c	k a T	K V K	K A C	4	152	banana:KK	154
667	Pnar	pbv	banana		ladaw	l a d a w	l a d a w	R V T V W	L A T A W	5	153	banana:RT	162
668	War-Lamin	aml	banana		lədia	l ə d ia	l I d i	R V T V	L E T I	5	153	banana:RT	162
669	Khmer-Surin	kxm	banana		ʨeːɁ	ʨ eː Ɂ	C e 7	K V H	C E H	6	154	banana:KH	152
670	Khmer-Standard	khm	banana		ceiɁ	c ei Ɂ	T e 7	K V H	C E H	6	154	banana:KH	152
671	Idu	tyh	banana		pʰráɛʔ	pʰ r áɛ ʔ	p r a 7	P R V H	P R A H	3	151	banana:PR	160
672	Khmu-Cuang	kjg	banana		tlɔːj	t l ɔː j	t l o y	T R V J	T L U J	2	149	banana:TR	164
674	Khmu-Yuan	kjg	banana		tlɔ́ːj	t l ɔ́ː j	t l o y	T R V J	T L U J	2	149	banana:TR	164
679	Bugan	bbh	banana		pʦe̱³³ʦo̱³³	pʦe̱³³ ʦo̱³³	p c	P K	P C	7	155	banana:PK	158
680	Mang	zng	banana		paː²ɲɔː¹	paː² ɲɔː¹	p H	P N	P N	8	156	banana:PN	159
681	Mon	mnw	banana		pràt	p r à t	p r a t	P R V T	P R A T	3	151	banana:PR	160
682	Nyahkur	cbn	banana		pʰra̤ːt	pʰ r a̤ː t	p r a t	P R V T	P R A T	3	151	banana:PR	160
684	Gorum	pcj	banana		uraʔ	u r a ʔ	u r a 7	V R V H	Y R A H	9	157	banana:HR	150
687	Kharia	khr	banana		kera	k e r a	k e r a	K V R V	K E R A	9	157	banana:KR	155
690	Santali	sat	banana		kajra	k a j r a	k a y r a	K V J R V	K A J R A	9	157	banana:KJ	153
691	Sora	srb	banana		sɔŋ	s ɔ ŋ	s o N	S V N	S U N	12	146	banana:SN	163
693	Nancowri	ncb	banana		təluːi	t ə l uːi	t I l u	T V R V	T E L Y	2	149	banana:TR	164
702	Lawa(Ratanakul)	lcp	banana		ləmɔɛh	l ə m ɔɛ h	l I m o h	R V M V H	L E M U H	16	147	banana:RM	161
704	ManMet	mml	banana		atɔʔ⁵³hɔm³⁵	a tɔʔ⁵³ hɔm³⁵	a t h	V T H	A T H	19	148	banana:HT	151
706	Palaung-Dara'ang	pce	banana		glɔj	g l ɔ j	g l o y	K R V J	K L U J	2	149	banana:KR	155
707	Palaung-Kalaw	pce	banana		gloe	g l oe	g l o	K R V	K L U	2	149	banana:KR	155
709	Palaung-Namhsan	pce	banana		kluəj	k l uə j	k l u y	K R V J	K L Y J	2	149	banana:KR	155
710	Riang-Sak	ril	banana		kᵊɗoʔ¹	kᵊ ɗ o ʔ	k d o 7	K T V H	K T U H	19	148	banana:KT	156
714	Wa-Praok	prk	banana		mṳah	m ṳ a h	m i a h	M V V H	M Y A H	16	147	banana:MH	157
720	Karii	pkt	banana		klɔːj	k l ɔː j	k l o y	K R V J	K L U J	2	149	banana:KR	155
723	Ruc	scb	banana		kătaj¹	k ă t a j	k a t a y	K V T V J	K A T A J	22	150	banana:KT	156
724	Vietnamese	vie	banana		chuối	c h u o i	T h u o i	K H V V V	C H Y U I	2	149	banana:KH	152
726	Alak	alk	beans/peas		ntaːk	n t aː k	n t a k	N T V K	N T A K	2	163	beans/peas:NT	173
727	Bahnar-Golar	bdq	beans/peas		təh	t ə h	t I h	T V H	T E H	3	170	beans/peas:TH	186
728	Bahnar-Kontum	bdq	beans/peas		təh	t ə h	t I h	T V H	T E H	3	170	beans/peas:TH	186
729	Bahnar-Pleiku	bdq	beans/peas		təh	t ə h	t I h	T V H	T E H	3	170	beans/peas:TH	186
730	Brao	brb	beans/peas		ntaːk	n t aː k	n t a k	N T V K	N T A K	2	163	beans/peas:NT	173
733	Cua	cua	beans/peas		tuah	t ua h	t u h	T V H	T Y H	3	170	beans/peas:TH	186
734	Halang	hal	beans/peas		toh	t o h	t o h	T V H	T U H	3	170	beans/peas:TH	186
735	Jeh	jeh	beans/peas		tɔh	t ɔ h	t o h	T V H	T U H	3	170	beans/peas:TH	186
736	Jru-Laven	lbo	beans/peas		htaːk	h t aː k	h t a k	H T V K	H T A K	2	163	beans/peas:HT	167
740	Nyaheun	nev	beans/peas		ttaːk	tt aː k	t a k	T V K	T A K	2	163	beans/peas:TK	188
742	Rengao	ren	beans/peas		tɔh	t ɔ h	t o h	T V H	T U H	2	163	beans/peas:TH	186
744	Sedang	sed	beans/peas		tɔ	t ɔ	t o	T V	T U	2	163	beans/peas:TH	186
745	Sre	kpm	beans/peas		kʰoah	kʰ oa h	k o h	K V H	K U H	5	172	beans/peas:KH	168
746	Stieng	sti	beans/peas		toh	t o h	t o h	T V H	T U H	3	170	beans/peas:TH	186
748	Bru-Talan	oog	beans/peas		tɔˀɔŋ	t ɔˀɔ ŋ	t o N	T V N	T U N	4	171	beans/peas:TN	189
749	Bru-Ubon	bru	beans/peas		sətɔːŋ	s ə t ɔː ŋ	s I t o N	S V T V N	S E T U N	4	171	beans/peas:ST	185
750	In	irr	beans/peas		tɔ̰ːŋ	t ɔ̰ː ŋ	t o N	T V N	T U N	4	171	beans/peas:TN	189
751	Katang	kgd	beans/peas		hətɔːŋ	h ə t ɔː ŋ	h I t o N	H V T V N	H E T U N	4	171	beans/peas:HT	167
752	Katu-AnDiem	ktv	beans/peas		ʔatuoŋ	ʔ a t uo ŋ	7 a t u N	H V T V N	H A T Y N	4	171	beans/peas:HT	167
754	Kui(Sriwises1978)	kdt	beans/peas		cətɔːŋ	c ə t ɔː ŋ	T I t o N	K V T V N	C E T U N	4	171	beans/peas:KT	171
755	Mankong	sss	beans/peas		sətɑːŋ	s ə t ɑː ŋ	s I t o N	S V T V N	S E T A N	4	171	beans/peas:ST	185
756	Nge'	ngt	beans/peas		tɔːŋ	t ɔː ŋ	t o N	T V N	T U N	4	171	beans/peas:TN	189
