ID	DOCULECT	ISO_CODE	CONCEPT	CONCEPTICON_ID	FORM	TOKENS	ASJP	DOLGO	SCA	COGNATE_CLASS	COGID	INFERRED_CLASS	TURCHINID
29386	EastSumbaneseUmbuRatuNggaidialect	?	bad,evil		kabulak	k a b u l a k	k a b u l a k	K V P V R V K	K A P Y L A K	5	54	bad,evil:KP	72
45884	Chuukese	?	bad,evil		ngngaw	n g n g a w	n g n g a w	N K N K V W	N K N K A W	11	48	bad,evil:NK	79
62485	Woleai	?	bad,evil		ngngawa	n g n g a w a	n g n g a w a	N K N K V W V	N K N K A W A	11	48	bad,evil:NK	79
27725	Samoan	?	bad,evil		inoino	i n oi n o	i n o n o	V N V N V	I N U N U	9	55	bad,evil:HN	69
43206	Luangiua	?	bad,evil		sa/iŋo	s a i ŋ o	s a i N o	S V V N V	S A I N U	1	46	bad,evil:SN	81
30017	Iraralay	?	bad,evil		marahet	m a r a h e t	m a r a h e t	M V R V H V T	M A R A H E T	1	46	bad,evil:MR	76
30146	Tongan	?	bad,evil		kovi	k o v i	k o v i	K V W V	K U B I	10	47	bad,evil:KW	74
46829	RapanuiEasterIsland	?	bad,evil		kino	k i n o	k i n o	K V N V	K I N U	9	55	bad,evil:KN	71
46837	FutunaEast	?	bad,evil		kino	k i n o	k i n o	K V N V	K I N U	9	55	bad,evil:KN	71
32138	Marquesan	?	bad,evil		hauhau	h au h au	h a h a	H V H V	H A H A	32	52	bad,evil:HH	68
32139	Marquesan	?	bad,evil		ino	i n o	i n o	V N V	I N U	9	55	bad,evil:HN	69
48927	Rurutuan	?	bad,evil		manuenu	m a n ue n u	m a n u n u	M V N V N V	M A N Y N Y	9	55	bad,evil:MN	75
65477	UveaEast	?	bad,evil		kovi	k o v i	k o v i	K V W V	K U B I	10	47	bad,evil:KW	74
65593	Minangkabau	?	belly		paruit	p a r ui t	p a r u t	P V R V T	P A R Y T	32	62	belly:PR	91
33273	Tuamotu	?	belly		kona	k o n a	k o n a	K V N V	K U N A	8	66	belly:KN	86
33274	Tuamotu	?	belly		manava	m a n a v a	m a n a v a	M V N V W V	M A N A B A	9	67	belly:MN	89
33275	Tuamotu	?	belly		koopuu	k oo p uu	k o p u	K V P V	K U P Y	2	60	belly:KP	87
49700	Sikaiana	?	belly		manava	m a n a v a	m a n a v a	M V N V W V	M A N A B A	9	67	belly:MN	89
66424	Itbayat	?	belly		volek	v o l e k	v o l e k	W V R V K	B U L E K	27	61	belly:WR	96
50122	Tagalog	?	belly		tiyan	t iya n	t i n	T V N	T I N	1	56	belly:TN	94
17370	Chuukese	?	belly		wuupw	w uu p w	w u p w	W V P W	W Y P W	11	58	belly:WP	95
50480	Luangiua	?	belly		maŋava	m a ŋ a v a	m a N a v a	M V N V W V	M A N A B A	9	67	belly:MN	89
50636	TahitianModern	?	belly		oopuu	oo p uu	o p u	V P V	U P Y	2	60	belly:HP	83
1568	EastSumbaneseKamberaSoutherndialect	?	belly		kambu	k a m b u	k a m b u	K V M P V	K A M P Y	2	60	belly:KM	85
51537	Ogan	?	belly		pəxut	p ə x u t	p I x u t	P V K V T	P E G Y T	32	62	belly:PK	90
51598	WesternBukidnonManobo	?	belly		getek	g e t e k	g e t e k	K V T V K	K E T E K	55	64	belly:KT	88
51809	EastSumbaneseUmbuRatuNggaidialect	?	belly		kambu	k a m b u	k a m b u	K V M P V	K A M P Y	2	60	belly:KM	85
19221	NakanaiBilekiDialect	?	belly		tia	t ia	t i	T V	T I	1	56	belly:TH	92
3420	Iraralay	?	belly		velek	v e l e k	v e l e k	W V R V K	B E L E K	27	61	belly:WR	96
30248	Penrhyn	?	belly		manava	m a n a v a	m a n a v a	M V N V W V	M A N A B A	9	67	belly:MN	89
22452	Anuta	?	belly		manava	m a n a v a	m a n a v a	M V N V W V	M A N A B A	9	67	belly:MN	89
20713	Tikopia	?	belly		kona	k o n a	k o n a	K V N V	K U N A	8	66	belly:KN	86
20714	Tikopia	?	belly		manava	m a n a v a	m a n a v a	M V N V W V	M A N A B A	9	67	belly:MN	89
20715	Tikopia	?	belly		aro/aro	a r o a r o	a r o a r o	V R V V R V	A R U A R U	10	57	belly:HR	84
37538	ChuukeseAKATrukese	?	belly		wupwa	w u p w a	w u p w a	W V P W V	W Y P W A	11	58	belly:WP	95
54342	Isamorong	?	belly		vedek	v e d e k	v e d e k	W V T V K	B E T E K	27	61	belly:WT	97
38788	Rennellese	?	belly		manaba	m a n a b a	m a n a b a	M V N V P V	M A N A P A	9	67	belly:MN	89
22453	Anuta	?	belly		aro/aro	a r o a r o	a r o a r o	V R V V R V	A R U A R U	10	57	belly:HR	84
22932	Carolinian	?	belly		uubw	uu b w	u b w	V P W	Y P W	11	58	belly:HP	83
30249	Penrhyn	?	belly		koopuu	k oo p uu	k o p u	K V P V	K U P Y	2	60	belly:KP	87
40356	Imorod	?	belly		velek	v e l e k	v e l e k	W V R V K	B E L E K	27	61	belly:WR	96
57018	Rurutuan	?	belly		ʔoopuu	ʔ oo p uu	7 o p u	H V P V	H U P Y	2	60	belly:HP	83
9718	Niue	?	belly		alo/alo	a l o a l o	a l o a l o	V R V V R V	A L U A L U	10	57	belly:HR	84
58404	RapanuiEasterIsland	?	belly		manava	m a n a v a	m a n a v a	M V N V W V	M A N A B A	9	67	belly:MN	89
58405	RapanuiEasterIsland	?	belly		kopu	k o p u	k o p u	K V P V	K U P Y	2	60	belly:KP	87
9717	Niue	?	belly		manava	m a n a v a	m a n a v a	M V N V W V	M A N A B A	9	67	belly:MN	89
59296	TagalogAnthonydelaPaz	?	belly		tiyan	t iya n	t i n	T V N	T I N	1	56	belly:TN	94
59465	BanjareseMalay	?	belly		parut	p a r u t	p a r u t	P V R V T	P A R Y T	32	62	belly:PR	91
26967	UveaEast	?	belly		kona	k o n a	k o n a	K V N V	K U N A	8	66	belly:KN	86
26968	UveaEast	?	belly		manava	m a n a v a	m a n a v a	M V N V W V	M A N A B A	9	67	belly:MN	89
26969	UveaEast	?	belly		alo	a l o	a l o	V R V	A L U	10	57	belly:HR	84
27179	Itbayaten	?	belly		vulɨk	v u l ɨ k	v u l I k	W V R V K	B Y L I K	27	61	belly:WR	96
10845	Rarotongan	?	belly		kona	k o n a	k o n a	K V N V	K U N A	8	66	belly:KN	86
10846	Rarotongan	?	belly		manava	m a n a v a	m a n a v a	M V N V W V	M A N A B A	9	67	belly:MN	89
10847	Rarotongan	?	belly		koopuu	k oo p uu	k o p u	K V P V	K U P Y	2	60	belly:KP	87
11151	Samoan	?	belly		manava	m a n a v a	m a n a v a	M V N V W V	M A N A B A	9	67	belly:MN	89
11263	Marquesan	?	belly		opu	o p u	o p u	V P V	U P Y	2	60	belly:HP	83
45341	Indonesian	?	belly		perut	p e r u t	p e r u t	P V R V T	P E R Y T	32	62	belly:PR	91
12883	Lakalai	?	belly		tia	t ia	t i	T V	T I	1	56	belly:TH	92
30247	Penrhyn	?	belly		kona	k o n a	k o n a	K V N V	K U N A	8	66	belly:KN	86
63459	Cebuano	?	belly		tiyan	t iya n	t i n	T V N	T I N	1	56	belly:TN	94
63472	Tongan	?	belly		kete	k e t e	k e t e	K V T V	K E T E	7	65	belly:KT	88
47385	Yami	?	belly		velek	v e l e k	v e l e k	W V R V K	B E L E K	27	61	belly:WR	96
64320	FutunaEast	?	belly		manava	m a n a v a	m a n a v a	M V N V W V	M A N A B A	9	67	belly:MN	89
64321	FutunaEast	?	belly		tinae	t i n ae	t i n a	T V N V	T I N A	19	59	belly:TN	94
47766	Surigaonon	?	belly		tijan	t i j a n	t i y a n	T V J V N	T I J A N	1	56	belly:TJ	93
64318	FutunaEast	?	belly		tinae	t i n ae	t i n a	T V N V	T I N A	34	63	belly:TN	94
64319	FutunaEast	?	belly		kona	k o n a	k o n a	K V N V	K U N A	8	66	belly:KN	86
48392	Ivasay	?	belly		vodek	v o d e k	v o d e k	W V T V K	B U T E K	27	61	belly:WT	97
11983	MalayBahasaIndonesia	?	belly		perut	p e r u t	p e r u t	P V R V T	P E R Y T	32	62	belly:PR	91
65162	Woleai	?	belly		uba	u b a	u b a	V P V	Y P A	11	58	belly:HP	83
33419	Itbayaten	?	below		qagbuq	q a g b u q	q a g b u q	K V K P V K	K A K P Y K	29	73	below:KK	102
57859	Rennellese	?	below		gago	g a g o	g a g o	K V K V	K A K U	8	75	below:KK	102
34812	Iraralay	?	below		tirahem	t i r a h e m	t i r a h e m	T V R V H V M	T I R A H E M	20	71	below:TR	107
35377	UveaEast	?	below		lalo	l a l o	l a l o	R V R V	L A L U	8	75	below:RR	106
51976	Woleai	?	below		faa	f aa	f a	P V	B A	1	68	below:PH	103
35848	BanjareseMalay	?	below		bawah	b a w a h	b a w a h	P V W V H	P A W A H	1	68	below:PW	105
35912	Tikopia	?	below		raro	r a r o	r a r o	R V R V	R A R U	8	75	below:RR	106
36117	Isamorong	?	below		kagciin	k a g c ii n	k a g T i n	K V K K V N	K A K C I N	28	72	below:KK	102
53887	Chuukese	?	below		faa	f aa	f a	P V	B A	1	68	below:PH	103
54519	Rarotongan	?	below		raro	r a r o	r a r o	R V R V	R A R U	8	75	below:RR	106
54728	Yami	?	below		tiraɣəm	t i r a ɣ ə m	t i r a x I m	T V R V K V M	T I R A G E M	20	71	below:TR	107
54838	FutunaEast	?	below		lalo	l a l o	l a l o	R V R V	L A L U	8	75	below:RR	106
5720	Ivasay	?	below		irahem	i r a h e m	i r a h e m	V R V H V M	I R A H E M	20	71	below:HR	100
5721	Ivasay	?	below		kagtin	k a g t i n	k a g t i n	K V K T V N	K A K T I N	28	72	below:KK	102
5880	Rurutuan	?	below		raro	r a r o	r a r o	R V R V	R A R U	8	75	below:RR	106
22275	WesternBukidnonManobo	?	below		dizalem	d i z a l e m	d i z a l e m	T V S V R V M	T I S A L E M	34	74	below:TS	108
22676	Tuamotu	?	below		raro	r a r o	r a r o	R V R V	R A R U	8	75	below:RR	106
7978	DayakNgaju	?	below		penda	p e n d a	p e n d a	P V N T V	P E N T A	19	70	below:PN	104
57276	RapanuiEasterIsland	?	below		raro	r a r o	r a r o	R V R V	R A R U	8	75	below:RR	106
8988	Anuta	?	below		raro	r a r o	r a r o	R V R V	R A R U	8	75	below:RR	106
25587	Tagalog	?	below		ibaba	i b a b a	i b a b a	V P V P V	I P A P A	1	68	below:HP	99
67142	Niue	?	below		lalo	l a l o	l a l o	R V R V	L A L U	8	75	below:RR	106
44346	TagalogAnthonydelaPaz	?	below		ibaba	i b a b a	i b a b a	V P V P V	I P A P A	1	68	below:HP	99
60207	TahitianModern	?	below		raro	r a r o	r a r o	R V R V	R A R U	8	75	below:RR	106
11554	Marquesan	?	below		ao	ao	a	V	A	8	75	below:HH	98
11769	Lakalai	?	below		otalo	o t a l o	o t a l o	V T V R V	U T A L U	15	69	below:HT	101
56588	Sikaiana	?	below		lalo	l a l o	l a l o	R V R V	L A L U	8	75	below:RR	106
29144	NakanaiBilekiDialect	?	below		otalo	o t a l o	o t a l o	V T V R V	U T A L U	15	69	below:HT	101
29173	Carolinian	?	below		faa	f aa	f a	P V	B A	1	68	below:PH	103
46968	Imorod	?	below		teyrahem	t ey r a h e m	t e r a h e m	T V R V H V M	T E R A H E M	20	71	below:TR	107
61207	Luangiua	?	below		lalo	l a l o	l a l o	R V R V	L A L U	8	75	below:RR	106
65321	Itbayat	?	below		hiraxem	h i r a x e m	h i r a x e m	H V R V K V M	H I R A G E M	20	71	below:HR	100
65952	EastSumbaneseUmbuRatuNggaidialect	?	big		bakul	b a k u l	b a k u l	P V K V R	P A K Y L	5	87	big:PK	118
57460	FutunaEast	?	big		lasi	l a s i	l a s i	R V S V	L A S I	12	79	big:RS	122
34123	UveaEast	?	big		lahi	l a h i	l a h i	R V H V	L A H I	12	79	big:RH	120
17796	Samoan	?	big		lasi	l a s i	l a s i	R V S V	L A S I	12	79	big:RS	122
17797	Samoan	?	big		nui	n ui	n u	N V	N Y	11	78	big:NH	115
34431	Marquesan	?	big		maaka	m aa k a	m a k a	M V K V	M A K A	31	85	big:MK	113
34432	Marquesan	?	big		nui	n ui	n u	N V	N Y	11	78	big:NH	115
67245	Iraralay	?	big		rakoh	r a k o h	r a k o h	R V K V H	R A K U H	23	83	big:RK	121
2317	RapanuiEasterIsland	?	big		rahi	r a h i	r a h i	R V H V	R A H I	12	79	big:RH	120
2318	RapanuiEasterIsland	?	big		nui	n ui	n u	N V	N Y	11	78	big:NH	115
19023	Yami	?	big		arako	a r a k o	a r a k o	V R V K V	A R A K U	23	83	big:HR	111
19399	Tongan	?	big		lahi	l a h i	l a h i	R V H V	L A H I	12	79	big:RH	120
20288	Imorod	?	big		rako	r a k o	r a k o	R V K V	R A K U	23	83	big:RK	121
20412	Penrhyn	?	big		rahi	r a h i	r a h i	R V H V	R A H I	12	79	big:RH	120
36223	Ivasay	?	big		rakoh	r a k o h	r a k o h	R V K V H	R A K U H	23	83	big:RK	121
39060	Rurutuan	?	big		raʔi	r a ʔ i	r a 7 i	R V H V	R A H I	12	79	big:RH	120
37877	Rennellese	?	big		gaueha	g aue h a	g a h a	K V H V	K A H A	13	80	big:KH	112
38670	NakanaiBilekiDialect	?	big		uru	u r u	u r u	V R V	Y R Y	17	81	big:HR	111
6199	Sikaiana	?	big		n/niu/	n n iu	n n i	N N V	N N I	11	78	big:NN	116
39153	Indonesian	?	big		besar	b e s a r	b e s a r	P V S V R	P E S A R	28	84	big:PS	119
7055	Tagalog	?	big		malaki	m a l a k i	m a l a k i	M V R V K V	M A L A K I	35	86	big:MR	114
23842	Niue	?	big		lahi	l a h i	l a h i	R V H V	L A H I	12	79	big:RH	120
7468	WesternBukidnonManobo	?	big		dekeleq	d e k e l e q	d e k e l e q	T V K V R V K	T E K E L E K	22	82	big:TK	123
7811	Itbayaten	?	big		rakuǥ	r a k u ǥ	r a k u x	R V K V K	R A K Y K	23	83	big:RK	121
41172	Tuamotu	?	big		nui	n ui	n u	N V	N Y	11	78	big:NH	115
9486	Itbayat	?	big		rakox	r a k o x	r a k o x	R V K V K	R A K U G	23	83	big:RK	121
59006	DayakNgaju	?	big		hai	h ai	h a	H V	H A	1	76	big:HH	109
26778	Rarotongan	?	big		aka	a k a	a k a	V K V	A K A	31	85	big:HK	110
10681	EastSumbaneseKamberaSoutherndialect	?	big		bakul	b a k u l	b a k u l	P V K V R	P A K Y L	5	87	big:PK	118
60350	ChuukeseAKATrukese	?	big		napanap	n a p a n a p	n a p a n a p	N V P V N V P	N A P A N A P	10	77	big:NP	117
60693	Tikopia	?	big		lasi	l a s i	l a s i	R V S V	L A S I	12	79	big:RS	122
10011	Maori	?	big		nui	n ui	n u	N V	N Y	11	78	big:NH	115
29282	Lakalai	?	big		uru	u r u	u r u	V R V	Y R Y	17	81	big:HR	111
12929	Luangiua	?	big		lahi	l a h i	l a h i	R V H V	L A H I	12	79	big:RH	120
29584	TahitianModern	?	big		rahi	r a h i	r a h i	R V H V	R A H I	12	79	big:RH	120
30150	Isamorong	?	big		rakoh	r a k o h	r a k o h	R V K V H	R A K U H	23	83	big:RK	121
9736	TagalogAnthonydelaPaz	?	big		malaki	m a l a k i	m a l a k i	M V R V K V	M A L A K I	35	86	big:MR	114
59677	Katingan	?	big		haɛʔ	h aɛ ʔ	h a 7	H V H	H A H	1	76	big:HH	109
14859	Anuta	?	big		rai	r ai	r a	R V	R A	12	79	big:RH	120
47630	Cebuano	?	big		daku	d a k u	d a k u	T V K V	T A K Y	22	82	big:TK	123
47963	MalayBahasaIndonesia	?	big		besar	b e s a r	b e s a r	P V S V R	P E S A R	28	84	big:PS	119
32598	Ogan	?	big		bəsaʔ	b ə s a ʔ	b I s a 7	P V S V H	P E S A H	28	84	big:PS	119
16509	Chuukese	?	bird		machchang	m a c h c h a n g	m a T h T h a n g	M V K H K H V N K	M A C H C H A N K	1	88	bird:MK	127
66373	Indonesian	?	bird		buruŋ	b u r u ŋ	b u r u N	P V R V N	P Y R Y N	17	89	bird:PR	132
895	ChuukeseAKATrukese	?	bird		nikaap	n i k aa p	n i k a p	N V K V P	N I K A P	9	96	bird:NK	131
50186	TahitianModern	?	bird		manu	m a n u	m a n u	M V N V	M A N Y	1	88	bird:MN	128
1326	Ogan	?	bird		buruŋ	b u r u ŋ	b u r u N	P V R V N	P Y R Y N	17	89	bird:PR	132
66892	Rarotongan	?	bird		manu/rere	m a n u r e r e	m a n u r e r e	M V N V R V R V	M A N Y R E R E	1	88	bird:MN	128
17799	Lakalai	?	bird		malu	m a l u	m a l u	M V R V	M A L Y	1	88	bird:MR	129
57611	Marquesan	?	bird		manu	m a n u	m a n u	M V N V	M A N Y	1	88	bird:MN	128
50927	Tongan	?	bird		manu	m a n u	m a n u	M V N V	M A N Y	1	88	bird:MN	128
38560	Samoan	?	bird		manu	m a n u	m a n u	M V N V	M A N Y	1	88	bird:MN	128
18372	Itbayat	?	bird		kangkang	k a n g k a n g	k a n g k a n g	K V N K K V N K	K A N K K A N K	19	90	bird:KN	125
2471	Cebuano	?	bird		langgam	l a n gg a m	l a n g a m	R V N K V M	L A N K A M	72	93	bird:RN	133
2489	UveaEast	?	bird		manu	m a n u	m a n u	M V N V	M A N Y	1	88	bird:MN	128
2673	EastSumbaneseKamberaSoutherndialect	?	bird		mahawurung	m a h a w u r u n g	m a h a w u r u n g	M V H V W V R V N K	M A H A W Y R Y N K	5	92	bird:MH	126
52534	Katingan	?	bird		buruŋ	b u r u ŋ	b u r u N	P V R V N	P Y R Y N	17	89	bird:PR	132
3988	Penrhyn	?	bird		manu	m a n u	m a n u	M V N V	M A N Y	1	88	bird:MN	128
37024	TagalogAnthonydelaPaz	?	bird		ibon	i b o n	i b o n	V P V N	I P U N	73	94	bird:HP	124
33482	Tikopia	?	bird		manu	m a n u	m a n u	M V N V	M A N Y	1	88	bird:MN	128
37366	WesternBukidnonManobo	?	bird		tagbis	t a g b i s	t a g b i s	T V K P V S	T A K P I S	76	95	bird:TK	134
53772	Woleai	?	bird		malɪʊ	m a l ɪʊ	m a l i	M V R V	M A L I	1	88	bird:MR	129
21438	Ivasay	?	bird		manomanok	m a n o m a n o k	m a n o m a n o k	M V N V M V N V K	M A N U M A N U K	1	88	bird:MN	128
22251	Niue	?	bird		manu/lele	m a n u l e l e	m a n u l e l e	M V N V R V R V	M A N Y L E L E	1	88	bird:MN	128
39526	Rennellese	?	bird		manu	m a n u	m a n u	M V N V	M A N Y	1	88	bird:MN	128
24093	Minangkabau	?	bird		buruaŋ	b u r ua ŋ	b u r u N	P V R V N	P Y R Y N	17	89	bird:PR	132
59725	Luangiua	?	bird		manu	m a n u	m a n u	M V N V	M A N Y	1	88	bird:MN	128
57131	Carolinian	?	bird		maal	m aa l	m a l	M V R	M A L	1	88	bird:MR	129
59085	Iraralay	?	bird		miyasasalap	m iya s a s a l a p	m i s a s a l a p	M V S V S V R V P	M I S A S A L A P	20	91	bird:MS	130
41180	DayakNgaju	?	bird		burung	b u r u n g	b u r u n g	P V R V N K	P Y R Y N K	17	89	bird:PR	132
57607	Tuamotu	?	bird		manu	m a n u	m a n u	M V N V	M A N Y	1	88	bird:MN	128
41338	Imorod	?	bird		miasasalap	m ia s a s a l a p	m i s a s a l a p	M V S V S V R V P	M I S A S A L A P	20	91	bird:MS	130
25297	MalayBahasaIndonesia	?	bird		burung	b u r u n g	b u r u n g	P V R V N K	P Y R Y N K	17	89	bird:PR	132
59070	Anuta	?	bird		manu	m a n u	m a n u	M V N V	M A N Y	1	88	bird:MN	128
56292	Yami	?	bird		miasasalap	m ia s a s a l a p	m i s a s a l a p	M V S V S V R V P	M I S A S A L A P	20	91	bird:MS	130
29115	EastSumbaneseUmbuRatuNggaidialect	?	bird		mahawurung	m a h a w u r u n g	m a h a w u r u n g	M V H V W V R V N K	M A H A W Y R Y N K	5	92	bird:MH	126
44496	Rurutuan	?	bird		manu	m a n u	m a n u	M V N V	M A N Y	1	88	bird:MN	128
44829	Isamorong	?	bird		manomanok	m a n o m a n o k	m a n o m a n o k	M V N V M V N V K	M A N U M A N U K	1	88	bird:MN	128
30228	FutunaEast	?	bird		manu	m a n u	m a n u	M V N V	M A N Y	1	88	bird:MN	128
63022	Tagalog	?	bird		ibon	i b o n	i b o n	V P V N	I P U N	73	94	bird:HP	124
30689	NakanaiBilekiDialect	?	bird		malu	m a l u	m a l u	M V R V	M A L Y	1	88	bird:MR	129
63732	Itbayaten	?	bird		kangkang	k a n g k a n g	k a n g k a n g	K V N K K V N K	K A N K K A N K	72	93	bird:KN	125
63733	Itbayaten	?	bird		kaŋkaŋ	k a ŋ k a ŋ	k a N k a N	K V N K V N	K A N K A N	19	90	bird:KN	125
47531	Maori	?	bird		manu	m a n u	m a n u	M V N V	M A N Y	1	88	bird:MN	128
64509	BanjareseMalay	?	bird		burung	b u r u n g	b u r u n g	P V R V N K	P Y R Y N K	17	89	bird:PR	132
49124	RapanuiEasterIsland	?	bird		manu	m a n u	m a n u	M V N V	M A N Y	1	88	bird:MN	128
49449	Tagalog	?	black		itim	i t i m	i t i m	V T V M	I T I M	1	97	black:HT	137
33083	Penrhyn	?	black		uri	u r i	u r i	V R V	Y R I	7	104	black:HR	136
33084	Penrhyn	?	black		kere/kere	k e r e k e r e	k e r e k e r e	K V R V K V R V	K E R E K E R E	5	102	black:KR	141
66285	UveaEast	?	black		uli	u l i	u l i	V R V	Y L I	7	104	black:HR	136
64970	Itbayaten	?	black		mavaɨng	m a v aɨ n g	m a v a n g	M V W V N K	M A B A N K	20	99	black:MW	143
34716	Iraralay	?	black		mavaheng	m a v a h e n g	m a v a h e n g	M V W V H V N K	M A B A H E N K	20	99	black:MW	143
51219	Chuukese	?	black		chon	c h o n	T h o n	K H V N	C H U N	8	105	black:KH	139
34858	Ivasay	?	black		mavaheng	m a v a h e n g	m a v a h e n g	M V W V H V N K	M A B A H E N K	20	99	black:MW	143
35003	Itbayat	?	black		mavaweng	m a v a w e n g	m a v a w e n g	M V W V W V N K	M A B A W E N K	20	99	black:MW	143
41368	Katingan	?	black		bailɛm	b ai l ɛ m	b a l E m	P V R V M	P A L E M	30	100	black:PR	144
19097	FutunaEast	?	black		uli	u l i	u l i	V R V	Y L I	7	104	black:HR	136
41469	WesternBukidnonManobo	?	black		item	i t e m	i t e m	V T V M	I T E M	1	97	black:HT	137
3206	Indonesian	?	black		hitam	h i t a m	h i t a m	H V T V M	H I T A M	1	97	black:HT	137
3385	Marquesan	?	black		hivahiva	h i v a h i v a	h i v a h i v a	H V W V H V W V	H I B A H I B A	6	103	black:HW	138
3386	Marquesan	?	black		kee/kee	k ee k ee	k e k e	K V K V	K E K E	5	102	black:KK	140
44458	Surigaonon	?	black		itom	i t o m	i t o m	V T V M	I T U M	1	97	black:HT	137
58191	Luangiua	?	black		uli	u l i	u l i	V R V	Y L I	7	104	black:HR	136
37961	Niue	?	black		uli	u l i	u l i	V R V	Y L I	7	104	black:HR	136
54439	NakanaiBilekiDialect	?	black		parakukuru	p a r a k u k u r u	p a r a k u k u r u	P V R V K V K V R V	P A R A K Y K Y R Y	14	98	black:PR	144
21685	TahitianModern	?	black		ereere	e r ee r e	e r e r e	V R V R V	E R E R E	5	102	black:HR	136
21851	Sikaiana	?	black		uli	u l i	u l i	V R V	Y L I	7	104	black:HR	136
22333	MalayBahasaIndonesia	?	black		hitam	h i t a m	h i t a m	H V T V M	H I T A M	1	97	black:HT	137
39178	TagalogAnthonydelaPaz	?	black		itim	i t i m	i t i m	V T V M	I T I M	1	97	black:HT	137
6678	Carolinian	?	black		schol	s c h o l	s T h o l	S K H V R	S C H U L	8	105	black:SK	146
55913	ChuukeseAKATrukese	?	black		chochchon	c h o c h c h o n	T h o T h T h o n	K H V K H K H V N	C H U C H C H U N	8	105	black:KH	139
39765	Rarotongan	?	black		uri	u r i	u r i	V R V	Y R I	7	104	black:HR	136
39766	Rarotongan	?	black		iva	i v a	i v a	V W V	I B A	6	103	black:HW	138
39767	Rarotongan	?	black		kere	k e r e	k e r e	K V R V	K E R E	5	102	black:KR	141
56307	Tikopia	?	black		uri	u r i	u r i	V R V	Y R I	7	104	black:HR	136
57800	Samoan	?	black		uliuli	u l iu l i	u l i l i	V R V R V	Y L I L I	7	104	black:HR	136
25659	DayakNgaju	?	black		bilem	b i l e m	b i l e m	P V R V M	P I L E M	30	100	black:PR	144
42692	Rennellese	?	black		ugi	u g i	u g i	V K V	Y K I	7	104	black:HK	135
34434	Ogan	?	black		itam	i t a m	i t a m	V T V M	I T A M	1	97	black:HT	137
59156	Isamorong	?	black		mavaheng	m a v a h e n g	m a v a h e n g	M V W V H V N K	M A B A H E N K	20	99	black:MW	143
59354	Woleai	?	black		shoalo	s h oa l o	s h o l o	S H V R V	S H U L U	8	105	black:SH	145
43460	Minangkabau	?	black		itam	i t a m	i t a m	V T V M	I T A M	1	97	black:HT	137
43602	Yami	?	black		mavaheng	m a v a h e n g	m a v a h e n g	M V W V H V N K	M A B A H E N K	20	99	black:MW	143
64629	EastSumbaneseUmbuRatuNggaidialect	?	black		metung	m e t u n g	m e t u n g	M V T V N K	M E T Y N K	1	97	black:MT	142
28835	Rurutuan	?	black		ʔereʔere	ʔ e r e ʔ e r e	7 e r e 7 e r e	H V R V H V R V	H E R E H E R E	5	102	black:HR	136
29000	Cebuano	?	black		itum	i t u m	i t u m	V T V M	I T Y M	1	97	black:HT	137
29229	Tuamotu	?	black		uri	u r i	u r i	V R V	Y R I	7	104	black:HR	136
29230	Tuamotu	?	black		hiva	h i v a	h i v a	H V W V	H I B A	6	103	black:HW	138
29231	Tuamotu	?	black		kere	k e r e	k e r e	K V R V	K E R E	5	102	black:KR	141
29272	Tongan	?	black		ʔuliʔuli	ʔ u l i ʔ u l i	7 u l i 7 u l i	H V R V H V R V	H Y L I H Y L I	7	104	black:HR	136
62488	Lakalai	?	black		parakuru	p a r a k u r u	p a r a k u r u	P V R V K V R V	P A R A K Y R Y	14	98	black:PR	144
14895	Imorod	?	black		mavaeng	m a v ae n g	m a v a n g	M V W V N K	M A B A N K	20	99	black:MW	143
31598	BanjareseMalay	?	black		hirang	h i r a n g	h i r a n g	H V R V N K	H I R A N K	32	101	black:HR	136
25966	Anuta	?	black		uri	u r i	u r i	V R V	Y R I	7	104	black:HR	136
32398	RapanuiEasterIsland	?	black		uri/uri	u r i u r i	u r i u r i	V R V V R V	Y R I Y R I	7	104	black:HR	136
32399	RapanuiEasterIsland	?	black		kerekere	k e r e k e r e	k e r e k e r e	K V R V K V R V	K E R E K E R E	5	102	black:KR	141
30769	EastSumbaneseKamberaSoutherndialect	?	black		miting	m i t i n g	m i t i n g	M V T V N K	M I T I N K	1	97	black:MT	142
49502	TahitianModern	?	blood		toto	t o t o	t o t o	T V T V	T U T U	4	110	blood:TT	157
66016	Luangiua	?	blood		koko	k o k o	k o k o	K V K V	K U K U	4	110	blood:KK	148
50093	DayakNgaju	?	blood		daha	d a h a	d a h a	T V H V	T A H A	1	106	blood:TH	154
34848	Rurutuan	?	blood		toto	t o t o	t o t o	T V T V	T U T U	4	110	blood:TT	157
27691	ChuukeseAKATrukese	?	blood		chchaa	c h c h aa	T h T h a	K H K H V	C H C H A	1	106	blood:KH	147
38317	Niue	?	blood		toto	t o t o	t o t o	T V T V	T U T U	4	110	blood:TT	157
2908	Tagalog	?	blood		dugo	d u g o	d u g o	T V K V	T Y K U	16	108	blood:TK	155
3759	WesternBukidnonManobo	?	blood		leŋesa	l e ŋ e s a	l e N e s a	R V N V S V	L E N E S A	24	109	blood:RN	152
36715	Tuamotu	?	blood		toto	t o t o	t o t o	T V T V	T U T U	4	110	blood:TT	157
4177	Marquesan	?	blood		toto	t o t o	t o t o	T V T V	T U T U	4	110	blood:TT	157
20723	Indonesian	?	blood		darah	d a r a h	d a r a h	T V R V H	T A R A H	1	106	blood:TR	156
