ID	DOCULECT	ISO_CODE	CONCEPT	CONCEPTICON_ID	FORM	TOKENS	ASJP	DOLGO	SCA	COGNATE_CLASS	COGID
30248	Penrhyn	?	belly		manava	m a n a v a	M V N V W V	m a n a v a	M A N A B A	9	67
30249	Penrhyn	?	belly		koopuu	k oo p uu	K V P V	k o p u	K U P Y	2	60
58404	RapanuiEasterIsland	?	belly		manava	m a n a v a	M V N V W V	m a n a v a	M A N A B A	9	67
58405	RapanuiEasterIsland	?	belly		kopu	k o p u	K V P V	k o p u	K U P Y	2	60
10845	Rarotongan	?	belly		kona	k o n a	K V N V	k o n a	K U N A	8	66
10846	Rarotongan	?	belly		manava	m a n a v a	M V N V W V	m a n a v a	M A N A B A	9	67
10847	Rarotongan	?	belly		koopuu	k oo p uu	K V P V	k o p u	K U P Y	2	60
38788	Rennellese	?	belly		manaba	m a n a b a	M V N V P V	m a n a b a	M A N A P A	9	67
57018	Rurutuan	?	belly		ʔoopuu	ʔ oo p uu	H V P V	7 o p u	H U P Y	2	60
11151	Samoan	?	belly		manava	m a n a v a	M V N V W V	m a n a v a	M A N A B A	9	67
49700	Sikaiana	?	belly		manava	m a n a v a	M V N V W V	m a n a v a	M A N A B A	9	67
47766	Surigaonon	?	belly		tijan	t i j a n	T V J V N	t i y a n	T I J A N	1	56
50122	Tagalog	?	belly		tiyan	t iya n	T V N	t i n	T I N	1	56
59296	TagalogAnthonydelaPaz	?	belly		tiyan	t iya n	T V N	t i n	T I N	1	56
50636	TahitianModern	?	belly		oopuu	oo p uu	V P V	o p u	U P Y	2	60
20713	Tikopia	?	belly		kona	k o n a	K V N V	k o n a	K U N A	8	66
20714	Tikopia	?	belly		manava	m a n a v a	M V N V W V	m a n a v a	M A N A B A	9	67
20715	Tikopia	?	belly		aro/aro	a r o a r o	V R V V R V	a r o a r o	A R U A R U	10	57
63472	Tongan	?	belly		kete	k e t e	K V T V	k e t e	K E T E	7	65
33273	Tuamotu	?	belly		kona	k o n a	K V N V	k o n a	K U N A	8	66
33274	Tuamotu	?	belly		manava	m a n a v a	M V N V W V	m a n a v a	M A N A B A	9	67
33275	Tuamotu	?	belly		koopuu	k oo p uu	K V P V	k o p u	K U P Y	2	60
26967	UveaEast	?	belly		kona	k o n a	K V N V	k o n a	K U N A	8	66
26968	UveaEast	?	belly		manava	m a n a v a	M V N V W V	m a n a v a	M A N A B A	9	67
26969	UveaEast	?	belly		alo	a l o	V R V	a l o	A L U	10	57
51598	WesternBukidnonManobo	?	belly		getek	g e t e k	K V T V K	g e t e k	K E T E K	55	64
65162	Woleai	?	belly		uba	u b a	V P V	u b a	Y P A	11	58
47385	Yami	?	belly		velek	v e l e k	W V R V K	v e l e k	B E L E K	27	61
8988	Anuta	?	below		raro	r a r o	R V R V	r a r o	R A R U	8	75
35848	BanjareseMalay	?	below		bawah	b a w a h	P V W V H	b a w a h	P A W A H	1	68
29173	Carolinian	?	below		faa	f aa	P V	f a	B A	1	68
53887	Chuukese	?	below		faa	f aa	P V	f a	B A	1	68
7978	DayakNgaju	?	below		penda	p e n d a	P V N T V	p e n d a	P E N T A	19	70
54838	FutunaEast	?	below		lalo	l a l o	R V R V	l a l o	L A L U	8	75
46968	Imorod	?	below		teyrahem	t ey r a h e m	T V R V H V M	t e r a h e m	T E R A H E M	20	71
34812	Iraralay	?	below		tirahem	t i r a h e m	T V R V H V M	t i r a h e m	T I R A H E M	20	71
36117	Isamorong	?	below		kagciin	k a g c ii n	K V K K V N	k a g T i n	K A K C I N	28	72
65321	Itbayat	?	below		hiraxem	h i r a x e m	H V R V K V M	h i r a x e m	H I R A G E M	20	71
33419	Itbayaten	?	below		qagbuq	q a g b u q	K V K P V K	q a g b u q	K A K P Y K	29	73
5720	Ivasay	?	below		irahem	i r a h e m	V R V H V M	i r a h e m	I R A H E M	20	71
5721	Ivasay	?	below		kagtin	k a g t i n	K V K T V N	k a g t i n	K A K T I N	28	72
11769	Lakalai	?	below		otalo	o t a l o	V T V R V	o t a l o	U T A L U	15	69
61207	Luangiua	?	below		lalo	l a l o	R V R V	l a l o	L A L U	8	75
11554	Marquesan	?	below		ao	ao	V	a	A	8	75
29144	NakanaiBilekiDialect	?	below		otalo	o t a l o	V T V R V	o t a l o	U T A L U	15	69
67142	Niue	?	below		lalo	l a l o	R V R V	l a l o	L A L U	8	75
57276	RapanuiEasterIsland	?	below		raro	r a r o	R V R V	r a r o	R A R U	8	75
54519	Rarotongan	?	below		raro	r a r o	R V R V	r a r o	R A R U	8	75
57859	Rennellese	?	below		gago	g a g o	K V K V	g a g o	K A K U	8	75
5880	Rurutuan	?	below		raro	r a r o	R V R V	r a r o	R A R U	8	75
56588	Sikaiana	?	below		lalo	l a l o	R V R V	l a l o	L A L U	8	75
25587	Tagalog	?	below		ibaba	i b a b a	V P V P V	i b a b a	I P A P A	1	68
44346	TagalogAnthonydelaPaz	?	below		ibaba	i b a b a	V P V P V	i b a b a	I P A P A	1	68
60207	TahitianModern	?	below		raro	r a r o	R V R V	r a r o	R A R U	8	75
35912	Tikopia	?	below		raro	r a r o	R V R V	r a r o	R A R U	8	75
22676	Tuamotu	?	below		raro	r a r o	R V R V	r a r o	R A R U	8	75
35377	UveaEast	?	below		lalo	l a l o	R V R V	l a l o	L A L U	8	75
22275	WesternBukidnonManobo	?	below		dizalem	d i z a l e m	T V S V R V M	d i z a l e m	T I S A L E M	34	74
51976	Woleai	?	below		faa	f aa	P V	f a	B A	1	68
54728	Yami	?	below		tiraɣəm	t i r a ɣ ə m	T V R V K V M	t i r a x I m	T I R A G E M	20	71
14859	Anuta	?	big		rai	r ai	R V	r a	R A	12	79
47630	Cebuano	?	big		daku	d a k u	T V K V	d a k u	T A K Y	22	82
60350	ChuukeseAKATrukese	?	big		napanap	n a p a n a p	N V P V N V P	n a p a n a p	N A P A N A P	10	77
59006	DayakNgaju	?	big		hai	h ai	H V	h a	H A	1	76
10681	EastSumbaneseKamberaSoutherndialect	?	big		bakul	b a k u l	P V K V R	b a k u l	P A K Y L	5	87
65952	EastSumbaneseUmbuRatuNggaidialect	?	big		bakul	b a k u l	P V K V R	b a k u l	P A K Y L	5	87
57460	FutunaEast	?	big		lasi	l a s i	R V S V	l a s i	L A S I	12	79
20288	Imorod	?	big		rako	r a k o	R V K V	r a k o	R A K U	23	83
39153	Indonesian	?	big		besar	b e s a r	P V S V R	b e s a r	P E S A R	28	84
67245	Iraralay	?	big		rakoh	r a k o h	R V K V H	r a k o h	R A K U H	23	83
30150	Isamorong	?	big		rakoh	r a k o h	R V K V H	r a k o h	R A K U H	23	83
9486	Itbayat	?	big		rakox	r a k o x	R V K V K	r a k o x	R A K U G	23	83
7811	Itbayaten	?	big		rakuǥ	r a k u ǥ	R V K V K	r a k u x	R A K Y K	23	83
36223	Ivasay	?	big		rakoh	r a k o h	R V K V H	r a k o h	R A K U H	23	83
59677	Katingan	?	big		haɛʔ	h aɛ ʔ	H V H	h a 7	H A H	1	76
29282	Lakalai	?	big		uru	u r u	V R V	u r u	Y R Y	17	81
12929	Luangiua	?	big		lahi	l a h i	R V H V	l a h i	L A H I	12	79
47963	MalayBahasaIndonesia	?	big		besar	b e s a r	P V S V R	b e s a r	P E S A R	28	84
10011	Maori	?	big		nui	n ui	N V	n u	N Y	11	78
34431	Marquesan	?	big		maaka	m aa k a	M V K V	m a k a	M A K A	31	85
34432	Marquesan	?	big		nui	n ui	N V	n u	N Y	11	78
38670	NakanaiBilekiDialect	?	big		uru	u r u	V R V	u r u	Y R Y	17	81
23842	Niue	?	big		lahi	l a h i	R V H V	l a h i	L A H I	12	79
32598	Ogan	?	big		bəsaʔ	b ə s a ʔ	P V S V H	b I s a 7	P E S A H	28	84
20412	Penrhyn	?	big		rahi	r a h i	R V H V	r a h i	R A H I	12	79
2317	RapanuiEasterIsland	?	big		rahi	r a h i	R V H V	r a h i	R A H I	12	79
2318	RapanuiEasterIsland	?	big		nui	n ui	N V	n u	N Y	11	78
26778	Rarotongan	?	big		aka	a k a	V K V	a k a	A K A	31	85
37877	Rennellese	?	big		gaueha	g aue h a	K V H V	g a h a	K A H A	13	80
39060	Rurutuan	?	big		raʔi	r a ʔ i	R V H V	r a 7 i	R A H I	12	79
17796	Samoan	?	big		lasi	l a s i	R V S V	l a s i	L A S I	12	79
17797	Samoan	?	big		nui	n ui	N V	n u	N Y	11	78
6199	Sikaiana	?	big		n/niu/	n n iu	N N V	n n i	N N I	11	78
7055	Tagalog	?	big		malaki	m a l a k i	M V R V K V	m a l a k i	M A L A K I	35	86
9736	TagalogAnthonydelaPaz	?	big		malaki	m a l a k i	M V R V K V	m a l a k i	M A L A K I	35	86
29584	TahitianModern	?	big		rahi	r a h i	R V H V	r a h i	R A H I	12	79
60693	Tikopia	?	big		lasi	l a s i	R V S V	l a s i	L A S I	12	79
19399	Tongan	?	big		lahi	l a h i	R V H V	l a h i	L A H I	12	79
41172	Tuamotu	?	big		nui	n ui	N V	n u	N Y	11	78
34123	UveaEast	?	big		lahi	l a h i	R V H V	l a h i	L A H I	12	79
7468	WesternBukidnonManobo	?	big		dekeleq	d e k e l e q	T V K V R V K	d e k e l e q	T E K E L E K	22	82
19023	Yami	?	big		arako	a r a k o	V R V K V	a r a k o	A R A K U	23	83
59070	Anuta	?	bird		manu	m a n u	M V N V	m a n u	M A N Y	1	88
64509	BanjareseMalay	?	bird		burung	b u r u n g	P V R V N K	b u r u n g	P Y R Y N K	17	89
57131	Carolinian	?	bird		maal	m aa l	M V R	m a l	M A L	1	88
2471	Cebuano	?	bird		langgam	l a n gg a m	R V N K V M	l a n g a m	L A N K A M	72	93
16509	Chuukese	?	bird		machchang	m a c h c h a n g	M V K H K H V N K	m a T h T h a n g	M A C H C H A N K	1	88
895	ChuukeseAKATrukese	?	bird		nikaap	n i k aa p	N V K V P	n i k a p	N I K A P	9	96
41180	DayakNgaju	?	bird		burung	b u r u n g	P V R V N K	b u r u n g	P Y R Y N K	17	89
2673	EastSumbaneseKamberaSoutherndialect	?	bird		mahawurung	m a h a w u r u n g	M V H V W V R V N K	m a h a w u r u n g	M A H A W Y R Y N K	5	92
29115	EastSumbaneseUmbuRatuNggaidialect	?	bird		mahawurung	m a h a w u r u n g	M V H V W V R V N K	m a h a w u r u n g	M A H A W Y R Y N K	5	92
30228	FutunaEast	?	bird		manu	m a n u	M V N V	m a n u	M A N Y	1	88
41338	Imorod	?	bird		miasasalap	m ia s a s a l a p	M V S V S V R V P	m i s a s a l a p	M I S A S A L A P	20	91
66373	Indonesian	?	bird		buruŋ	b u r u ŋ	P V R V N	b u r u N	P Y R Y N	17	89
59085	Iraralay	?	bird		miyasasalap	m iya s a s a l a p	M V S V S V R V P	m i s a s a l a p	M I S A S A L A P	20	91
44829	Isamorong	?	bird		manomanok	m a n o m a n o k	M V N V M V N V K	m a n o m a n o k	M A N U M A N U K	1	88
18372	Itbayat	?	bird		kangkang	k a n g k a n g	K V N K K V N K	k a n g k a n g	K A N K K A N K	19	90
63732	Itbayaten	?	bird		kangkang	k a n g k a n g	K V N K K V N K	k a n g k a n g	K A N K K A N K	72	93
63733	Itbayaten	?	bird		kaŋkaŋ	k a ŋ k a ŋ	K V N K V N	k a N k a N	K A N K A N	19	90
21438	Ivasay	?	bird		manomanok	m a n o m a n o k	M V N V M V N V K	m a n o m a n o k	M A N U M A N U K	1	88
52534	Katingan	?	bird		buruŋ	b u r u ŋ	P V R V N	b u r u N	P Y R Y N	17	89
17799	Lakalai	?	bird		malu	m a l u	M V R V	m a l u	M A L Y	1	88
59725	Luangiua	?	bird		manu	m a n u	M V N V	m a n u	M A N Y	1	88
25297	MalayBahasaIndonesia	?	bird		burung	b u r u n g	P V R V N K	b u r u n g	P Y R Y N K	17	89
47531	Maori	?	bird		manu	m a n u	M V N V	m a n u	M A N Y	1	88
57611	Marquesan	?	bird		manu	m a n u	M V N V	m a n u	M A N Y	1	88
24093	Minangkabau	?	bird		buruaŋ	b u r ua ŋ	P V R V N	b u r u N	P Y R Y N	17	89
30689	NakanaiBilekiDialect	?	bird		malu	m a l u	M V R V	m a l u	M A L Y	1	88
22251	Niue	?	bird		manu/lele	m a n u l e l e	M V N V R V R V	m a n u l e l e	M A N Y L E L E	1	88
1326	Ogan	?	bird		buruŋ	b u r u ŋ	P V R V N	b u r u N	P Y R Y N	17	89
3988	Penrhyn	?	bird		manu	m a n u	M V N V	m a n u	M A N Y	1	88
49124	RapanuiEasterIsland	?	bird		manu	m a n u	M V N V	m a n u	M A N Y	1	88
66892	Rarotongan	?	bird		manu/rere	m a n u r e r e	M V N V R V R V	m a n u r e r e	M A N Y R E R E	1	88
39526	Rennellese	?	bird		manu	m a n u	M V N V	m a n u	M A N Y	1	88
44496	Rurutuan	?	bird		manu	m a n u	M V N V	m a n u	M A N Y	1	88
38560	Samoan	?	bird		manu	m a n u	M V N V	m a n u	M A N Y	1	88
63022	Tagalog	?	bird		ibon	i b o n	V P V N	i b o n	I P U N	73	94
37024	TagalogAnthonydelaPaz	?	bird		ibon	i b o n	V P V N	i b o n	I P U N	73	94
50186	TahitianModern	?	bird		manu	m a n u	M V N V	m a n u	M A N Y	1	88
33482	Tikopia	?	bird		manu	m a n u	M V N V	m a n u	M A N Y	1	88
50927	Tongan	?	bird		manu	m a n u	M V N V	m a n u	M A N Y	1	88
57607	Tuamotu	?	bird		manu	m a n u	M V N V	m a n u	M A N Y	1	88
2489	UveaEast	?	bird		manu	m a n u	M V N V	m a n u	M A N Y	1	88
37366	WesternBukidnonManobo	?	bird		tagbis	t a g b i s	T V K P V S	t a g b i s	T A K P I S	76	95
53772	Woleai	?	bird		malɪʊ	m a l ɪʊ	M V R V	m a l i	M A L I	1	88
56292	Yami	?	bird		miasasalap	m ia s a s a l a p	M V S V S V R V P	m i s a s a l a p	M I S A S A L A P	20	91
25966	Anuta	?	black		uri	u r i	V R V	u r i	Y R I	7	104
31598	BanjareseMalay	?	black		hirang	h i r a n g	H V R V N K	h i r a n g	H I R A N K	32	101
6678	Carolinian	?	black		schol	s c h o l	S K H V R	s T h o l	S C H U L	8	105
29000	Cebuano	?	black		itum	i t u m	V T V M	i t u m	I T Y M	1	97
51219	Chuukese	?	black		chon	c h o n	K H V N	T h o n	C H U N	8	105
55913	ChuukeseAKATrukese	?	black		chochchon	c h o c h c h o n	K H V K H K H V N	T h o T h T h o n	C H U C H C H U N	8	105
25659	DayakNgaju	?	black		bilem	b i l e m	P V R V M	b i l e m	P I L E M	30	100
30769	EastSumbaneseKamberaSoutherndialect	?	black		miting	m i t i n g	M V T V N K	m i t i n g	M I T I N K	1	97
64629	EastSumbaneseUmbuRatuNggaidialect	?	black		metung	m e t u n g	M V T V N K	m e t u n g	M E T Y N K	1	97
19097	FutunaEast	?	black		uli	u l i	V R V	u l i	Y L I	7	104
14895	Imorod	?	black		mavaeng	m a v ae n g	M V W V N K	m a v a n g	M A B A N K	20	99
3206	Indonesian	?	black		hitam	h i t a m	H V T V M	h i t a m	H I T A M	1	97
34716	Iraralay	?	black		mavaheng	m a v a h e n g	M V W V H V N K	m a v a h e n g	M A B A H E N K	20	99
59156	Isamorong	?	black		mavaheng	m a v a h e n g	M V W V H V N K	m a v a h e n g	M A B A H E N K	20	99
35003	Itbayat	?	black		mavaweng	m a v a w e n g	M V W V W V N K	m a v a w e n g	M A B A W E N K	20	99
64970	Itbayaten	?	black		mavaɨng	m a v aɨ n g	M V W V N K	m a v a n g	M A B A N K	20	99
34858	Ivasay	?	black		mavaheng	m a v a h e n g	M V W V H V N K	m a v a h e n g	M A B A H E N K	20	99
41368	Katingan	?	black		bailɛm	b ai l ɛ m	P V R V M	b a l E m	P A L E M	30	100
62488	Lakalai	?	black		parakuru	p a r a k u r u	P V R V K V R V	p a r a k u r u	P A R A K Y R Y	14	98
58191	Luangiua	?	black		uli	u l i	V R V	u l i	Y L I	7	104
22333	MalayBahasaIndonesia	?	black		hitam	h i t a m	H V T V M	h i t a m	H I T A M	1	97
3385	Marquesan	?	black		hivahiva	h i v a h i v a	H V W V H V W V	h i v a h i v a	H I B A H I B A	6	103
3386	Marquesan	?	black		kee/kee	k ee k ee	K V K V	k e k e	K E K E	5	102
43460	Minangkabau	?	black		itam	i t a m	V T V M	i t a m	I T A M	1	97
54439	NakanaiBilekiDialect	?	black		parakukuru	p a r a k u k u r u	P V R V K V K V R V	p a r a k u k u r u	P A R A K Y K Y R Y	14	98
37961	Niue	?	black		uli	u l i	V R V	u l i	Y L I	7	104
34434	Ogan	?	black		itam	i t a m	V T V M	i t a m	I T A M	1	97
33083	Penrhyn	?	black		uri	u r i	V R V	u r i	Y R I	7	104
33084	Penrhyn	?	black		kere/kere	k e r e k e r e	K V R V K V R V	k e r e k e r e	K E R E K E R E	5	102
32398	RapanuiEasterIsland	?	black		uri/uri	u r i u r i	V R V V R V	u r i u r i	Y R I Y R I	7	104
32399	RapanuiEasterIsland	?	black		kerekere	k e r e k e r e	K V R V K V R V	k e r e k e r e	K E R E K E R E	5	102
39765	Rarotongan	?	black		uri	u r i	V R V	u r i	Y R I	7	104
39766	Rarotongan	?	black		iva	i v a	V W V	i v a	I B A	6	103
39767	Rarotongan	?	black		kere	k e r e	K V R V	k e r e	K E R E	5	102
42692	Rennellese	?	black		ugi	u g i	V K V	u g i	Y K I	7	104
28835	Rurutuan	?	black		ʔereʔere	ʔ e r e ʔ e r e	H V R V H V R V	7 e r e 7 e r e	H E R E H E R E	5	102
57800	Samoan	?	black		uliuli	u l iu l i	V R V R V	u l i l i	Y L I L I	7	104
21851	Sikaiana	?	black		uli	u l i	V R V	u l i	Y L I	7	104
44458	Surigaonon	?	black		itom	i t o m	V T V M	i t o m	I T U M	1	97
49449	Tagalog	?	black		itim	i t i m	V T V M	i t i m	I T I M	1	97
39178	TagalogAnthonydelaPaz	?	black		itim	i t i m	V T V M	i t i m	I T I M	1	97
21685	TahitianModern	?	black		ereere	e r ee r e	V R V R V	e r e r e	E R E R E	5	102
56307	Tikopia	?	black		uri	u r i	V R V	u r i	Y R I	7	104
29272	Tongan	?	black		ʔuliʔuli	ʔ u l i ʔ u l i	H V R V H V R V	7 u l i 7 u l i	H Y L I H Y L I	7	104
29229	Tuamotu	?	black		uri	u r i	V R V	u r i	Y R I	7	104
29230	Tuamotu	?	black		hiva	h i v a	H V W V	h i v a	H I B A	6	103
29231	Tuamotu	?	black		kere	k e r e	K V R V	k e r e	K E R E	5	102
66285	UveaEast	?	black		uli	u l i	V R V	u l i	Y L I	7	104
41469	WesternBukidnonManobo	?	black		item	i t e m	V T V M	i t e m	I T E M	1	97
59354	Woleai	?	black		shoalo	s h oa l o	S H V R V	s h o l o	S H U L U	8	105
43602	Yami	?	black		mavaheng	m a v a h e n g	M V W V H V N K	m a v a h e n g	M A B A H E N K	20	99
62864	Anuta	?	blood		toto	t o t o	T V T V	t o t o	T U T U	4	110
45843	BanjareseMalay	?	blood		darah	d a r a h	T V R V H	d a r a h	T A R A H	1	106
10577	Carolinian	?	blood		tcha	t c h a	T K H V	t T h a	T C H A	1	106
58672	Cebuano	?	blood		dugo	d u g o	T V K V	d u g o	T Y K U	16	108
58185	Chuukese	?	blood		chcha	c h c h a	K H K H V	T h T h a	C H C H A	1	106
27691	ChuukeseAKATrukese	?	blood		chchaa	c h c h aa	K H K H V	T h T h a	C H C H A	1	106
50093	DayakNgaju	?	blood		daha	d a h a	T V H V	d a h a	T A H A	1	106
48915	EastSumbaneseUmbuRatuNggaidialect	?	blood		re	r e	R V	r e	R E	1	106
48498	FutunaEast	?	blood		toto	t o t o	T V T V	t o t o	T U T U	4	110
23297	Imorod	?	blood		rala	r a l a	R V R V	r a l a	R A L A	1	106
20723	Indonesian	?	blood		darah	d a r a h	T V R V H	d a r a h	T A R A H	1	106
64189	Iraralay	?	blood		rala	r a l a	R V R V	r a l a	R A L A	1	106
62199	Isamorong	?	blood		raya	r aya	R V	r a	R A	1	106
6573	Itbayat	?	blood		raya	r aya	R V	r a	R A	1	106
45392	Itbayaten	?	blood		rayaq	r aya q	R V K	r a q	R A K	1	106
44196	Ivasay	?	blood		raya	r aya	R V	r a	R A	1	106
16173	Katingan	?	blood		dahaʔ	d a h a ʔ	T V H V H	d a h a 7	T A H A H	1	106
57561	Lakalai	?	blood		kasoso	k a s o s o	K V S V S V	k a s o s o	K A S U S U	11	107
66016	Luangiua	?	blood		koko	k o k o	K V K V	k o k o	K U K U	4	110
10030	MalayBahasaIndonesia	?	blood		darah	d a r a h	T V R V H	d a r a h	T A R A H	1	106
10976	Maori	?	blood		toto	t o t o	T V T V	t o t o	T U T U	4	110
4177	Marquesan	?	blood		toto	t o t o	T V T V	t o t o	T U T U	4	110
25127	Minangkabau	?	blood		darah	d a r a h	T V R V H	d a r a h	T A R A H	1	106
21195	NakanaiBilekiDialect	?	blood		kasoso	k a s o s o	K V S V S V	k a s o s o	K A S U S U	11	107
38317	Niue	?	blood		toto	t o t o	T V T V	t o t o	T U T U	4	110
26568	Ogan	?	blood		daxah	d a x a h	T V K V H	d a x a h	T A G A H	1	106
45775	Penrhyn	?	blood		toto	t o t o	T V T V	t o t o	T U T U	4	110
21821	RapanuiEasterIsland	?	blood		toto	t o t o	T V T V	t o t o	T U T U	4	110
46319	Rarotongan	?	blood		toto	t o t o	T V T V	t o t o	T U T U	4	110
25843	Rennellese	?	blood		toto	t o t o	T V T V	t o t o	T U T U	4	110
34848	Rurutuan	?	blood		toto	t o t o	T V T V	t o t o	T U T U	4	110
32205	Samoan	?	blood		toto	t o t o	T V T V	t o t o	T U T U	4	110
62836	Surigaonon	?	blood		dugo	d u g o	T V K V	d u g o	T Y K U	16	108
2908	Tagalog	?	blood		dugo	d u g o	T V K V	d u g o	T Y K U	16	108
21266	TagalogAnthonydelaPaz	?	blood		dugo	d u g o	T V K V	d u g o	T Y K U	16	108
49502	TahitianModern	?	blood		toto	t o t o	T V T V	t o t o	T U T U	4	110
11499	Tikopia	?	blood		toto	t o t o	T V T V	t o t o	T U T U	4	110
24240	Tongan	?	blood		toto	t o t o	T V T V	t o t o	T U T U	4	110
36715	Tuamotu	?	blood		toto	t o t o	T V T V	t o t o	T U T U	4	110
41421	UveaEast	?	blood		toto	t o t o	T V T V	t o t o	T U T U	4	110
3759	WesternBukidnonManobo	?	blood		leŋesa	l e ŋ e s a	R V N V S V	l e N e s a	L E N E S A	24	109
46521	Woleai	?	blood		chaa	c h aa	K H V	T h a	C H A	1	106
40827	Yami	?	blood		rala	r a l a	R V R V	r a l a	R A L A	1	106
6369	Anuta	?	bone		ivi	i v i	V W V	i v i	I B I	2	114
27012	BanjareseMalay	?	bone		tulang	t u l a n g	T V R V N K	t u l a n g	T Y L A N K	1	111
36470	Carolinian	?	bone		schuu	s c h uu	S K H V	s T h u	S C H Y	2	114
16851	Cebuano	?	bone		bukog	b u k o g	P V K V K	b u k o g	P Y K U K	16	113
32366	Chuukese	?	bone		chuu	c h uu	K H V	T h u	C H Y	2	114
53652	ChuukeseAKATrukese	?	bone		chuu	c h uu	K H V	T h u	C H Y	2	114
24667	DayakNgaju	?	bone		tulang	t u l a n g	T V R V N K	t u l a n g	T Y L A N K	1	111
7452	EastSumbaneseKamberaSoutherndialect	?	bone		ri	r i	R V	r i	R I	2	114
66788	EastSumbaneseUmbuRatuNggaidialect	?	bone		ri	r i	R V	r i	R I	2	114
16770	FutunaEast	?	bone		ivi	i v i	V W V	i v i	I B I	2	114
11117	Imorod	?	bone		totowang	t o t o w a n g	T V T V W V N K	t o t o w a n g	T U T U W A N K	1	111
18725	Indonesian	?	bone		tulaŋ	t u l a ŋ	T V R V N	t u l a N	T Y L A N	1	111
39958	Iraralay	?	bone		totowang	t o t o w a n g	T V T V W V N K	t o t o w a n g	T U T U W A N K	1	111
6689	Isamorong	?	bone		tohang	t o h a n g	T V H V N K	t o h a n g	T U H A N K	1	111
43292	Itbayat	?	bone		toxang	t o x a n g	T V K V N K	t o x a n g	T U G A N K	1	111
9990	Itbayaten	?	bone		tuqǥang	t u q ǥ a n g	T V K K V N K	t u q x a n g	T Y K K A N K	1	111
48374	Ivasay	?	bone		tohang	t o h a n g	T V H V N K	t o h a n g	T U H A N K	1	111
53494	Katingan	?	bone		tulaŋ	t u l a ŋ	T V R V N	t u l a N	T Y L A N	1	111
39238	Lakalai	?	bone		tuha	t u h a	T V H V	t u h a	T Y H A	10	112
61562	Luangiua	?	bone		ivi	i v i	V W V	i v i	I B I	2	114
57049	MalayBahasaIndonesia	?	bone		tulang	t u l a n g	T V R V N K	t u l a n g	T Y L A N K	1	111
3914	Maori	?	bone		iwi	i w i	V W V	i w i	I W I	2	114
48405	Marquesan	?	bone		ivi	i v i	V W V	i v i	I B I	2	114
45792	Minangkabau	?	bone		tulang	t u l a n g	T V R V N K	t u l a n g	T Y L A N K	1	111
39271	NakanaiBilekiDialect	?	bone		tuha	t u h a	T V H V	t u h a	T Y H A	10	112
13037	Niue	?	bone		ivi	i v i	V W V	i v i	I B I	2	114
24753	Ogan	?	bone		tulaŋ	t u l a ŋ	T V R V N	t u l a N	T Y L A N	1	111
59018	Penrhyn	?	bone		ivi	i v i	V W V	i v i	I B I	2	114
22120	RapanuiEasterIsland	?	bone		ivi	i v i	V W V	i v i	I B I	2	114
13729	Rarotongan	?	bone		ivi	i v i	V W V	i v i	I B I	2	114
14620	Rennellese	?	bone		ibi	i b i	V P V	i b i	I P I	2	114
18554	Rurutuan	?	bone		ivi	i v i	V W V	i v i	I B I	2	114
42225	Samoan	?	bone		ivi	i v i	V W V	i v i	I B I	2	114
29637	Sikaiana	?	bone		ivi	i v i	V W V	i v i	I B I	2	114
64085	Surigaonon	?	bone		bukog	b u k o g	P V K V K	b u k o g	P Y K U K	16	113
58949	Tagalog	?	bone		buto	b u t o	P V T V	b u t o	P Y T U	39	115
51320	TagalogAnthonydelaPaz	?	bone		buto	b u t o	P V T V	b u t o	P Y T U	39	115
3667	TahitianModern	?	bone		ivi	i v i	V W V	i v i	I B I	2	114
13535	Tikopia	?	bone		ivi	i v i	V W V	i v i	I B I	2	114
476	Tongan	?	bone		hui	h ui	H V	h u	H Y	2	114
51248	Tuamotu	?	bone		ivi	i v i	V W V	i v i	I B I	2	114
32945	UveaEast	?	bone		hui	h ui	H V	h u	H Y	2	114
29397	WesternBukidnonManobo	?	bone		tulan	t u l a n	T V R V N	t u l a n	T Y L A N	1	111
42249	Woleai	?	bone		shiu	s h iu	S H V	s h i	S H I	2	114
65703	Yami	?	bone		totoang	t o t oa n g	T V T V N K	t o t o n g	T U T U N K	1	111
252	Anuta	?	branch		raakau	r aa k au	R V K V	r a k a	R A K A	1	116
1770	Carolinian	?	branch		raa	r aa	R V	r a	R A	1	116
18713	Cebuano	?	branch		sanga	s a n g a	S V N K V	s a n g a	S A N K A	2	117
11896	Chuukese	?	branch		raa	r aa	R V	r a	R A	1	116
49571	ChuukeseAKATrukese	?	branch		raan	r aa n	R V N	r a n	R A N	1	116
2070	EastSumbaneseUmbuRatuNggaidialect	?	branch		kahanga	k a h a n g a	K V H V N K V	k a h a n g a	K A H A N K A	2	117
34037	FutunaEast	?	branch		laakau	l aa k au	R V K V	l a k a	L A K A	1	116
50846	Imorod	?	branch		sanga	s a n g a	S V N K V	s a n g a	S A N K A	2	117
35710	Indonesian	?	branch		dahan	d a h a n	T V H V N	d a h a n	T A H A N	1	116
18158	Iraralay	?	branch		sanga	s a n g a	S V N K V	s a n g a	S A N K A	2	117
15734	Isamorong	?	branch		sanga	s a n g a	S V N K V	s a n g a	S A N K A	2	117
29848	Itbayat	?	branch		sanga	s a n g a	S V N K V	s a n g a	S A N K A	2	117
38473	Itbayaten	?	branch		saŋa	s a ŋ a	S V N V	s a N a	S A N A	2	117
