ID	DOCULECT	GLOTTOCODE	CONCEPT	CONCEPTICON_ID	FORM	TOKENS	ASJP	DOLGO	SCA	COGNATE_CLASS	COGID
285	Guiqiong	guiq1238	belly		pa⁵⁵	p a	P V	p a	P A	belly:566	566
251	Gurung	guru1261	belly		pho²	pʰ o	P V	p o	P U	belly:827	827
258	Hakka	hakk1236	belly		du³_s³	d u s	T V S	d u s	T Y S	belly:1288	1288
254	Hill-Miri	nyis1236	belly		kipo	k i p o	K V P V	k i p o	K I P U	belly:520	520
293	Hill-Miri	nyis1236	belly		kipo	k i p o	K V P V	k i p o	K I P U	belly:834	834
236	Hmar	hmar1241	belly		vawn	v a w n	W V W N	v a w n	B A W N	belly:706	706
281	Horpa	horp1239	belly		vo	v o	W V	v o	B U	belly:683	683
216	Idu	idum1241	belly		khra³_poŋ³⁴	kʰ r a p o ŋ	K R V P V N	k r a p o N	K R A P U N	belly:834	834
277	Jingpo	kach1280	belly		ka̲n³³	k a̰ n	K V N	k a n	K A N	belly:520	520
265	Jinuo	youl1235	belly		ɣo⁵⁵_phu⁴⁴	ɣ o pʰ u	K V P V	x o p u	G U P Y	belly:706	706
214	Jirel	jire1238	belly		su_L²ba_T¹	s u b a	S V P V	s u b a	S Y P A	belly:190	190
263	Kaike	kaik1246	belly		phɔu	pʰ ɔ u	P V V	p o u	P U Y	belly:827	827
244	Khaling	khal1275	belly		muphu_L	m u pʰ u	M V P V	m u p u	M Y P Y	belly:566	566
227	Kulung	kulu1253	belly		bɔ	b ɔ	P V	b o	P U	belly:566	566
219	Lepcha	lepc1244	belly		băk	b a k	P V K	b a k	P A K	belly:566	566
252	Lhasa Tibetan	tibe1272	belly		ćho¹⁵_ko⁵²	tsʲʰ o k o	T V K V	t o k o	T U K U	belly:685	685
217	Lhota	loth1237	belly		oːpoːk	oː p oː k	V P V K	o p o k	U P U K	belly:566	566
271	Liangmai	lian1251	belly		chawon	tsʰ a w o n	K V W V N	C a w o n	C A W U N	belly:706	706
275	Lijiang-Naxi	lich1241	belly		ndv³¹_me³³	n d v m e	N T W M V	n d v m e	N T B M E	belly:716	716
255	Limbu	limb1266	belly		sappoːk	s a p p oː k	S V P P V K	s a p p o k	S A P P U K	belly:566	566
218	Lushai	lush1249	belly		pum	p u m	P V M	p u m	P Y M	belly:834	834
287	Lushai	lush1249	belly		dul	d u l	T V R	d u l	T Y L	belly:1349	1349
269	Lüsu	lisu1250	belly		ʒ́ɨ³³_phæ⁵³	ʒʲ ɨ pʰ æ	S V P V	Z I p E	S I P E	belly:880	880
239	Manu	manu1255	belly		he⁴⁴_phu¹¹	h e pʰ u	H V P V	h e p u	H E P Y	belly:827	827
291	Manu	manu1255	belly		he⁴⁴_phu¹¹	h e pʰ u	H V P V	h e p u	H E P Y	belly:683	683
259	Motuo-M	dakp1242	belly		pho_laŋ	pʰ o l a ŋ	P V R V N	p o l a N	P U L A N	belly:827	827
274	N-Qiang	nort2722	belly		si_kua	s i k u a	S V K V V	s i k u a	S I K Y A	belly:881	881
267	Namuzi	namu1246	belly		hĩ³³_mbi⁵⁵	h ĩ ∼ m b i	H V N M P V	h i n m b i	H I 9 M P I	belly:566	566
243	Ninglang-Naxi	naxi1245	belly		bi³³_mi³³	b i m i	P V M V	b i m i	P I M I	belly:716	716
237	Nusu	nusu1239	belly		va³¹_lɔ⁵³_ɔ³	v a l ɔ ɔ	W V R V V	v a l o o	B A L U U	belly:683	683
215	Old Chinese	oldc1244	belly		pŭk	p u k	P V K	p u k	P Y K	belly:566	566
226	Pa'O	paok1235	belly		hoʔ²²	h o ʔ	H V H	h o 7	H U H	belly:683	683
283	Padam	pada1257	belly		a-ki	a k i	V K V	a k i	A K I	belly:520	520
211	Quueyu	quey1238	belly		lvu⁵⁵	l v u	R W V	l v u	L B Y	belly:683	683
233	Rawang	rawa1265	belly		phəwa	pʰ ə w a	P V W V	p I w a	P E W A	belly:683	683
289	Rawang	rawa1265	belly		phəwa	pʰ ə w a	P V W V	p I w a	P E W A	belly:827	827
221	Rourou	nusu1239	belly		va³¹_læ³¹	v a l æ	W V R V	v a l E	B A L E	belly:683	683
266	Serdukpen	sher1257	belly		kharbu	kʰ a r b u	K V R P V	k a r b u	K A R P Y	belly:530	530
220	Sgaw	sgaw1245	belly		hə⁴⁴_phə⁴⁴	h ə pʰ ə	H V P V	h I p I	H E P E	belly:827	827
288	Sgaw	sgaw1245	belly		hə⁴⁴_phə⁴⁴	h ə pʰ ə	H V P V	h I p I	H E P E	belly:683	683
232	Sherpa	sher1255	belly		supHF	s u p	S V P	s u p	S Y P	belly:190	190
241	Shixing	shix1238	belly		xu⁵³_pao³³	x u p a o	K V P V V	x u p a o	G Y P A U	belly:566	566
225	Tangkul	tang1336	belly		wuk	w u k	W V K	w u k	W Y K	belly:566	566
260	Tujia	nort2732	belly		mɨe⁴_ko⁴	m ɨ e k o	M V V K V	m I e k o	M I E K U	belly:716	716
246	W. Kayah	west2409	belly		hɔ⁵⁵	h ɔ	H V	h o	H U	belly:683	683
247	Written Tibetan	tibe1272	belly		grod_pa	g r o d p a	K R V T P V	g r o d p a	K R U T P A	belly:685	685
292	Written Tibetan	tibe1272	belly		gsus_pa	g s u s p a	K S V S P V	g s u s p a	K S Y S P A	belly:190	190
268	Xiaxe Tibetan	amdo1237	belly		ho	h o	H V	h o	H U	belly:683	683
273	Yeinbaw	yinb1236	belly		phu⁵⁵	pʰ u	P V	p u	P Y	belly:827	827
264	Yintale	yint1235	belly		hu⁵⁵	h u	H V	h u	H Y	belly:683	683
276	Zeme	zeme1240	belly		mibuŋpui	m i b u ŋ p u i	M V P V N P V V	m i b u N p u i	M I P Y N P Y I	belly:834	834
295	Zeme	zeme1240	belly		mibuŋpui	m i b u ŋ p u i	M V P V N P V V	m i b u N p u i	M I P Y N P Y I	belly:566	566
262	Zhaba	zhab1238	belly		vam²¹	v a m	W V M	v a m	B A M	belly:706	706
328	Alike Tibetan	amdo1237	big		ćhe	tsʲʰ e	T V	t e	T E	big:252	252
371	Ao-Chungli	chon1286	big		tulu	t u l u	T V R V	t u l u	T Y L Y	big:1301	1301
379	Ao-Chungli	chon1286	big		tulu	t u l u	T V R V	t u l u	T Y L Y	big:407	407
319	Ao-Mongsen	mong1332	big		tɨbati	t ɨ b a t i	T V P V T V	t I b a t i	T I P A T I	big:1301	1301
299	Apatari	apat1240	big		kàye	k a y e	K V V V	k a i e	K A Y E	big:269	269
338	Batang Tibetan	kham1282	big		ćhi⁵³	tsʲʰ i	T V	t i	T I	big:252	252
350	Beijing	mand1415	big		dà	d a	T V	d a	T A	big:1301	1301
367	Bodo	bodo1269	big		dəʔr	d ə ʔ r	T V H R	d I 7 r	T E H R	big:1519	1519
323	Bokar	bori1243	big		təːpə	t əː p ə	T V P V	t I p I	T E P E	big:840	840
373	Bola	pela1242	big		kɔ̲³⁵	k ɔ̰	K V	k o	K U	big:549	549
369	Burmese	nucl1310	big		kriː	k r iː	K R V	k r i	K R I	big:491	491
298	Dhimal	dhim1246	big		barka	b a r k a	P V R K V	b a r k a	P A R K A	big:852	852
361	Dimasa	dima1251	big		gedeba	g e d e b a	K V T V P V	g e d e b a	K E T E P A	big:1519	1519
311	Dulong	drun1238	big		tai⁵³	t a i	T V V	t a i	T A I	big:1506	1506
317	Ersu	ersu1241	big		ńi⁵⁵_ńi⁵⁵	nʲ i nʲ i	N V N V	n i n i	N I N I	big:886	886
368	Fuzhou	mind1253	big		tuai_²⁴²	t u a i	T V V V	t u a i	T Y A I	big:1301	1301
342	Garo	garo1247	big		dal-a	d a l a	T V R V	d a l a	T A L A	big:1519	1519
326	Geba	geba1237	big		dõʔ⁵³	d õ ∼ ʔ	T V N H	d o n 7	T U 9 H	big:1301	1301
316	Geker	geko1235	big		đəɨʔ⁵³	ð ə ɨ ʔ	T V V H	8 I I 7	D E I H	big:1301	1301
374	Guiqiong	guiq1238	big		da³³_da³³	d a d a	T V T V	d a d a	T A T A	big:1301	1301
340	Gurung	guru1261	big		the¹-baː¹	tʰ e b aː	T V P V	t e b a	T E P A	big:1506	1506
347	Hakka	hakk1236	big		tai⁴	t a i	T V V	t a i	T A I	big:1301	1301
343	Hill-Miri	nyis1236	big		kai	k a i	K V V	k a i	K A I	big:269	269
324	Hmar	hmar1241	big		lien	l i e n	R V V N	l i e n	L I E N	big:447	447
378	Hmar	hmar1241	big		ropui	r o p u i	R V P V V	r o p u i	R U P Y I	big:719	719
370	Horpa	horp1239	big		_ćhɛ	tsʲʰ ɛ	T V	t E	T E	big:252	252
303	Idu	idum1241	big		ka¹_ćhi¹	k a tsʲʰ i	K V T V	k a t i	K A T I	big:252	252
366	Jingpo	kach1280	big		kə³¹_pa³¹	k ə p a	K V P V	k I p a	K E P A	big:840	840
354	Jinuo	youl1235	big		la⁴⁴_xə⁴⁴	l a x ə	R V K V	l a x I	L A G E	big:491	491
301	Jirel	jire1238	big		ʒo_L¹da_L¹	ʒ o d a	S V T V	Z o d a	S U T A	big:1301	1301
352	Kaike	kaik1246	big		kima	k i m a	K V M V	k i m a	K I M A	big:269	269
333	Khaling	khal1275	big		ghwɛlpe_L	gʰ w ɛ l p e	K W V R P V	g w E l p e	K W E L P E	big:1138	1138
315	Kulung	kulu1253	big		dema	d e m a	T V M V	d e m a	T E M A	big:1506	1506
306	Lepcha	lepc1244	big		če_TIB	tʃ e	T V	t e	T E	big:56	56
341	Lhasa Tibetan	tibe1272	big		ćhẽ⁵⁵_po⁵⁵	tsʲʰ ẽ ∼ p o	T V N P V	t e n p o	T E 9 P U	big:252	252
304	Lhota	loth1237	big		caːpho	ts aː pʰ o	K V P V	C a p o	C A P U	big:661	661
360	Liangmai	lian1251	big		kadibu	k a d i b u	K V T V P V	k a d i b u	K A T I P Y	big:1506	1506
364	Lijiang-Naxi	lich1241	big		ndɨ³¹	n d ɨ	N T V	n d I	N T I	big:1301	1301
344	Limbu	limb1266	big		yəmmaʔ	y ə m m a ʔ	V V M M V H	i I m m a 7	Y E M M A H	big:269	269
305	Lushai	lush1249	big		lian	l i a n	R V V N	l i a n	L I A N	big:447	447
377	Lushai	lush1249	big		hrol	h r o l	H R V R	h r o l	H R U L	big:885	885
358	Lüsu	lisu1250	big		kɨ⁵³_kɨ⁵³	k ɨ k ɨ	K V K V	k I k I	K I K I	big:549	549
327	Manu	manu1255	big		do	d o	T V	d o	T U	big:1301	1301
348	Motuo-M	dakp1242	big		ćhi_lo	tsʲʰ i l o	T V R V	t i l o	T I L U	big:252	252
363	N-Qiang	nort2722	big		bar	b a r	P V R	b a r	P A R	big:885	885
356	Namuzi	namu1246	big		da⁵⁵_ʒ̣ɨ³³_d	d a ʒ ɨ d	T V S V T	d a Z I d	T A S I T	big:1301	1301
332	Ninglang-Naxi	naxi1245	big		dɨ¹³	d ɨ	T V	d I	T I	big:1301	1301
325	Nusu	nusu1239	big		jri⁵⁵	j r i	J R V	y r i	J R I	big:491	491
302	Old Chinese	oldc1244	big		dhāt-s	d h aː t s	T H V T S	d h a t s	T H A T S	big:1301	1301
313	Pa'O	paok1235	big		tan²²	t a n	T V N	t a n	T A N	big:1301	1301
372	Padam	pada1257	big		bodi	b o d i	P V T V	b o d i	P U T I	big:840	840
297	Quueyu	quey1238	big		qo⁵⁵_rʒi¹³	q o r ʒ i	K V R S V	q o r Z i	K U R S I	big:885	885
321	Rawang	rawa1265	big		thɛ	tʰ ɛ	T V	t E	T E	big:1506	1506
308	Rourou	nusu1239	big		źi³¹	zʲ i	S V	z i	S I	big:491	491
355	Serdukpen	sher1257	big		adok	a d o k	V T V K	a d o k	A T U K	big:125	125
307	Sgaw	sgaw1245	big		d̄oʔ⁵³	d̄ o ʔ	T V H	d o 7	T U H	big:1301	1301
320	Sherpa	sher1255	big		gerpu_LF	g e r p u	K V R P V	g e r p u	K E R P Y	big:493	493
329	Shixing	shix1238	big		duâ³⁵	d u a	T V V	d u a	T Y A	big:1301	1301
312	Tangkul	tang1336	big		kazoka	k a z o k a	K V S V K V	k a z o k a	K A S U K A	big:269	269
349	Tujia	nort2732	big		chi²	tsʰ i	K V	C i	C I	big:252	252
335	W. Kayah	west2409	big		du¹¹	d u	T V	d u	T Y	big:1301	1301
336	Written Tibetan	tibe1272	big		ćhen_po	tsʲʰ e n p o	T V N P V	t e n p o	T E N P U	big:252	252
357	Xiaxe Tibetan	amdo1237	big		ćhe_wo	tsʲʰ e w o	T V W V	t e w o	T E W U	big:252	252
362	Yeinbaw	yinb1236	big		du¹¹	d u	T V	d u	T Y	big:1301	1301
353	Yintale	yint1235	big		pha⁵⁵_du³³	pʰ a d u	P V T V	p a d u	P A T Y	big:1301	1301
365	Zeme	zeme1240	big		kedibe	k e d i b e	K V T V P V	k e d i b e	K E T I P E	big:1506	1506
351	Zhaba	zhab1238	big		ko̲²¹	k o	K V	k o	K U	big:549	549
412	Alike Tibetan	amdo1237	bird		wśä	w sʲ æ	W S V	w s E	W S E	bird:877	877
455	Ao-Chungli	chon1286	bird		ozɨ	o z ɨ	V S V	o z I	U S I	bird:666	666
402	Ao-Mongsen	mong1332	bird		waya	w a j a	W V J V	w a y a	W A J A	bird:666	666
382	Apatari	apat1240	bird		pɨta	p ɨ t a	P V T V	p I t a	P I T A	bird:1353	1353
422	Batang Tibetan	kham1282	bird		śü¹³	sʲ y	S V	s i	S Y	bird:877	877
434	Beijing	mand1415	bird		niǎo	n i a o	N V V V	n i a o	N I A U	bird:1527	1527
451	Bodo	bodo1269	bird		daʔw	d a ʔ w	T V H W	d a 7 w	T A H W	bird:1527	1527
406	Bokar	bori1243	bird		pə_taŋ	p ə t a ŋ	P V T V N	p I t a N	P E T A N	bird:1353	1353
457	Bola	pela1242	bird		ŋa̲ʔ⁵⁵	ŋ a̰ ʔ	N V H	N a 7	N A H	bird:721	721
453	Burmese	nucl1310	bird		hŋak	h ŋ a k	H N V K	h N a k	H N A K	bird:721	721
381	Dhimal	dhim1246	bird		ʒiha	ʒ i h a	S V H V	Z i h a	S I H A	bird:666	666
445	Dimasa	dima1251	bird		dao	d a o	T V V	d a o	T A U	bird:1527	1527
394	Dulong	drun1238	bird		pɨ³¹_ćiʔ⁵⁵	p ɨ tsʲ i ʔ	P V T V H	p I t i 7	P I T I H	bird:222	222
400	Ersu	ersu1241	bird		xuai⁵⁵	x u a i	K V V V	x u a i	G Y A I	bird:666	666
452	Fuzhou	mind1253	bird		ceu³³	ts e u	K V V	C e u	C E Y	bird:1527	1527
426	Garo	garo1247	bird		do-o	d o o	T V V	d o o	T U U	bird:1527	1527
410	Geba	geba1237	bird		thoʔ⁵³_pho⁴⁴	tʰ o ʔ pʰ o	T V H P V	t o 7 p o	T U H P U	bird:1527	1527
399	Geker	geko1235	bird		thəɨ⁴⁴	tʰ ə ɨ	T V V	t I I	T E I	bird:1527	1527
458	Guiqiong	guiq1238	bird		chɨ⁵⁵_chɨ³³	tsʰ ɨ tsʰ ɨ	K V K V	C I C I	C I C I	bird:222	222
424	Gurung	guru1261	bird		nẽma¹	n ẽ ∼ m a	N V N M V	n e n m a	N E 9 M A	bird:877	877
431	Hakka	hakk1236	bird		diau_ui³	d i a u u i	T V V V V V	d i a u u i	T I A Y Y I	bird:1527	1527
427	Hill-Miri	nyis1236	bird		pɨtta	p ɨ t t a	P V T T V	p I t t a	P I T T A	bird:1353	1353
408	Hmar	hmar1241	bird		vate	v a t e	W V T V	v a t e	B A T E	bird:666	666
454	Horpa	horp1239	bird		vʒ́e_vʒ́u	v ʒʲ e v ʒʲ u	W S V W S V	v Z e v Z u	B S E B S Y	bird:222	222
386	Idu	idum1241	bird		pra¹_a¹	p r a a	P R V V	p r a a	P R A A	bird:877	877
450	Jingpo	kach1280	bird		u̲³¹	u	V	u	Y	bird:666	666
438	Jinuo	youl1235	bird		ŋa⁴²_zɔ⁴⁴	ŋ a z ɔ	N V S V	N a z o	N A S U	bird:721	721
384	Jirel	jire1238	bird		čho_L¹ǯuŋ_L¹m	tʃ h o dʒ u ŋ m	T H V T V N M	t h o d u N m	T H U T Y N M	bird:877	877
436	Kaike	kaik1246	bird		hyuʒu	h y u ʒ u	H V V S V	h i u Z u	H Y Y S Y	bird:222	222
417	Khaling	khal1275	bird		sɔlpu_L	s ɔ l p u	S V R P V	s o l p u	S U L P Y	bird:876	876
398	Kulung	kulu1253	bird		wa	w a	W V	w a	W A	bird:666	666
389	Lepcha	lepc1244	bird		fo	f o	P V	f o	B U	bird:666	666
425	Lhasa Tibetan	tibe1272	bird		ćha¹³	tsʲʰ a	T V	t a	T A	bird:877	877
387	Lhota	loth1237	bird		woːro	w oː r o	W V R V	w o r o	W U R U	bird:877	877
460	Lhota	loth1237	bird		woːro	w oː r o	W V R V	w o r o	W U R U	bird:666	666
444	Liangmai	lian1251	bird		thiŋna	tʰ i ŋ n a	T V N N V	t i N n a	T I N N A	bird:721	721
448	Lijiang-Naxi	lich1241	bird		v⁵⁵_zi³³	v z i	W S V	v z i	B S I	bird:666	666
428	Limbu	limb1266	bird		pu	p u	P V	p u	P Y	bird:876	876
388	Lushai	lush1249	bird		sava	s a v a	S V W V	s a v a	S A B A	bird:666	666
442	Lüsu	lisu1250	bird		_xua⁵	x u a	K V V	x u a	G Y A	bird:666	666
411	Manu	manu1255	bird		tho⁴⁴_pa¹¹_ti	tʰ o p a t i	T V P V T V	t o p a t i	T U P A T I	bird:1527	1527
432	Motuo-M	dakp1242	bird		kha	kʰ a	K V	k a	K A	bird:1032	1032
447	N-Qiang	nort2722	bird		wə	w ə	W V	w I	W E	bird:666	666
440	Namuzi	namu1246	bird		giə⁵⁵_zɨ⁵⁵	g i ə z ɨ	K V V S V	g i I z I	K I E S I	bird:666	666
416	Ninglang-Naxi	naxi1245	bird		v³¹_ʒe¹³	v ʒ e	W S V	v Z e	B S E	bird:666	666
409	Nusu	nusu1239	bird		hã⁵³	h ã ∼	H V N	h a n	H A 9	bird:721	721
385	Old Chinese	oldc1244	bird		tīwʔ	t iː w ʔ	T V W H	t i w 7	T I W H	bird:1527	1527
396	Pa'O	paok1235	bird		wa⁴⁴	w a	W V	w a	W A	bird:666	666
456	Padam	pada1257	bird		pət-taŋ	p ə t t a ŋ	P V T T V N	p I t t a N	P E T T A N	bird:1353	1353
380	Quueyu	quey1238	bird		će⁵⁵_bźi⁵⁵	tsʲ e b zʲ i	T V P S V	t e b z i	T E P S I	bird:222	222
404	Rawang	rawa1265	bird		ca	ts a	K V	C a	C A	bird:222	222
391	Rourou	nusu1239	bird		ŋɔ⁴⁴_õ³³	ŋ ɔ õ ∼	N V V N	N o o n	N U U 9	bird:721	721
439	Serdukpen	sher1257	bird		hu	h u	H V	h u	H Y	bird:666	666
390	Sgaw	sgaw1245	bird		thoʔ⁵³	tʰ o ʔ	T V H	t o 7	T U H	bird:1527	1527
403	Sherpa	sher1255	bird		čečum_LF	tʃ e tʃ u m	T V T V M	t e t u m	T E T Y M	bird:877	877
413	Shixing	shix1238	bird		ʒ́yɛ³³_mi⁵⁵	ʒʲ y ɛ m i	S V V M V	Z i E m i	S Y E M I	bird:222	222
395	Tangkul	tang1336	bird		vanao	v a n a o	W V N V V	v a n a o	B A N A U	bird:666	666
433	Tujia	nort2732	bird		ńie³_pi¹	nʲ i e p i	N V V P V	n i e p i	N I E P I	bird:721	721
419	W. Kayah	west2409	bird		thu¹¹	tʰ u	T V	t u	T Y	bird:1527	1527
420	Written Tibetan	tibe1272	bird		bja	b j a	P J V	b y a	P J A	bird:877	877
441	Xiaxe Tibetan	amdo1237	bird		śa	sʲ a	S V	s a	S A	bird:877	877
446	Yeinbaw	yinb1236	bird		thu¹¹	tʰ u	T V	t u	T Y	bird:1527	1527
437	Yintale	yint1235	bird		thu⁵⁵_phu⁵⁵	tʰ u pʰ u	T V P V	t u p u	T Y P Y	bird:1527	1527
449	Zeme	zeme1240	bird		nruine	n r u i n e	N R V V N V	n r u i n e	N R Y I N E	bird:877	877
461	Zeme	zeme1240	bird		nruine	n r u i n e	N R V V N V	n r u i n e	N R Y I N E	bird:721	721
435	Zhaba	zhab1238	bird		ŋo̲ʔ⁵⁵	ŋ o ʔ	N V H	N o 7	N U H	bird:721	721
489	Alike Tibetan	amdo1237	bite		wa_wdi_wʒjap	w a w d i w ʒ j a p	W V W T V W S J V P	w a w d i w Z y a p	W A W T I W S J A P	bite:578	578
530	Ao-Chungli	chon1286	bite		aŋu	a ŋ u	V N V	a N u	A N Y	bite:631	631
480	Ao-Mongsen	mong1332	bite		ŋo	ŋ o	N V	N o	N U	bite:631	631
464	Apatari	apat1240	bite		àsɨ	a s ɨ	V S V	a s I	A S I	bite:320	320
498	Batang Tibetan	kham1282	bite		nʒ́ɛʔ⁵³	n ʒʲ ɛ ʔ	N S V H	n Z E 7	N S E H	bite:535	535
510	Beijing	mand1415	bite		yǎo	y a o	V V V	i a o	Y A U	bite:631	631
526	Bodo	bodo1269	bite		oʔd	o ʔ d	V H T	o 7 d	U H T	bite:1093	1093
484	Bokar	bori1243	bite		gam	g a m	K V M	g a m	K A M	bite:556	556
532	Bola	pela1242	bite		pɛ̃³¹	p ɛ̃ ∼	P V N	p E n	P E 9	bite:338	338
528	Burmese	nucl1310	bite		kuik	k u i k	K V V K	k u i k	K Y I K	bite:610	610
463	Dhimal	dhim1246	bite		ci	ts i	K V	C i	C I	bite:165	165
535	Dhimal	dhim1246	bite		reʔ	r e ʔ	R V H	r e 7	R E H	bite:1456	1456
520	Dimasa	dima1251	bite		wai	w a i	W V V	w a i	W A I	bite:1093	1093
475	Dulong	drun1238	bite		ŋaːp⁵⁵	ŋ aː p	N V P	N a p	N A P	bite:887	887
527	Fuzhou	mind1253	bite		ka²⁴²	k a	K V	k a	K A	bite:569	569
502	Garo	garo1247	bite		cika	ts i k a	K V K V	C i k a	C I K A	bite:165	165
487	Geba	geba1237	bite		ʔa³³_ʔe³³deʔ	ʔ a ʔ e d e ʔ	H V H V T V H	7 a 7 e d e 7	H A H E T E H	bite:603	603
479	Geker	geko1235	bite		ʔei³³	ʔ e i	H V V	7 e i	H E I	bite:603	603
533	Guiqiong	guiq1238	bite		mi³³_cã⁵⁵_d	m i ts ã ∼ d	M V K V N T	m i C a n d	M I C A 9 T	bite:165	165
500	Gurung	guru1261	bite		cxi-ba³	ts x i b a	K K V P V	C x i b a	C G I P A	bite:165	165
507	Hakka	hakk1236	bite		ŋau¹	ŋ a u	N V V	N a u	N A Y	bite:631	631
503	Hill-Miri	nyis1236	bite		gam	g a m	K V M	g a m	K A M	bite:556	556
485	Hmar	hmar1241	bite		se	s e	S V	s e	S E	bite:320	320
529	Horpa	horp1239	bite		ṣćhɛ	ʂ tsʲʰ ɛ	S T V	S t E	S T E	bite:165	165
468	Idu	idum1241	bite		thu¹	tʰ u	T V	t u	T Y	bite:722	722
525	Jingpo	kach1280	bite		kə³¹_wa⁵⁵	k ə w a	K V W V	k I w a	K E W A	bite:1093	1093
514	Jinuo	youl1235	bite		thə⁵⁵	tʰ ə	T V	t I	T E	bite:722	722
466	Jirel	jire1238	bite		dep_L¹	d e p	T V P	d e p	T E P	bite:578	578
512	Kaike	kaik1246	bite		thaŋ	tʰ a ŋ	T V N	t a N	T A N	bite:722	722
494	Khaling	khal1275	bite		kɛnH	k ɛ n	K V N	k E n	K E N	bite:1442	1442
471	Lepcha	lepc1244	bite		cuk	ts u k	K V K	C u k	C Y K	bite:165	165
501	Lhasa Tibetan	tibe1272	bite		ca¹³²	ts a	K V	C a	C A	bite:535	535
469	Lhota	loth1237	bite		eŋkak	e ŋ k a k	V N K V K	e N k a k	E N K A K	bite:535	535
519	Liangmai	lian1251	bite		maki	m a k i	M V K V	m a k i	M A K I	bite:569	569
523	Lijiang-Naxi	lich1241	bite		thər⁵⁵	tʰ ə r	T V R	t I r	T E R	bite:722	722
504	Limbu	limb1266	bite		haʔmaʔ	h a ʔ m a ʔ	H V H M V H	h a 7 m a 7	H A H M A H	bite:673	673
470	Lushai	lush1249	bite		šeh	ʃ e h	S V H	S e h	S E H	bite:320	320
518	Lüsu	lisu1250	bite		ne³³_c̣ɨ⁵³	n e tʂ ɨ	N V T V	n e t I	N E T I	bite:165	165
488	Manu	manu1255	bite		e³³	e	V	e	E	bite:603	603
508	Motuo-M	dakp1242	bite		ŋam	ŋ a m	N V M	N a m	N A M	bite:344	344
522	N-Qiang	nort2722	bite		ʒiʒi	ʒ i ʒ i	S V S V	Z i Z i	S I S I	bite:344	344
516	Namuzi	namu1246	bite		mi³¹_nthæ³⁵	m i n tʰ æ	M V N T V	m i n t E	M I N T E	bite:165	165
493	Ninglang-Naxi	naxi1245	bite		tha¹³	tʰ a	T V	t a	T A	bite:722	722
486	Nusu	nusu1239	bite		chuɔr⁵³	tsʰ u ɔ r	K V V R	C u o r	C Y U R	bite:237	237
467	Old Chinese	oldc1244	bite		dats	d a t s	T V T S	d a t s	T A T S	bite:1359	1359
477	Pa'O	paok1235	bite		eŋ³³	e ŋ	V N	e N	E N	bite:603	603
531	Padam	pada1257	bite		ke	k e	K V	k e	K E	bite:569	569
536	Padam	pada1257	bite		rek	r e k	R V K	r e k	R E K	bite:1456	1456
462	Quueyu	quey1238	bite		ŋɦua⁵⁵	ŋ ɦ u a	N H V V	N h u a	N H Y A	bite:1093	1093
482	Rawang	rawa1265	bite		khɛ	kʰ ɛ	K V	k E	K E	bite:569	569
473	Rourou	nusu1239	bite		ŋa⁴²	ŋ a	N V	N a	N A	bite:723	723
515	Serdukpen	sher1257	bite		kudo	k u d o	K V T V	k u d o	K Y T U	bite:722	722
472	Sgaw	sgaw1245	bite		ʔe³³	ʔ e	H V	7 e	H E	bite:603	603
481	Sherpa	sher1255	bite		phe_LR	pʰ e	P V	p e	P E	bite:1093	1093
490	Shixing	shix1238	bite		χə⁵⁵_χa³³	χ ə χ a	K V K V	G I G a	G E G A	bite:1093	1093
476	Tangkul	tang1336	bite		khamakei	kʰ a m a k e i	K V M V K V V	k a m a k e i	K A M A K E I	bite:569	569
509	Tujia	nort2732	bite		ka³	k a	K V	k a	K A	bite:569	569
495	W. Kayah	west2409	bite		a¹¹	a	V	a	A	bite:603	603
496	Written Tibetan	tibe1272	bite		rgjag	r g j a g	R K J V K	r g y a g	R K J A K	bite:535	535
517	Xiaxe Tibetan	amdo1237	bite		ndep	n d e p	N T V P	n d e p	N T E P	bite:578	578
521	Yeinbaw	yinb1236	bite		ʔe⁴⁴	ʔ e	H V	7 e	H E	bite:603	603
513	Yintale	yint1235	bite		ʔei³³	ʔ e i	H V V	7 e i	H E I	bite:603	603
524	Zeme	zeme1240	bite		ŋki	ŋ k i	N K V	N k i	N K I	bite:569	569
511	Zhaba	zhab1238	bite		ŋat²¹	ŋ a t	N V T	N a t	N A T	bite:723	723
569	Alike Tibetan	amdo1237	black		nok_ko	n o k k o	N V K K V	n o k k o	N U K K U	black:1365	1365
612	Ao-Chungli	chon1286	black		tanak	t a n a k	T V N V K	t a n a k	T A N A K	black:1365	1365
559	Ao-Mongsen	mong1332	black		tenak	t e n a k	T V N V K	t e n a k	T E N A K	black:1365	1365
539	Apatari	apat1240	black		ʒì	ʒ i	S V	Z i	S I	black:148	148
579	Batang Tibetan	kham1282	black		na¹³_naʔ⁵⁵	n a n a ʔ	N V N V H	n a n a 7	N A N A H	black:1365	1365
591	Beijing	mand1415	black		xēi	x eː i	K V V	x e i	G E I	black:1548	1548
608	Bodo	bodo1269	black		səm	s ə m	S V M	s I m	S E M	black:205	205
563	Bokar	bori1243	black		kaːyaŋ	k aː y a ŋ	K V V V N	k a i a N	K A Y A N	black:725	725
614	Bola	pela1242	black		naʔ³¹	n a ʔ	N V H	n a 7	N A H	black:1365	1365
610	Burmese	nucl1310	black		nak	n a k	N V K	n a k	N A K	black:1365	1365
