# Wordlist

# DATA
ID	DOCULECT	CONCEPT	TOKENS	GLOTTOCODE	COGID
1111	Wik-Mungkan	ASH	t̪ u m _ k u ɹ k	wikm1247	482
1112	Wiradhuri	ASH	d̪ aː g uː n	wira1262	467
1113	Wirangu-Nauo	ASH	m a b a ɭ a	wira1260	453
1114	Woiwurrung	ASH	k u ŋ a ɹ	woiw1237	477
1115	Wulguru	ASH	m i d̪ a	wulg1239	486
1116	Yalarnnga	ASH	p u m p a	yala1262	431
1117	Yan-nhangu	ASH	m u ŋ a	yann1237	438
1118	Yandruwandha	ASH	m u d u	yand1253	444
1119	Yanyuwa	ASH	c i l b u r u	yany1243	480
1120	Yawarawarga	ASH	m a k a p u d a	yawa1258	446
1121	Yidiñ	ASH	d u n d a	yidi1250	492
1122	Yindjibarndi	ASH	j i w a ɖ a	yind1247	501
1123	Yindjilandji	ASH	ˀn a ŋ u	yind1248	470
1124	Yorta Yorta	ASH	b a n a r u	yort1237	465
1126	Yulparitja	ASH	c u ɳ p a	yulp1238	462
1127	Yuwaalaraay	ASH	g i r a n	yuwa1242	460
#
1128	Adnyamathanha	AT	ŋ a	adny1235	527
1129	Awabakal	AT	g a b a	awab1243	524
1130	Badimaya	AT	ŋ g a	badi1246	1
1131	Hawkesbury	AT	g a ɹ a	hawk1239	524
1132	Dhangu	AT	ŋ a	dhan1270	527
1133	Dhuwal	AT	ŋ a	dhuw1249	527
1135	Dieri	AT	ŋ u	dier1241	523
1136	Dyaabugay	AT	l a	dyaa1242	516
1137	Djambarrpuyngu	AT	ŋ u ɹ	djam1256	526
1138	Djapu	AT	ŋ u ɹ	djap1238	1
1139	Djinang	AT	b a ɹ g i	djin1253	527
1140	Dyirbal	AT	ŋ g a	dyir1250	525
1141	Gamilaraay	AT	g a	gami1243	1
1142	Kalali	AT	ŋ a	kala1380	527
1143	Gureng Gureng	AT	j i n a m	gure1255	515
1144	Kumbainggar	AT	a	kumb1268	516
1145	Kunggari	AT	g a ɹ i	kung1258	520
1146	Gupapuyngu	AT	ŋ u ɹ a	gupa1247	526
1147	Sydney	AT	w ɔ	sydn1236	1
1148	Jaru	AT	l a	jaru1254	516
1151	Djiwarli	AT	a	djiw1241	516
1152	Kalkutung	AT	t̪ i	kalk1246	522
1153	Gamilaraay	AT	g a	gami1243	1
1154	Karadjeri	AT	ŋ g a	kara1476	522
1156	Kartujarra	AT	ŋ k a	kart1247	523
1157	Gathang	AT	t oː ɹ a k eː	gath1234	519
1158	Kukatja	AT	t c a n i t c u r a	kuka1246	1
1159	Gurdjar	AT	n p i l a ɲ	gurd1238	1
1160	Gurdjar	AT	l m p i l a ɲ	gurd1238	1
1161	Kala Lagaw Ya	AT	n u	kala1377	514
1162	Malgana	AT	a	malg1242	1
1164	Martu Wangka	AT	c a	mart1256	522
1165	Mbabaram	AT	w	mbab1239	527
1166	Minjungbal	AT	b a	minj1242	513
1167	Mithaka	AT	l a	mith1236	516
1170	Muruwari	AT	a	muru1266	1
1171	North-western Warlpiri	AT	a	nort2753	516
1172	Ngarinman	AT	l a _ ŋ k a _ k a _ c a _ k u l a	ngar1235	1
1173	Ngarla	AT	c a	ngar1296	1
1174	Ngarluma	AT	b u w i	ngar1287	524
1175	Narrinyeri	AT	a n	narr1259	517
1176	Ngiyambaa	AT	a	ngiy1239	1
1177	Nhirrpi	AT	j i	nhir1234	518
1178	Northern Coastal Nyangumarta	AT	ŋ i	nort2754	522
1179	Nyamal	AT	ŋ u	nyam1271	1
1180	Nyangumarta	AT	ŋ a	nyan1301	522
1181	Nyunga	AT	j e a ɹ u ŋ e ɹ _ j u k i e	nyun1247	1
1182	Paakantyi	AT	k a	darl1243	524
1183	Panytyima	AT	k a	pany1241	1
1184	Bayungu	AT	a	bayu1240	516
1185	Pitjantjatjara	AT	ŋ k a	pitj1243	523
1186	Pitta Pitta	AT	i n a	pitt1247	521
1187	Ritarungo	AT	ŋ a ɹ a	rita1239	526
1188	Dhalandji	AT	a	dhal1245	516
1189	Dhargari	AT	d a	dhar1247	525
1190	Pintiini	AT	t a	pint1251	1
1191	Pintiini	AT	t a	pint1251	1
1192	Pintiini	AT	t c a	pint1251	1
1193	Pintiini	AT	ʔ ŋ k a	pint1251	1
1194	Ngura	AT	l a ŋ a	ngur1261	516
1195	Wardandi	AT	c i ɹ a n d c a _ c a g i	ward1248	1
1196	Warlpiri	AT	ŋ k a	warl1254	523
1197	Warluwara	AT	m i k i k a	warl1256	1
1198	Wanman	AT	ŋ k a	wanm1242	523
1199	Wariyangga	AT	d a	wari1262	525
1200	Wiradhuri	AT	d a	wira1262	525
1201	Wirangu-Nauo	AT	ŋ a	wira1260	527
1202	Yalarnnga	AT	ŋ a n k u ŋ u r a	yala1262	1
1203	Yan-nhangu	AT	ŋ k a	yann1237	527
1204	Yandruwandha	AT	j i	yand1253	518
1205	Yindjibarndi	AT	ɖ a	yind1247	525
1206	Yulparitja	AT	c a	yulp1238	522
1207	Yuwaalaraay	AT	g a	yuwa1242	1
#
1208	Adnyamathanha	BACK	i t i t i	adny1235	549
1209	Aghu Tharnggalu	BACK	k ɨ w	aghu1254	538
1210	Alyawarr	BACK	a ʈ e p	alya1239	571
1211	Alyawarr	BACK	a h e n c a h e n c	alya1239	571
1212	Arabana	BACK	k u k u	arab1267	541
1213	Awabakal	BACK	b a l g a	awab1243	561
1214	Badimaya	BACK	m u m b u ɭ	badi1246	584
1215	Badjiri	BACK	b a g a ɖ	badj1244	586
1216	Yugambeh-Bandjalang	BACK	m u b a ɹ _ j	band1339	582
1217	Yugambeh-Bandjalang	BACK	m u l i _ g	band1339	582
1218	Yugambeh-Bandjalang	BACK	w	band1339	582
1219	Yugambeh-Bandjalang	BACK	m u l i h _ c	band1339	582
1220	Yugambeh-Bandjalang	BACK	g i ɹ a ɹ _ w e	band1339	582
1221	Kabikabi	BACK	b u n d u ɹ	kabi1260	566
1222	Southern Maric	BACK	b u r g u	sout2765	561
1223	Bilinara	BACK	ŋ a g a ɖ	bili1250	547
1224	Biri	BACK	b a r u	biri1256	544
1225	Birrpayi	BACK	k o ɹ o b o u l	birr1241	563
1226	Bularnu	BACK	w a l u r u	bula1255	587
1227	Bunganditj	BACK	t a k u	bung1264	569
1228	Hawkesbury	BACK	b u l g a	hawk1239	561
1229	Dhangu	BACK	b u ɳ ɖ a l ŋ u	dhan1270	535
1230	Thurawal	BACK	b u l g a	thur1254	561
1231	Sydney	BACK	b oː ʔ j oː	sydn1236	564
1232	Dharumbal	BACK	b a t̪ a	dhar1248	588
1233	Dayi	BACK	ɖ i l t c i	dayi1244	532
1234	Dhudhuroa	BACK	b a n̪ u	dhud1236	569
1235	Dhurga	BACK	b a ɭ ʔ k a	dhur1239	561
1236	Dhuwal	BACK	m u t a	dhuw1249	532
1238	Dieri	BACK	k u l d u	dier1241	606
1239	Dyaabugay	BACK	m u d u	dyaa1242	537
1240	Djambarrpuyngu	BACK	m u t a	djam1256	532
1241	Djapu	BACK	ɖ i l t c i	djap1238	532
1242	Djinang	BACK	b u r _ g u ŋ i	djin1253	536
1244	Duungidjawu	BACK	d i j eː	duun1241	532
1245	Dyirbal	BACK	m a m b u	dyir1250	595
1246	Flinders Island	BACK	a r g a	flin1247	1
1247	Gamilaraay	BACK	b a w a	gami1243	565
1248	Gangulu	BACK	g a d b a l	gang1268	594
1249	Kalali	BACK	m a ŋ k a	kala1380	574
1250	Gureng Gureng	BACK	d oː m b a	gure1255	591
1251	Gudjal	BACK	m a m b u	gudj1237	595
1252	Gumatj	BACK	b u ɳ ɖ a l ŋ u	guma1253	535
1253	Kumbainggar	BACK	j iː b a	kumb1268	581
1254	Gunditjmara	BACK	g n a w uː ɳ	gund1249	1
1255	Kunggari	BACK	g u r a	kung1258	601
1256	Gunya	BACK	b a ŋ a ɖ	guny1241	602
1257	Gupapuyngu	BACK	m u t a	gupa1247	532
1258	Gurindji	BACK	p a ɳ t a w u r u	guri1247	540
1259	Guugu Yimidhirr	BACK	m u g u	gugu1255	1
1260	Guwa	BACK	t̪ u l k u p a r a	guwa1242	1
1261	Guwa	BACK	t̪ u n k u	guwa1242	1
1262	Guyani	BACK	m i l i ɹ i	guya1249	551
1263	Sydney	BACK	g ɔ ɹ u b u l	sydn1236	1
1264	Jaru	BACK	n a ɹ a	jaru1254	554
1266	Djiwarli	BACK	c i m b i	djiw1241	577
1267	Walmajarri	BACK	p a ɹ u	walm1241	544
1268	Kalkutung	BACK	m i ɲ c i	kalk1246	543
1269	Gamilaraay	BACK	b o	gami1243	564
1270	Karadjeri	BACK	b a ɭ a ɹ	kara1476	546
1272	Kariyarra	BACK	m u r u	kari1304	576
1274	Kartujarra	BACK	m u r p u	kart1247	560
1275	Gathang	BACK	b i g i l	gath1234	1
1276	Kaurna	BACK	j u m o	kaur1267	557
1277	Kuku-Uwan	BACK	k i g a _ ŋ a ŋ k a	kuku1280	579
1278	Gugadj	BACK	ŋ u r	guga1239	585
1279	Gugadj	BACK	ŋ u r	guga1239	585
1280	Kukatja	BACK	g a l g a	kuka1246	528
1281	Kuku-Yalanji	BACK	m u k u	kuku1273	538
1283	Kuungkari of Barcoo River	BACK	p i ɹ u	kuun1236	567
1284	Kula (Australia)	BACK	t e ɳ n a	kula1275	530
1285	Kurrama	BACK	m u r u	kurr1243	576
1286	Gurdjar	BACK	β oː e ɖ	gurd1238	597
1287	Gurdjar	BACK	p oː e ɖ	gurd1238	597
1288	Gurdjar	BACK	m oː k i m e r	gurd1238	597
1289	Kuuku-Ya'u	BACK	m u c i	kuuk1238	553
1290	Leningitij	BACK	m b w i n	leni1238	593
1291	Kala Lagaw Ya	BACK	k a l a	kala1377	534
1292	Malgana	BACK	b u n d u	malg1242	566
1293	Malyangapa	BACK	m a lː _ t̪ a ɳ a	maly1234	530
1296	Margany	BACK	b a ŋ a ɖ	marg1253	602
1297	Martu Wangka	BACK	c a ɳ a	mart1256	530
1299	Madhi Madhi	BACK	t u t̪ i	madh1244	592
1300	Mayi-Kulan	BACK	m u n d̪ i	mayi1236	572
1301	Mayi-Kulan	BACK	m u n d̪ i	mayi1236	572
1302	Mayaguduna	BACK	m u n d̪ i	maya1280	572
1303	Mayaguduna	BACK	m u n d̪ i	maya1280	572
1304	Mayi-Thakurti	BACK	ɹ u ŋ d u	mayi1234	589
1305	Mayi-Thakurti	BACK	ɹ u ŋ d u	mayi1234	589
1306	Mbabaram	BACK	m b ɨ l	mbab1239	593
1307	Anguthimri	BACK	m b iː n i	angu1242	593
1308	Minjungbal	BACK	m oː b o ɹ o u ɣ	minj1242	582
1309	Kalarko	BACK	k a m p u	kala1379	603
1310	Mithaka	BACK	k u k u	mith1236	541
1312	Mudburra	BACK	c uː ɳ a	mudb1240	556
1314	Muruwari	BACK	b i ɭ a	muru1266	567
1315	Narungga	BACK	ŋ a ɹ a d a	naru1238	555
1317	Ngaanyatjarra	BACK	w i ʈ a p i	ngaa1240	529
1318	Ngadjunmaya	BACK	k a m b u	ngad1258	603
1319	Ngadjuri	BACK	c a d n a	ngad1257	1
1320	Lower Riverland	BACK	k a m p k o	lowe1402	603
1321	Ngamini	BACK	k u l d ɹ u	ngam1284	567
1322	North-western Warlpiri	BACK	c a ʈ a	nort2753	548
1323	Ngarinman	BACK	b a n d a w u r u	ngar1235	540
1324	Ngarla	BACK	c a ɳ a	ngar1296	530
1325	Ngarluma	BACK	m u r u	ngar1287	576
1326	Narrinyeri	BACK	t o l i	narr1259	558
1327	Ngawun	BACK	t̪ u n k u n	ngaw1240	590
1328	Ngawun	BACK	t̪ u n k u n	ngaw1240	590
1329	Ngiyambaa	BACK	m a g a l a	ngiy1239	568
1330	Nhanda	BACK	p u ɳ d u	nhan1238	566
1331	Mangala	BACK	p a ɭ a r	mang1383	546
1332	Northern Coastal Nyangumarta	BACK	p i ɳ t i ɭ	nort2754	566
1333	Nyamal	BACK	m u r u	nyam1271	576
1334	Nyangumarta	BACK	p i ɳ t i l	nyan1301	566
1335	Nyunga	BACK	g a m b u	nyun1247	603
1336	Paakantyi	BACK	ɖ a ɳ a	darl1243	530
1337	Pakanha	BACK	p i k _ o ŋ k o	paka1251	598
1338	Pallanganmiddang	BACK	k i t̪ a	pall1243	579
1339	Panytyima	BACK	m u r u	pany1241	576
1340	Banggarla	BACK	j a ɖ n a	bang1339	553
1341	Bayungu	BACK	m i g a	bayu1240	570
1342	Pintupi-Luritja	BACK	t c a n a	pint1250	530
1343	Pitjantjatjara	BACK	t c a n a	pitj1243	530
1344	Pitta Pitta	BACK	k u k u	pitt1247	541
1345	Ritarungo	BACK	d i l t c i	rita1239	532
1346	Dhalandji	BACK	m i g a	dhal1245	570
1347	Dhargari	BACK	c i ɭ i	dhar1247	578
1348	Umpila	BACK	m u c i	umpi1239	553
1349	Wajarri	BACK	w a r u	waja1257	539
1350	Wagaya	BACK	t oː ɹ a b a	waga1260	545
1353	Wangganguru	BACK	ŋ a d u	wang1290	600
1354	Pintiini	BACK	w i ʈ a p i	pint1251	529
1355	Wanggamala	BACK	k u k u	wang1289	541
1356	Ngura	BACK	w i t a	ngur1261	529
1358	Wardandi	BACK	b u g a l a	ward1248	1
1359	Warlmanpa	BACK	l a m p u	warl1255	550
1360	Warlpiri	BACK	p u t u ɭ u	warl1254	566
1361	Warluwara	BACK	t̪ u r k u ɳ u	warl1256	575
1362	Wanman	BACK	m u r p u	wanm1242	560
1363	Wariyangga	BACK	c i ɭ i	wari1262	578
1364	Warumungu	BACK	k a ʈ t u ŋ k a	waru1265	533
1365	Warrungo	BACK	g u d i	waru1264	583
1366	Wathawurrung	BACK	w u l u ɳ	wath1238	559
1367	Wadiwadi	BACK	w a ɹ m	wadi1249	607
1368	Wajuk	BACK	b o g a l	waju1234	562
1369	Western Arrarnta	BACK	t a p a	west2441	571
1370	Western Arrarnta	BACK	e t a p a	west2441	571
1371	Wik-Mungkan	BACK	k o j a m	wikm1247	580
1372	Wiradhuri	BACK	b i r a	wira1262	567
1373	Wirangu-Nauo	BACK	j a g u l u	wira1260	552
1374	Woiwurrung	BACK	ŋ a r a k	woiw1237	573
1375	Wulguru	BACK	d̪ u ɹ i	wulg1239	542
1376	Yabula Yabula	BACK	b u nː h u	yabu1234	596
1377	Yagara	BACK	t o gː u l	yaga1262	599
1378	Yalarnnga	BACK	m i ɲ c i	yala1262	543
1379	Yan-nhangu	BACK	ɖ i l t c i	yann1237	532
1380	Yandruwandha	BACK	k u l d ɹ u	yand1253	542
1381	Yarluyandi	BACK	t̪ u m u	yarl1238	605
1382	Yawarawarga	BACK	k u l d ɹ u	yawa1258	604
1383	Yidiñ	BACK	b a w uː	yidi1250	565
1384	Yindjibarndi	BACK	g a ɭ i	yind1247	576
1385	Yindjilandji	BACK	d a d a b a	yind1248	545
1386	Yorta Yorta	BACK	b u nː uː t̪	yort1237	596
1388	Yulparitja	BACK	m a l a k u	yulp1238	531
1389	Yuwaalaraay	BACK	b a w a	yuwa1242	565
#
15589	Adnyamathanha	BE ALIVE	i p i	adny1235	6441
15590	Alyawarr	BE ALIVE	i t e t̪	alya1239	6450
15591	Arabana	BE ALIVE	a ŋ k a	arab1267	6474
15592	Awabakal	BE ALIVE	m o ɹ o n _ k a t e a _ k æ n u n	awab1243	6440
15593	Badjiri	BE ALIVE	n i nː u nː a k a i	badj1244	6479
15594	Yugambeh-Bandjalang	BE ALIVE	m a m i ɹ _ j	band1339	6468
15595	Yugambeh-Bandjalang	BE ALIVE	m i ɹ i n z _ o t̪ e r s	band1339	6468
15596	Southern Maric	BE ALIVE	d̪ u w a ɖ	sout2765	6472
15597	Biri	BE ALIVE	d u n b i	biri1256	6445
15598	Birrpayi	BE ALIVE	m oː t a ŋ	birr1241	6440
15599	Bularnu	BE ALIVE	w a g a	bula1255	6446
15600	Bunganditj	BE ALIVE	j u l i	bung1264	6465
15601	Hawkesbury	BE ALIVE	m u d a ŋ	hawk1239	6440
15602	Thurawal	BE ALIVE	m u ɹ u ŋ a l e	thur1254	6440
15603	Sydney	BE ALIVE	m u t̪ u ŋ	sydn1236	6440
15604	Dharumbal	BE ALIVE	m u n d a r	dhar1248	6483
15605	Dayi	BE ALIVE	w a l ŋ a	dayi1244	6491
15606	Dhudhuroa	BE ALIVE	m u r b u w a	dhud1236	6458
15607	Dhurga	BE ALIVE	m u ɹ ʔ ɹ o w a n	dhur1239	6440
15608	Dhuwal	BE ALIVE	w a l ŋ a	dhuw1249	6491
15610	Dieri	BE ALIVE	t e p i ŋ a n a n t a	dier1241	6439
15611	Dyaabugay	BE ALIVE	ɲ u b a _ ɲ u b a	dyaa1242	6459
15612	Djambarrpuyngu	BE ALIVE	w a l ŋ a	djam1256	6491
15613	Djapu	BE ALIVE	w a l ŋ a	djap1238	6491
15614	Djinang	BE ALIVE	w a nː g i	djin1253	6491
15615	Duungidjawu	BE ALIVE	m i l	duun1241	6478
15616	Dyirbal	BE ALIVE	g u ŋ a	dyir1250	6485
15617	Gamilaraay	BE ALIVE	m u r u n	gami1243	6440
15618	Gangulu	BE ALIVE	d u n b i	gang1268	6445
15619	Kalali	BE ALIVE	n i n a	kala1380	6479
15620	Gumatj	BE ALIVE	w a l ŋ a	guma1253	6491
15621	Kumbainggar	BE ALIVE	g uː n u	kumb1268	6460
15622	Northern Inland Yui	BE ALIVE	m u ɹ u ŋ a _ k a d oː m b a	nort2760	6440
15623	Gunya	BE ALIVE	d̪ u w a ɖ	guny1241	6472
15624	Gupapuyngu	BE ALIVE	w a l ŋ a	gupa1247	6491
15625	Gurindji	BE ALIVE	w a n c i _ k a r i ɲ a n a	guri1247	6464
15626	Guugu Yimidhirr	BE ALIVE	ŋ a m b u ɹ g o	gugu1255	1
15627	Guwa	BE ALIVE	c u w a	guwa1242	1
15628	Guyani	BE ALIVE	t e p i n i n t a	guya1249	6439
15629	Sydney	BE ALIVE	m u d a ŋ	sydn1236	1
15630	Jaru	BE ALIVE	w a ɲ c i	jaru1254	6464
15632	Djiwarli	BE ALIVE	m u l g u	djiw1241	6463
15633	Kalkutung	BE ALIVE	i t̪ i	kalk1246	6450
15634	Gamilaraay	BE ALIVE	m u ɹ u n b u	gami1243	6440
15635	Karadjeri	BE ALIVE	w a n k a j i	kara1476	6474
15637	Kartujarra	BE ALIVE	w a n k a	kart1247	6474
15638	Gathang	BE ALIVE	g i ɹ ɹ u	gath1234	6447
15639	Kaurna	BE ALIVE	p u r u nː a	kaur1267	6438
15640	Kuku-Uwan	BE ALIVE	j e t̪ a l a	kuku1280	6476
15641	Gugadj	BE ALIVE	j iː c	guga1239	6450
15642	Gugadj	BE ALIVE	j iː c	guga1239	6450
15643	Kukatja	BE ALIVE	w a ŋ a ɹ i g o n a	kuka1246	6474
15644	Kuku-Yalanji	BE ALIVE	c u ɹ a	kuku1273	6487
15646	Kurrama	BE ALIVE	w a n k a	kurr1243	6474
15647	Gurdjar	BE ALIVE	m aː ɖ	gurd1238	6481
15648	Kuuku-Ya'u	BE ALIVE	j a l u m a	kuuk1238	6475
15649	Leningitij	BE ALIVE	ŋ g a j	leni1238	6451
15650	Kala Lagaw Ya	BE ALIVE	d a n p a l a i	kala1377	6437
15651	Malyangapa	BE ALIVE	m a lː _ t̪ i p i	maly1234	6439
15654	Margany	BE ALIVE	d̪ u w a ɖ	marg1253	6472
15655	Martu Wangka	BE ALIVE	w a n k a	mart1256	6474
15657	Mayaguduna	BE ALIVE	t u n d u	maya1280	6445
15658	Mayaguduna	BE ALIVE	t u n d u	maya1280	6445
15659	Mayi-Thakurti	BE ALIVE	k a l i r	mayi1234	6477
15660	Mayi-Thakurti	BE ALIVE	k a l i r	mayi1234	6477
15661	Mbabaram	BE ALIVE	m ɛ r	mbab1239	6488
15662	Anguthimri	BE ALIVE	l a t̪ i m i	angu1242	6454
15663	Minjungbal	BE ALIVE	m u n m e ɹ a b oː	minj1242	6470
15664	Kalarko	BE ALIVE	k a ɳ a ŋ u	kala1379	6452
15665	Mithaka	BE ALIVE	k u l i	mith1236	6480
15667	Mudburra	BE ALIVE	w a n k a	mudb1240	6474
15669	Muruwari	BE ALIVE	k a r i n c	muru1266	6456
15670	Narungga	BE ALIVE	m a m b a l i j a	naru1238	6442
15671	Ngaanyatjarra	BE ALIVE	k a n a	ngaa1240	6474
15672	Ngaanyatjarra	BE ALIVE	w a n k a	ngaa1240	6474
15673	Ngadjunmaya	BE ALIVE	t e ɖ a d c i	ngad1258	6490
15674	Lower Riverland	BE ALIVE	m a ŋ u ŋ k o	lowe1402	6469
15675	Ngamini	BE ALIVE	k a l p a l i	ngam1284	6457
15676	North-western Warlpiri	BE ALIVE	w a n k a ɹ u	nort2753	6474
15677	Ngarigu	BE ALIVE	k u bː u k u d j a n	ngar1297	6436
15678	Ngarinman	BE ALIVE	w a ɲ c i	ngar1235	6464
15679	Ngarla	BE ALIVE	w a n k a	ngar1296	6474
15680	Ngarluma	BE ALIVE	w a n k a	ngar1287	6474
15681	Narrinyeri	BE ALIVE	t a m b i	narr1259	6444
15682	Ngiyambaa	BE ALIVE	m uː n	ngiy1239	6489
15683	Ngunawal	BE ALIVE	m u l a ŋ g a ɹ i	ngun1277	1
15684	Nhanda	BE ALIVE	w a w ɭ a	nhan1238	6484
15685	Nhirrpi	BE ALIVE	t̪ i p i	nhir1234	6439
15686	Mangala	BE ALIVE	w a l p u r a	mang1383	6453
15687	Northern Coastal Nyangumarta	BE ALIVE	w a n k a ɲ u	nort2754	6474
15688	Nyamal	BE ALIVE	w a n k a ɲ u	nyam1271	6474
15689	Nyangumarta	BE ALIVE	w a n k a	nyan1301	6474
15690	Nyunga	BE ALIVE	d̪ a ɖ a l	nyun1247	6490
15691	Paakantyi	BE ALIVE	b u ɹ i n c a	darl1243	6438
15692	Pakanha	BE ALIVE	j e t̪ a	paka1251	1
15693	Panytyima	BE ALIVE	w a n k a	pany1241	6474
15694	Banggarla	BE ALIVE	i p i	bang1339	6441
15695	Bayungu	BE ALIVE	w a n k a	bayu1240	6474
15696	Pintupi-Luritja	BE ALIVE	w a n k a	pint1250	6474
15697	Pitjantjatjara	BE ALIVE	w a n k a	pitj1243	6474
15698	Pitta Pitta	BE ALIVE	k i m p a	pitt1247	6435
15699	Ritarungo	BE ALIVE	w a l ŋ a	rita1239	6491
15700	Dhalandji	BE ALIVE	w a n k a	dhal1245	6474
15701	Dhargari	BE ALIVE	w a t g a	dhar1247	6474
15702	Umpila	BE ALIVE	a m p i	umpi1239	6466
15703	Wajarri	BE ALIVE	w a n g a	waja1257	6474
15704	Wagaya	BE ALIVE	w a n k u	waga1260	6474
15707	Wangganguru	BE ALIVE	ŋ a n k a	wang1290	1
15708	Pintiini	BE ALIVE	w a n k a r i	pint1251	6474
15709	Wanggamala	BE ALIVE	n̪ a ŋ k a l i	wang1289	6471
15710	Ngura	BE ALIVE	t̪ i b a	ngur1261	6439
15711	Wardandi	BE ALIVE	m u d i d c a	ward1248	1
15712	Warrgamay	BE ALIVE	g u ŋ a	warr1255	6485
15713	Warlpiri	BE ALIVE	w a n k a ɹ u	warl1254	6474
15714	Warluwara	BE ALIVE	w a k a	warl1256	6446
15715	Wanman	BE ALIVE	w a n k a	wanm1242	6474
15716	Wariyangga	BE ALIVE	m u l g u	wari1262	6463
15717	Warumungu	BE ALIVE	w a n kː a	waru1265	6474
15718	Wathawurrung	BE ALIVE	m u r u n	wath1238	6440
15719	Wadiwadi	BE ALIVE	p u ɹ i ɲ a	wadi1249	1
15720	Wajuk	BE ALIVE	w o ŋ i n	waju1234	6448
15721	Western Arrarnta	BE ALIVE	i t e t̪ e	west2441	6450
15722	Wik-Mungkan	BE ALIVE	m a n _ e ɹ p a t̪ a ŋ	wikm1247	6462
15723	Wiradhuri	BE ALIVE	m u r o n	wira1262	6440
15724	Wirangu-Nauo	BE ALIVE	j a n a	wira1260	6443
15725	Woiwurrung	BE ALIVE	m u r o n	woiw1237	6440
15726	Wulguru	BE ALIVE	g u ɹ i	wulg1239	6467
15727	Yabula Yabula	BE ALIVE	d̪ o ɹ o a ŋ	yabu1234	6486
15728	Yagara	BE ALIVE	m i l b u l p u b u n	yaga1262	6482
15729	Yalarnnga	BE ALIVE	j u t̪ u w a r a	yala1262	6455
15730	Yan-nhangu	BE ALIVE	w a n ŋ a	yann1237	6491
15731	Yandruwandha	BE ALIVE	t̪ i p i	yand1253	6439
15732	Yanyuwa	BE ALIVE	l̪ u ŋ k u	yany1243	6461
15733	Yarluyandi	BE ALIVE	t̪ i p a	yarl1238	6439
15734	Yawarawarga	BE ALIVE	t e p i n a ɹ i	yawa1258	6439
15735	Yidiñ	BE ALIVE	d u g i ɹ	yidi1250	6473
15736	Yindjibarndi	BE ALIVE	m u w a	yind1247	6489
15737	Yorta Yorta	BE ALIVE	d̪ o n a	yort1237	6449
15739	Yulparitja	BE ALIVE	w a n k a	yulp1238	6474
15740	Yuwaalaraay	BE ALIVE	m u r u n	yuwa1242	6440
#
1588	Adnyamathanha	BELLY	w a ɭ a	adny1235	770
1589	Aghu Tharnggalu	BELLY	ɹ o m	aghu1254	1
1590	Alyawarr	BELLY	a t n a _ a l t a	alya1239	791
1591	Alyawarr	BELLY	a t n e ʈ	alya1239	791
1592	Andegerebinha	BELLY	a t n e ʈ	ande1247	791
1593	Arabana	BELLY	k u d n a ɖ i	arab1267	787
1594	Awabakal	BELLY	b a r a	awab1243	778
1595	Badimaya	BELLY	w a ɹ i	badi1246	804
1596	Badjiri	BELLY	b a n d c u ɖ	badj1244	764
1597	Yugambeh-Bandjalang	BELLY	d oː l g o	band1339	801
1598	Kabikabi	BELLY	b a n d u ɹ	kabi1260	764
1599	Southern Maric	BELLY	g u n a	sout2765	791
1600	Biri	BELLY	b a n a	biri1256	772
1601	Birrpayi	BELLY	c a r a m a h	birr1241	783
1602	Bularnu	BELLY	w a ɖ u l u	bula1255	762
1603	Bunganditj	BELLY	p u l i	bung1264	779
1604	Colac	BELLY	w o ɹ a ɲ e n u c	cola1237	740
1605	Hawkesbury	BELLY	b i n d̪ i	hawk1239	764
1606	Dhangu	BELLY	d̪ u l m u	dhan1270	749
1607	Thurawal	BELLY	b i n d̪ i	thur1254	764
1608	Dharumbal	BELLY	g u a n a	dhar1248	791
1609	Dayi	BELLY	g u ɭ u n	dayi1244	752
1610	Dhudhuroa	BELLY	i a n a ɹ u	dhud1236	776
1611	Dhurga	BELLY	b i n ʔ d̪ eː	dhur1239	764
1612	Dhuwal	BELLY	w u w a ʔ	dhuw1249	751
1614	Dieri	BELLY	m a n d a	dier1241	754
1615	Dyaabugay	BELLY	b a l g u	dyaa1242	788
1616	Djambarrpuyngu	BELLY	d̪ u l m u	djam1256	751
1617	Djapu	BELLY	d̪ u l m u	djap1238	749
1618	Djinang	BELLY	b u d c i r i	djin1253	750
1620	Duungidjawu	BELLY	m uː	duun1241	780
1621	Dyirbal	BELLY	b a m b a	dyir1250	825
1622	Flinders Island	BELLY	w a w o	flin1247	775
1623	Wadjigu	BELLY	b a n b u	wadj1255	825
1624	Gamilaraay	BELLY	m u b a l	gami1243	761
1625	Gangulu	BELLY	ŋ a l g u	gang1268	813
1626	Kalali	BELLY	k e r i	kala1380	771
1627	Gureng Gureng	BELLY	b oː l oː	gure1255	779
1628	Gudjal	BELLY	b i n d c i	gudj1237	764
1629	Gumatj	BELLY	d̪ u l m u	guma1253	749
1630	Kumbainggar	BELLY	b u l uː ɲ	kumb1268	779
1631	Gunditjmara	BELLY	w a ɲ a	gund1249	738
1632	Northern Inland Yui	BELLY	b e n d j	nort2760	764
1633	Kunggari	BELLY	b a n d j u ɹ	kung1258	764
1634	Gunya	BELLY	b a ɲ d j u ɖ	guny1241	764
1635	Gupapuyngu	BELLY	w u w a ʔ	gupa1247	751
1636	Gurindji	BELLY	m a c u l	guri1247	746
