ID	DOCULECT	ISO_CODE	CONCEPT	CONCEPTICON_ID	FORM	TOKENS	ASJP	DOLGO	SCA	COGNATE_CLASS	COGID
986	ELFDALIAN	qov	at		õ	õ	V	o	U	at:Ai	50
993	ENGLISH	eng	at		æt	æ t	V T	E t	E T	at:R	61
974	FAROESE	fao	at		ɔaː	ɔaː	V	o	U	at:R	61
975	FAROESE	fao	at		tʃʰɔaː	t ʃʰ ɔaː	T S V	t S o	T S U	at:Aj	51
976	FAROESE	fao	at		viː	v iː	W V	v i	B I	at:U	64
1003	FRENCH	fra	at		a	a	V	a	A	at:R	61
997	GERMAN	deu	at		an	a n	V N	a n	A N	at:T	63
931	GREEK	ell	at		se̞	s e̞	S V	s e	S E	at:E	53
991	GUTNISH_LAU		at		bɛɪ	b ɛɪ	P V	b E	P E	at:Ak	52
992	GUTNISH_LAU		at		pɑː	p ɑː	P V	p o	P A	at:Ai	50
972	ICELANDIC	isl	at		çauː	ç auː	S V	S a	S A	at:Aj	51
973	ICELANDIC	isl	at		vɪːð	v ɪː ð	W V T	v i 8	B I D	at:U	64
1004	ITALIAN	ita	at		a	a	V	a	A	at:R	61
998	LATIN	lat	at		ad	a d	V T	a d	A T	at:R	61
950	MACEDONIAN	mkd	at		na	n a	N V	n a	N A	at:Q	60
951	MACEDONIAN	mkd	at		vɔ	v ɔ	W V	v o	B U	at:J	57
942	MARATHI	mar	at		t	t	T	t	T	at:G	54
943	MARATHI	mar	at		wadzta	w a d z t a	W V T S T V	w a d z t a	W A T S T A	at:H	55
977	NORWEGIAN_RIKSMAL	nor	at		poː	p oː	P V	p o	P U	at:Ai	50
978	NORWEGIAN_RIKSMAL	nor	at		ʋeːd	ʋ eː d	W V T	w e d	W E T	at:U	64
944	OLD_CHURCH_SLAVONIC	chu	at		nɑ	n ɑ	N V	n o	N A	at:Q	60
945	OLD_CHURCH_SLAVONIC	chu	at		vʊ̆	v ʊ̆	W V	v u	B Y	at:J	57
1005	OLD_IRISH	sga	at		og	o g	V K	o g	U K	at:R	61
970	OLD_NORSE	non	at		við	v i ð	W V T	v i 8	B I D	at:U	64
971	OLD_NORSE	non	at		at	a t	V T	a t	A T	at:R	61
981	OLD_SWEDISH		at		viːð	v iː ð	W V T	v i 8	B I D	at:U	64
982	OLD_SWEDISH		at		at	a t	V T	a t	A T	at:R	61
937	ORIYA	ori	at		re	r e	R V	r e	R E	at:M	59
938	ORIYA	ori	at		ʈhare	ʈ h a r e	T H V R V	t h a r e	T H A R E	at:M	59
935	OSSETIC_DIGOR	oss	at		cor	c o r	K V R	T o r	C U R	at:A	48
934	OSSETIC_IRON	oss	at		sur	s u r	S V R	s u r	S Y R	at:A	48
954	POLISH	pol	at		vɛ	v ɛ	W V	v E	B E	at:J	57
955	POLISH	pol	at		na	n a	N V	n a	N A	at:Q	60
1000	PORTUGUESE	por	at		a	a	V	a	A	at:S	62
1001	PORTUGUESE	por	at		ɐ̃j	ɐ̃ j	V J	a y	E J	at:J	57
952	RUSSIAN	rus	at		v	v	W	v	B	at:J	57
953	RUSSIAN	rus	at		na	n a	N V	n a	N A	at:Q	60
946	SERBO-CROATIAN	srp	at		u	u	V	u	Y	at:J	57
947	SERBO-CROATIAN	srp	at		na	n a	N V	n a	N A	at:Q	60
960	SLOVAK	slk	at		na	n a	N V	n a	N A	at:Q	60
961	SLOVAK	slk	at		vɔ	v ɔ	W V	v o	B U	at:J	57
968	SLOVENIAN	slv	at		v	v	W	v	B	at:J	57
969	SLOVENIAN	slv	at		na	n a	N V	n a	N A	at:Q	60
966	SORBIAN_LOWER	dsb	at		wɛ	w ɛ	W V	w E	W E	at:J	57
967	SORBIAN_LOWER	dsb	at		na	n a	N V	n a	N A	at:Q	60
964	SORBIAN_UPPER	hsb	at		wɛ	w ɛ	W V	w E	W E	at:J	57
965	SORBIAN_UPPER	hsb	at		na	n a	N V	n a	N A	at:Q	60
1002	SPANISH	spa	at		a	a	V	a	A	at:R	61
979	STAVANGERSK		at		poː	p oː	P V	p o	P U	at:Ai	50
980	STAVANGERSK		at		ʋeː	ʋ eː	W V	w e	W E	at:U	64
983	SWEDISH	swe	at		po:	p o:	P V	p o	P U	at:Ai	50
984	SWEDISH	swe	at		viːd	v iː d	W V T	v i d	B I T	at:U	64
958	UKRAINIAN	ukr	at		ʋ	ʋ	W	w	W	at:J	57
959	UKRAINIAN	ukr	at		na	n a	N V	n a	N A	at:Q	60
941	URDU	urd	at		pəɾ	p ə ɾ	P V R	p I r	P E R	at:L	58
2239	ANCIENT_GREEK	grc	back		nɔ̑ːton	n ɔ̑ː t o n	N V T V N	n o t o n	N U T U N	back:Ad	68
2257	BELARUSIAN	bel	back		ˈspʲina	ˈs pʲ i n a	S P V N V	s p i n a	S P I N A	back:Q	79
2246	BIHARI	mai	back		piʈa	p i ʈ a	P V T V	p i t a	P I T A	back:G	73
2247	BIHARI	mai	back		ɖar	ɖ a r	T V R	d a r	T A R	back:Y	84
2253	BULGARIAN	bul	back		ɡrɤb	ɡ r ɤ b	K R V P	g r o b	K R E P	back:Ae	69
2286	CATALAN	cat	back		əskɛnə	ə s k ɛ n ə	V S K V N V	I s k E n I	E S K E N E	back:F	72
2287	CATALAN	cat	back		əspaʎʎə	ə s p a ʎʎ ə	V S P V R V	I s p a l I	E S P A L E	back:C	71
2260	CZECH	ces	back		ˈzaːda	ˈz aː d a	S V T V	z a d a	S A T A	back:Ab	66
2276	DANISH	dan	back		ʁœɡ	ʁ œ ɡ	R V K	G E g	R U K	back:R	80
2277	DANISH_FJOLDE		back		ɹøɣ	ɹ ø ɣ	R V K	r e x	R U G	back:R	80
2282	DUTCH	nld	back		rʏχ	r ʏ χ	R V K	r i G	R Y G	back:R	80
2275	ELFDALIAN	qov	back		rygː	r y gː	R V K	r i g	R Y K	back:R	80
2280	ENGLISH	eng	back		bæk	b æ k	P V K	b E k	P E K	back:B	70
2268	FAROESE	fao	back		ˈɹɪɡ̊ːʊɹ	ˈɹ ɪ ɡ̊ː ʊ ɹ	R V K V R	r i g u r	R I K Y R	back:R	80
2269	FAROESE	fao	back		b̥ɛaːk	b̥ ɛaː k	P V K	b E k	P E K	back:B	70
2289	FRENCH	fra	back		do	d o	T V	d o	T U	back:H	74
2283	GERMAN	deu	back		rijkn̩	r i j k n̩	R V J K N	r i y k n	R I J K N	back:R	80
2240	GREEK	ell	back		ˈplati	ˈp l a t i	P R V T V	p l a t i	P L A T I	back:L	76
2278	GUTNISH_LAU		back		rʏɡː	r ʏ ɡː	R V K	r i g	R Y K	back:R	80
2279	GUTNISH_LAU		back		bɑːk	b ɑː k	P V K	b o k	P A K	back:B	70
2266	ICELANDIC	isl	back		b̥aːk	b̥ aː k	P V K	b a k	P A K	back:B	70
2267	ICELANDIC	isl	back		ˈr̥ɪɡ̊ːʏr	ˈr̥ ɪ ɡ̊ː ʏ r	R V K V R	r i g i r	R I K Y R	back:R	80
2290	ITALIAN	ita	back		dɔsso	d ɔ ss o	T V S V	d o s o	T U S U	back:H	74
2284	LATIN	lat	back		ˈdorsum	ˈd o r s u m	T V R S V M	d o r s u m	T U R S Y M	back:H	74
2285	LATIN	lat	back		ˈtergum	ˈt e r g u m	T V R K V M	t e r g u m	T E R K Y M	back:Ac	67
2254	MACEDONIAN	mkd	back		ɡərb	ɡ ə r b	K V R P	g I r b	K E R P	back:Ae	69
2250	MARATHI	mar	back		patʰ	p a tʰ	P V T	p a t	P A T	back:G	73
2270	NORWEGIAN_RIKSMAL	nor	back		ɾʏɡː	ɾ ʏ ɡː	R V K	r i g	R Y K	back:R	80
2251	OLD_CHURCH_SLAVONIC	chu	back		xrɪ̆bɪ̆tʊ̆	x r ɪ̆ b ɪ̆ t ʊ̆	K R V P V T V	x r i b i t u	G R I P I T Y	back:J	75
2291	OLD_IRISH	sga	back		drumʹ	d r u mʹ	T R V M	d r u m	T R Y M	back:N	77
2264	OLD_NORSE	non	back		ɣryɡːr	ɣ r y ɡː r	K R V K R	x r i g r	G R Y K R	back:R	80
2265	OLD_NORSE	non	back		bak	b a k	P V K	b a k	P A K	back:B	70
2272	OLD_SWEDISH		back		ˈbaːker	ˈb aː k e r	P V K V R	b a k e r	P A K E R	back:B	70
2273	OLD_SWEDISH		back		ˈryɡːer	ˈr y ɡː e r	R V K V R	r i g e r	R Y K E R	back:R	80
2245	ORIYA	ori	back		piʈhi	p i ʈ h i	P V T H V	p i t h i	P I T H I	back:G	73
2243	OSSETIC_DIGOR	oss	back		fɐsontɐ	f ɐ s o n t ɐ	P V S V N T V	f a s o n t a	B E S U N T E	back:T	81
2242	OSSETIC_IRON	oss	back		fɐšontɐ	f ɐ š o n t ɐ	P V S V N T V	f a S o n t a	B E S U N T E	back:T	81
2256	POLISH	pol	back		plɛtsɘ̟	p l ɛ t s ɘ̟	P R V T S V	p l E t s I	P L E T S E	back:P	78
2255	RUSSIAN	rus	back		spʲiˈna	s pʲ i ˈn a	S P V N V	s p i n a	S P I N A	back:Q	79
2252	SERBO-CROATIAN	srp	back		ˈlɛ̌ːdʑa	ˈl ɛ̌ː d ʑ a	R V T S V	l E d Z a	L E T S A	back:U	82
2259	SLOVAK	slk	back		ˈxr̩baːt	ˈx r̩ b aː t	K R P V T	x r b a t	G R P A T	back:J	75
2263	SLOVENIAN	slv	back		ˈxə̌rbət	ˈx ə̌ r b ə t	K V R P V T	x I r b I t	G E R P E T	back:J	75
2262	SORBIAN_LOWER	dsb	back		ˈkɕɛbjat	ˈk ɕ ɛ b j a t	K S V P J V T	k S E b y a t	K S E P J A T	back:J	75
2261	SORBIAN_UPPER	hsb	back		ˈkʀibĕɛt	ˈk ʀ i b ĕɛ t	K R V P V T	k r i b e t	K R I P E T	back:J	75
2288	SPANISH	spa	back		espalda	e s p a l d a	V S P V R T V	e s p a l d a	E S P A L T A	back:C	71
2271	STAVANGERSK		back		ʁʏɡː	ʁ ʏ ɡː	R V K	G i g	R Y K	back:R	80
2274	SWEDISH	swe	back		rʏgː	r ʏ gː	R V K	r i g	R Y K	back:R	80
2258	UKRAINIAN	ukr	back		ˈspɪna	ˈs p ɪ n a	S P V N V	s p i n a	S P I N A	back:Q	79
2249	URDU	urd	back		kəməɾ	k ə m ə ɾ	K V M V R	k I m I r	K E M E R	back:W	83
9292	ANCIENT_GREEK	grc	bad		kakós	k a k ó s	K V K V S	k a k o s	K A K U S	bad:Be	98
9311	BELARUSIAN	bel	bad		ˈdrɛnnɨ	ˈd r ɛ nn ɨ	T R V N V	d r E n I	T R E N I	bad:Ba	95
9300	BIHARI	mai	bad		khərap	k h ə r a p	K H V R V P	k h I r a p	K H E R A P	bad:A	85
9307	BULGARIAN	bul	bad		ɫɔʃ	ɫ ɔ ʃ	R V S	l o S	L U S	bad:F	100
9354	CATALAN	cat	bad		mal	m a l	M V R	m a l	M A L	bad:D	99
9314	CZECH	ces	bad		ˈʃpatniː	ˈʃ p a t n iː	S P V T N V	S p a t n i	S P A T N I	bad:Bb	96
9340	DANISH	dan	bad		ɔnˀ	ɔ nˀ	V N	o n	U N	bad:Q	105
9341	DANISH	dan	bad		ˈilə	ˈi l ə	V R V	i l I	I L E	bad:R	106
9342	DANISH	dan	bad		ˈdɒːli	ˈd ɒː l i	T V R V	d o l i	T O L I	bad:M	103
9343	DANISH_FJOLDE		bad		ilʲ	i lʲ	V R	i l	I L	bad:R	106
9344	DANISH_FJOLDE		bad		ɹeŋ	ɹ e ŋ	R V N	r e N	R E N	bad:Ax	91
9345	DANISH_FJOLDE		bad		uːnʲ	uː nʲ	V N	u n	Y N	bad:Q	105
9351	DUTCH	nld	bad		slɛχt	s l ɛ χ t	S R V K T	s l E G t	S L E G T	bad:B	94
9339	ELFDALIAN	qov	bad		dɔ̀ːlɪn	d ɔ̀ː l ɪ n	T V R V N	d o l i n	T U L I N	bad:M	103
9349	ENGLISH	eng	bad		bæd	b æ d	P V T	b E d	P E T	bad:T	107
9324	FAROESE	fao	bad		ˈɪd̥lʊɹ	ˈɪ d̥ l ʊ ɹ	V T R V R	i d l u r	I T L Y R	bad:R	106
9325	FAROESE	fao	bad		ˈœnd̥ʊɹ	ˈœ n d̥ ʊ ɹ	V N T V R	E n d u r	U N T Y R	bad:Q	105
9357	FRENCH	fra	bad		mɔvɛ	m ɔ v ɛ	M V W V	m o v E	M U B E	bad:D	99
9352	GERMAN	deu	bad		ʃlɛçt	ʃ l ɛ ç t	S R V S T	S l E S t	S L E S T	bad:B	94
9293	GREEK	ell	bad		kaˈko̞s	k a ˈk o̞ s	K V K V S	k a k o s	K A K U S	bad:Be	98
9346	GUTNISH_LAU		bad		ˈoundar	ˈou n d a r	V N T V R	o n d a r	U N T A R	bad:Q	105
9347	GUTNISH_LAU		bad		ˈdoːlɪr	ˈd oː l ɪ r	T V R V R	d o l i r	T U L I R	bad:M	103
9348	GUTNISH_LAU		bad		ˈɪlːɛ	ˈɪ lː ɛ	V R V	i l E	I L E	bad:R	106
9321	ICELANDIC	isl	bad		ˈljɛːlɛɡ̊ʏr	ˈl j ɛː l ɛ ɡ̊ ʏ r	R J V R V K V R	l y E l E g i r	L J E L E K Y R	bad:R	106
9322	ICELANDIC	isl	bad		ˈɪd̥lʏr	ˈɪ d̥ l ʏ r	V T R V R	i d l i r	I T L Y R	bad:R	106
9323	ICELANDIC	isl	bad		ˈvɔnd̥ʏr	ˈv ɔ n d̥ ʏ r	W V N T V R	v o n d i r	B U N T Y R	bad:Q	105
9358	ITALIAN	ita	bad		kattivo	k a tt i v o	K V T V W V	k a t i v o	K A T I B U	bad:V	108
9353	LATIN	lat	bad		ˈmalus	ˈm a l u s	M V R V S	m a l u s	M A L Y S	bad:D	99
9308	MACEDONIAN	mkd	bad		loʃ	l o ʃ	R V S	l o S	L U S	bad:F	100
9304	MARATHI	mar	bad		wa͜i:ʈ	w a͜i: ʈ	W V T	w a t	W A T	bad:As	88
9326	NORWEGIAN_RIKSMAL	nor	bad		ˈɪ̀lːə	ˈɪ̀ lː ə	V R V	i l I	I L E	bad:R	106
9327	NORWEGIAN_RIKSMAL	nor	bad		ʋɔnː	ʋ ɔ nː	W V N	w o n	W U N	bad:Q	105
9328	NORWEGIAN_RIKSMAL	nor	bad		ˈdòːɭɪ	ˈd òː ɭ ɪ	T V R V	d o L i	T U L I	bad:M	103
9305	OLD_CHURCH_SLAVONIC	chu	bad		zʊ̆lʊ̆	z ʊ̆ l ʊ̆	S V R V	z u l u	S Y L Y	bad:G	101
9359	OLD_IRISH	sga	bad		olk	o l k	V R K	o l k	U L K	bad:J	102
9360	OLD_IRISH	sga	bad		drox	d r o x	T R V K	d r o x	T R U G	bad:O	104
9318	OLD_NORSE	non	bad		vaːndr	v aː n d r	W V N T R	v a n d r	B A N T R	bad:Q	105
9319	OLD_NORSE	non	bad		ˈdaːliɣr	ˈd aː l i ɣ r	T V R V K R	d a l i x r	T A L I G R	bad:M	103
9320	OLD_NORSE	non	bad		ilːr	i lː r	V R R	i l r	I L R	bad:R	106
9333	OLD_SWEDISH		bad		ˈilder	ˈi l d e r	V R T V R	i l d e r	I L T E R	bad:R	106
9334	OLD_SWEDISH		bad		ˈonder	ˈo n d e r	V N T V R	o n d e r	U N T E R	bad:Q	105
9299	ORIYA	ori	bad		khɔrapɔ	k h ɔ r a p ɔ	K H V R V P V	k h o r a p o	K H U R A P U	bad:A	85
9297	OSSETIC_DIGOR	oss	bad		lɐʁuz	l ɐ ʁ u z	R V R V S	l a G u z	L E R Y S	bad:An	87
9296	OSSETIC_IRON	oss	bad		ɐvžɐr	ɐ v ž ɐ r	V W S V R	a v Z a r	E B S E R	bad:Ab	86
9310	POLISH	pol	bad		zwɘ̟	z w ɘ̟	S W V	z w I	S W E	bad:G	101
9355	PORTUGUESE	por	bad		maw	m a w	M V W	m a w	M A W	bad:D	99
9309	RUSSIAN	rus	bad		pɫɔˈxɔj	p ɫ ɔ ˈx ɔ j	P R V K V J	p l o x o y	P L U G U J	bad:Az	93
9306	SERBO-CROATIAN	srp	bad		lɔ̂ʃ	l ɔ̂ ʃ	R V S	l o S	L U S	bad:F	100
9313	SLOVAK	slk	bad		zliː	z l iː	S R V	z l i	S L I	bad:G	101
9317	SLOVENIAN	slv	bad		slab	s l a b	S R V P	s l a b	S L A P	bad:Bd	97
9316	SORBIAN_LOWER	dsb	bad		ˈʂpatnɘ̟	ˈʂ p a t n ɘ̟	S P V T N V	S p a t n I	S P A T N E	bad:Bb	96
9315	SORBIAN_UPPER	hsb	bad		ˈʃpatnɘ̟	ˈʃ p a t n ɘ̟	S P V T N V	S p a t n I	S P A T N E	bad:Bb	96
9356	SPANISH	spa	bad		malo	m a l o	M V R V	m a l o	M A L U	bad:D	99
9329	STAVANGERSK		bad		ˈfɪlːə	ˈf ɪ lː ə	P V R V	f i l I	B I L E	bad:Av	89
9330	STAVANGERSK		bad		ˈdòːʁlɪɡə	ˈd òː ʁ l ɪ ɡ ə	T V R R V K V	d o G l i g I	T U R L I K E	bad:M	103
9331	STAVANGERSK		bad		ˈɪ̀dla	ˈɪ̀ d l a	V T R V	i d l a	I T L A	bad:R	106
9332	STAVANGERSK		bad		ˈʋunːə	ˈʋ u nː ə	W V N V	w u n I	W Y N E	bad:Q	105
9335	SWEDISH	swe	bad		ˈʉ:səl	ˈʉ: s ə l	V S V R	I s I l	Y S E L	bad:Aw	90
9336	SWEDISH	swe	bad		ɪ̀lːa	ɪ̀ lː a	V R V	i l a	I L A	bad:R	106
9337	SWEDISH	swe	bad		und	u n d	V N T	u n d	Y N T	bad:Q	105
9338	SWEDISH	swe	bad		ˈdòːlɪɡ	ˈd òː l ɪ ɡ	T V R V K	d o l i g	T U L I K	bad:M	103
9312	UKRAINIAN	ukr	bad		pɔˈɦanɪj	p ɔ ˈɦ a n ɪ j	P V H V N V J	p o h a n i y	P U H A N I J	bad:Ay	92
9302	URDU	urd	bad		bʊɾɑ	b ʊ ɾ ɑ	P V R V	b u r o	P Y R A	bad:W	109
9303	URDU	urd	bad		χəɾɑb	χ ə ɾ ɑ b	K V R V P	G I r o b	G E R A P	bad:A	85
9697	ANCIENT_GREEK	grc	bark		pʰloiós	pʰ l oi ó s	P R V V S	p l o o s	P L U U S	bark:L	117
9718	BELARUSIAN	bel	bark		kaˈra	k a ˈr a	K V R V	k a r a	K A R A	bark:B	110
9708	BIHARI	mai	bark		chal	c h a l	K H V R	T h a l	C H A L	bark:E	111
9714	BULGARIAN	bul	bark		kuˈra	k u ˈr a	K V R V	k u r a	K Y R A	bark:B	110
9743	CATALAN	cat	bark		əskɔrsə	ə s k ɔ r s ə	V S K V R S V	I s k o r s I	E S K U R S E	bark:B	110
9721	CZECH	ces	bark		ˈkuːra	ˈk uː r a	K V R V	k u r a	K Y R A	bark:B	110
9733	DANISH	dan	bark		b̥ɑːg̥ʰ	b̥ ɑː g̥ʰ	P V K	b o g	P A K	bark:G	113
9734	DANISH_FJOLDE		bark		ˈbɑɹəɡ	ˈb ɑ ɹ ə ɡ	P V R V K	b o r I g	P A R E K	bark:G	113
9738	DUTCH	nld	bark		sχɔrs	s χ ɔ r s	S K V R S	s G o r s	S G U R S	bark:B	110
9739	DUTCH	nld	bark		bɑst	b ɑ s t	P V S T	b o s t	P A S T	bark:H	114
9732	ELFDALIAN	qov	bark		bɑrk	b ɑ r k	P V R K	b o r k	P A R K	bark:G	113
9736	ENGLISH	eng	bark		bɑ:k	b ɑ: k	P V K	b o k	P A K	bark:G	113
9727	FAROESE	fao	bark		ˈb̥œɹ̥kʊɹ	ˈb̥ œ ɹ̥ k ʊ ɹ	P V R K V R	b E r k u r	P U R K Y R	bark:G	113
9746	FRENCH	fra	bark		ekɔʀs	e k ɔ ʀ s	V K V R S	e k o r s	E K U R S	bark:B	110
9740	GERMAN	deu	bark		rɪndə	r ɪ n d ə	R V N T V	r i n d I	R I N T E	bark:J	115
9741	GERMAN	deu	bark		bɔrkə	b ɔ r k ə	P V R K V	b o r k I	P U R K E	bark:G	113
9698	GREEK	ell	bark		ˈfluða	ˈf l u ð a	P R V T V	f l u 8 a	B L Y D A	bark:K	116
9699	GREEK	ell	bark		fliˈo̞s	f l i ˈo̞ s	P R V V S	f l i o s	B L I U S	bark:L	117
9735	GUTNISH_LAU		bark		bark	b a r k	P V R K	b a r k	P A R K	bark:G	113
9726	ICELANDIC	isl	bark		ˈb̥œr̥kʏr	ˈb̥ œ r̥ k ʏ r	P V R K V R	b E r k i r	P U R K Y R	bark:G	113
9747	ITALIAN	ita	bark		kortettʃa	k o r t e tt ʃ a	K V R T V T S V	k o r t e t S a	K U R T E T S A	bark:B	110
9748	ITALIAN	ita	bark		skɔrdza	s k ɔ r d z a	S K V R T S V	s k o r d z a	S K U R T S A	bark:B	110
9742	LATIN	lat	bark		ˈkorteks	ˈk o r t e k s	K V R T V K S	k o r t e k s	K U R T E K S	bark:B	110
9715	MACEDONIAN	mkd	bark		ˈkora	ˈk o r a	K V R V	k o r a	K U R A	bark:B	110
9711	MARATHI	mar	bark		sal	s a l	S V R	s a l	S A L	bark:E	111
9728	NORWEGIAN_RIKSMAL	nor	bark		baɾk	b a ɾ k	P V R K	b a r k	P A R K	bark:G	113
9712	OLD_CHURCH_SLAVONIC	chu	bark		kɔrɑ	k ɔ r ɑ	K V R V	k o r o	K U R A	bark:B	110
9749	OLD_IRISH	sga	bark		korʹtʹ	k o rʹ tʹ	K V R T	k o r t	K U R T	bark:M	118
9750	OLD_IRISH	sga	bark		ru:sk	r u: s k	R V S K	r u s k	R Y S K	bark:F	112
9725	OLD_NORSE	non	bark		bɔrkr	b ɔ r k r	P V R K R	b o r k r	P U R K R	bark:G	113
9730	OLD_SWEDISH		bark		ˈbarker	ˈb a r k e r	P V R K V R	b a r k e r	P A R K E R	bark:G	113
9706	ORIYA	ori	bark		bɔkɔɭɔ	b ɔ k ɔ ɭ ɔ	P V K V R V	b o k o L o	P U K U L U	bark:N	119
9707	ORIYA	ori	bark		čheli	č h e l i	K H V R V	C h e l i	C H E L I	bark:E	111
9704	OSSETIC_DIGOR	oss	bark		carɐ	c a r ɐ	K V R V	T a r a	C A R E	bark:S	120
9703	OSSETIC_IRON	oss	bark		car	c a r	K V R	T a r	C A R	bark:S	120
9717	POLISH	pol	bark		ˈkɔra	ˈk ɔ r a	K V R V	k o r a	K U R A	bark:B	110
9744	PORTUGUESE	por	bark		ˈkaʃkɐ	ˈk a ʃ k ɐ	K V S K V	k a S k a	K A S K E	bark:B	110
9716	RUSSIAN	rus	bark		kɔra	k ɔ r a	K V R V	k o r a	K U R A	bark:B	110
9713	SERBO-CROATIAN	srp	bark		ˈkɔ̂ra	ˈk ɔ̂ r a	K V R V	k o r a	K U R A	bark:B	110
9720	SLOVAK	slk	bark		ˈkuɔra	ˈk uɔ r a	K V R V	k u r a	K Y R A	bark:B	110
9724	SLOVENIAN	slv	bark		ˈskǒːrja	ˈs k ǒː r j a	S K V R J V	s k o r y a	S K U R J A	bark:B	110
9723	SORBIAN_LOWER	dsb	bark		ˈʂkɘ̟ra	ˈʂ k ɘ̟ r a	S K V R V	S k I r a	S K E R A	bark:B	110
9722	SORBIAN_UPPER	hsb	bark		ˈskɔʀa	ˈs k ɔ ʀ a	S K V R V	s k o r a	S K U R A	bark:B	110
9745	SPANISH	spa	bark		koɾteθa	k o ɾ t e θ a	K V R T V T V	k o r t e 8 a	K U R T E D A	bark:B	110
9729	STAVANGERSK		bark		bɔʁk	b ɔ ʁ k	P V R K	b o G k	P U R K	bark:G	113
9731	SWEDISH	swe	bark		bark	b a r k	P V R K	b a r k	P A R K	bark:G	113
9719	UKRAINIAN	ukr	bark		kɔˈra	k ɔ ˈr a	K V R V	k o r a	K U R A	bark:B	110
9710	URDU	urd	bark		ʧɑl	ʧ ɑ l	K V R	C o l	C A L	bark:E	111
6537	ANCIENT_GREEK	grc	because		dióti	d i ó t i	T V V T V	d i o t i	T I U T I	because:At	127
6557	BELARUSIAN	bel	because		bɔ	b ɔ	P V	b o	P U	because:V	141
6570	DANISH_FJOLDE		because		ˈyvəɹ	ˈy v ə ɹ	V W V R	i v I r	Y B E R	because:An	123
6569	ELFDALIAN	qov	because		ɛtːɛrsós	ɛ tː ɛ r s ó s	V T V R S V S	E t E r s o s	E T E R S U S	because:Ao	124
6571	ENGLISH	eng	because		bɪkɒz	b ɪ k ɒ z	P V K V S	b i k o z	P I K O S	because:K	135
6564	FAROESE	fao	because		tʰʊiː	tʰ ʊiː	T V	t u	T Y	because:L	136
6572	GERMAN	deu	because		vaĭl	v a ĭ l	W V V R	v a i l	B A I L	because:M	137
6538	GREEK	ell	because		epiˈði	e p i ˈð i	V P V T V	e p i 8 i	E P I D I	because:N	138
6539	GREEK	ell	because		ˌðiˈo̞ti	ˌð i ˈo̞ t i	T V V T V	8 i o t i	D I U T I	because:At	127
6540	GREEK	ell	because		ʝaˈti	ʝ a ˈt i	S V T V	S a t i	S A T I	because:D	130
6563	ICELANDIC	isl	because		af_ˈθviː_að	a f ˈθ v iː a ð	V P T W V V T	a f 8 v i a 8	A B D B I A D	because:L	136
6573	LATIN	lat	because		kʷod	kʷ o d	K V T	k o d	K U T	because:F	131
6555	MACEDONIAN	mkd	because		biˈdejci	b i ˈd e j c i	P V T V J K V	b i d e y T i	P I T E J C I	because:Av	128
6553	MARATHI	mar	because		kaɾəɳ	k a ɾ ə ɳ	K V R V N	k a r I n	K A R E N	because:C	129
6574	OLD_IRISH	sga	because		u:ərʹe	u:ə rʹ e	V R V	u r e	Y R E	because:Al	122
6562	OLD_NORSE	non	because		θviː_at	θ v iː a t	T W V V T	8 v i a t	D B I A T	because:L	136
6565	OLD_SWEDISH		because		θyː	θ yː	T V	8 i	D Y	because:L	136
6566	OLD_SWEDISH		because		foːr_at	f oː r a t	P V R V T	f o r a t	B U R A T	because:H	133
6547	ORIYA	ori	because		jogu	j o g u	J V K V	y o g u	J U K Y	because:Aq	125
6548	ORIYA	ori	because		hetu	h e t u	H V T V	h e t u	H E T Y	because:Ae	121
6549	ORIYA	ori	because		boli	b o l i	P V R V	b o l i	P U L I	because:X	143
6550	ORIYA	ori	because		karɔɳɔ	k a r ɔ ɳ ɔ	K V R V N V	k a r o n o	K A R U N U	because:C	129
6545	OSSETIC_DIGOR	oss	because		womɐn_ɐma	w o m ɐ n ɐ m a	W V M V N V M V	w o m a n a m a	W U M E N E M A	because:S	140
6544	OSSETIC_IRON	oss	because		wymɐn_ɐmɐ	w y m ɐ n ɐ m ɐ	W V M V N V M V	w i m a n a m a	W Y M E N E M E	because:S	140
6556	POLISH	pol	because		bɔ	b ɔ	P V	b o	P U	because:V	141
6554	SERBO-CROATIAN	srp	because		jɛ̂r	j ɛ̂ r	J V R	y E r	J E R	because:I	134
6558	SLOVAK	slk	because		ˈlɛbɔ	ˈl ɛ b ɔ	R V P V	l E b o	L E P U	because:V	141
6561	SLOVENIAN	slv	because		kɛr	k ɛ r	K V R	k E r	K E R	because:As	126
6560	SORBIAN_LOWER	dsb	because		ˈdɔkulʲaʂ	ˈd ɔ k u lʲ a ʂ	T V K V R V S	d o k u l a S	T U K Y L A S	because:G	132
6559	SORBIAN_UPPER	hsb	because		ˈdɔkɛlʃ	ˈd ɔ k ɛ l ʃ	T V K V R S	d o k E l S	T U K E L S	because:G	132
6567	SWEDISH	swe	because		ˈɛ̀ftəˌʂɔmː	ˈɛ̀ f t ə ˌʂ ɔ mː	V P T V S V M	E f t I S o m	E B T E S U M	because:Ao	124
6568	SWEDISH	swe	because		eme:dan	e m e: d a n	V M V T V N	e m e d a n	E M E T A N	because:W	142
6552	URDU	urd	because		kjũ_ke	k j ũ k e	K J V K V	k y u k e	K J Y K E	because:O	139
