Subgroup	Language	GlossID	Gloss	PhonemecizedForm	CognateCode
Yotayotic	Yorta Yorta	173	2sg	ŋinak	16
Wati	Yulparija	173	2sg	ɲuntu	2
Central NSW	Yuwaalaraay	173	2sg	ŋinun̪a	31
Paman	Aghu-Tharrnggala	168	3pl	ne	2
Arandic	Alyawarr	168	3pl	ɹəɳəm	27
Kartu	Badimaya	168	3pl	t̪an̪a	2
Western Nyulnyulan	Bardi	168	3pl	ceɹa	57
Paman	Barrow Point	168	3pl	ina	2
Ngumpin-Yapa	Bilinarra	168	3pl	ɲarulu	10
Yuin-Kuri	Darkinyung	168	3pl	wai	18
Yolngu	Dhangu	168	3pl	yaːna	7
Yuin-Kuri	Dharawal	168	3pl	ɲiɲ-guli-d̪anaŋ waɹáŋan	17
Yuin-Kuri	Dhurga	168	3pl	ngaɟan	31
Karnic	Diyari	168	3pl	t̪ana	2
Paman	Djabugay	168	3pl	kucumparay	25
Yolngu	Djinang	168	3pl	ɲani	8
Waka-Kabi	Duungidjawu	168	3pl	yowaːm	34
Dyirbalic	Dyirbal	168	3pl	cana	2
Central NSW	Gamilaraay	168	3pl	ŋuɹukaːli	21
Garrwan	Garrwa	168	3pl	yalu	26
Yolngu	Golpa	168	3pl	yaːaːna	7
Maric	Gugu-Badhun	168	3pl	t̪ana	2
Yolngu	Gumatj	168	3pl	walal(a)	7
Maric	Gunggari	168	3pl	tana	2
Yolngu	Gupapuyngu	168	3pl	walalan̪a	7
Ngumpin-Yapa	Gurindji	168	3pl	ɲarulu	10
Paman	Ikarranggal	168	3pl	etne	2
Ngumpin-Yapa	Jaru	168	3pl	ɲilanti	13
Kanyara-Mantharta	Jiwarli	168	3pl	t̪ana	2
Paman	Kaanju	168	3pl	pula	30
Kalkatungic	Kalkatungu	168	3pl	t̪inaŋuwaŋu	2
Marrngu	Karajarri	168	3pl	naŋkucara	2
Ngayarta	Kariyarra	168	3pl	ŋun̪uru	37
Wati	Kartujarra	168	3pl	ɲaratin	10
Thura-Yura	Kaurna	168	3pl	puɭa	12
Arandic	Kaytetye	168	3pl	alpung-ga	51
Paman	Koko-Bera	168	3pl	t̪an-təw	2
NorthernIsolate	Kukatj	168	3pl	t̪inp	2
Paman	Kuku Yalanji	168	3pl	cana	2
Paman	Kuku-Wura	168	3pl	da	33
Karnic	Kungadutyi	168	3pl	tana	2
Paman	Kunjen	168	3pl	edn	2
Paman	Kuuk Thaayorre	168	3pl	t̪an	2
Paman	Linngithigh	168	3pl	lawuy	48
Kartu	Malgana	168	3pl	kantuŋuta	42
Maric	Margany	168	3pl	t̪ana	2
Wati	Martu Wangka	168	3pl	ya	2
Mayi	Mayi-Kulan	168	3pl	yara	2
Mayi	Mayi-Yapi	168	3pl	yara	2
Paman	Mbabaram	168	3pl	ne	2
Mirniny	Mirniny	168	3pl	kajini?	43
Karnic	Mithaka	168	3pl	tana	2
Muruwaric	Muruwari	168	3pl	t̪arana	2
Thura-Yura	Narrungga	168	3pl	paɳa	12
Karnic	Ngamini	168	3pl	t̪ana	2
Ngayarta	Ngarla	168	3pl	panalu	3
Ngayarta	Ngarluma	168	3pl	palu-kuɭa	45
Lower Murray	Ngarrindjeri	168	3pl	ŋunal	2
Central NSW	Ngiyambaa	168	3pl	ɲilla-pula-ka	7
Kartu	Nhanta	168	3pl	kayi	43
Marrngu	Nyangumarta	168	3pl	cana	2
Eastern Nyulnyulan	Nyikina	168	3pl	yirka	57
Western Nyulnyulan	Nyulnyul	168	3pl	yoŋkoɹ	57
Paakantyi	Paakantyi	168	3pl	–ika	24
Ngayarta	Panyjima	168	3pl	t̪anaɲuŋu	2
Thura-Yura	Parnkala	168	3pl	yaʈna	2
Kanyara-Mantharta	Payungu	168	3pl	ŋun̪aɲcari	2
Wati	Pintupi-Luritja	168	3pl	yaːya	39
Karnic	Pitta-Pitta	168	3pl	t̪ana-	2
Yolngu	Ritharrngu	168	3pl	maɳɖaŋu	9
Kanyara-Mantharta	Thalanyji	168	3pl	t̪ana	2
Yuin-Kuri	Thanggati	168	3pl	ŋan̪ikur	54
Paman	Umpila	168	3pl	pula	30
Paman	Uw Oykangand	168	3pl	etn	2
Central NSW	Wailwan	168	3pl	kaluku	52
Kartu	Wajarri	168	3pl	cana	2
Warluwaric	Wakaya	168	3pl	yal	26
Wati	Wangkajunga	168	3pl	ya/-ya	2
Karnic	Wangkumara	168	3pl	t̪ana	2
Nyungar	Wardandi	168	3pl	pulalel	30
Dyirbalic	Wargamay	168	3pl	cana	2
Ngumpin-Yapa	Warlpiri	168	3pl	-cana	2
Wati	Warnman	168	3pl	pala-waɹ niɲwaʈa	44
Kanyara-Mantharta	Warriyangga	168	3pl	t̪ana	2
Warumungic	Warumungu	168	3pl	yenka	11
Maric	Warungu	168	3pl	cana	2
Nyungar	Watjuk	168	3pl	palkup	19
Kulin	Wemba-Wemba	168	3pl	-an	2
Arandic	Western Arrarnta	168	3pl	itne	2
Paman	Wik-Ngathan	168	3pl	t̪an	2
Central NSW	Wiradjuri	168	3pl	ŋuwayin-Guliya puma-ra	22
Thura-Yura	Wirangu	168	3pl	palat̪aka	44
Kalkatungic	Yalarnnga	168	3pl	yumbla	47
Karnic	Yandruwandha	168	3pl	t̪anŋani	2
Warluwaric	Yanyuwa	168	3pl	wula	41
Karnic	Yarluyandi	168	3pl	t̪ana	2
Eastern Nyulnyulan	Yawuru	168	3pl	yirycur	57
Ngayarta	Yindjibarndi	168	3pl	walaːpi	4
Paman	Yir Yoront	168	3pl	pula	50
Yotayotic	Yorta Yorta	168	3pl	tamnak	38
Wati	Yulparija	168	3pl	paluɲaʈi	45
Central NSW	Yuwaalaraay	168	3pl	kanuŋa	53
Thura-Yura	Adnyamathanha	76	3sg	van̪a	2
Paman	Aghu-Tharrnggala	76	3sg	liw	13
Arandic	Alyawarr	76	3sg	ɹən̪	39
Karnic	Arabana	76	3sg	uka	32
Western Nyulnyulan	Bardi	76	3sg	ɲunpal	1
Paman	Barrow Point	76	3sg	t̪alu	13
Waka-Kabi	Batyala	76	3sg	ŋuntaɹu	41
Ngumpin-Yapa	Bilinarra	76	3sg	ɲantu	6
Bunuban	Bunuba	76	3sg	niy	13
Maningrida	Burarra	76	3sg	-naɖa	67
Yuin-Kuri	Darkinyung	76	3sg	t̪aɹayi	24
Yolngu	Dhangu	76	3sg	ŋayi	6
Yuin-Kuri	Dharawal	76	3sg	ɲilli-ga-daŋ-Ga	23
Yuin-Kuri	Dharuk	76	3sg	nanu	22
Maric	Dharumbal	76	3sg	n̪ula	13
Yolngu	Dhayyi	76	3sg	ŋayi	8
Yuin-Kuri	Dhurga	76	3sg	ɟinɟala	16
Karnic	Diyari	76	3sg	nulia	7
Paman	Djabugay	76	3sg	kuci	33
Yolngu	Djinang	76	3sg	ɲani	6
Waka-Kabi	Duungidjawu	76	3sg	yoː	44
Dyirbalic	Dyirbal	76	3sg	yaɭoː	19
Central NSW	Gamilaraay	76	3sg	ŋuɹuŋa	17
Yolngu	Golpa	76	3sg	ŋayi	8
Bunuban	Gooniyandi	76	3sg	niyi	13
Maric	Gugu-Badhun	76	3sg	n̪ula	13
Yolngu	Gumatj	76	3sg	ŋayi	8
Gumbaynggiric	Gumbaynggir	76	3sg	ŋilina	36
Maric	Gunggari	76	3sg	ŋula	14
Yolngu	Gupapuyngu	76	3sg	ŋayi	8
Ngumpin-Yapa	Gurindji	76	3sg	paɭa	6
Thura-Yura	Guyani	76	3sg	yitnanku	16
Paman	Ikarranggal	76	3sg	iŋ	13
Ngumpin-Yapa	Jaru	76	3sg	ŋaiuŋko	6
Kanyara-Mantharta	Jiwarli	76	3sg	pan̪alu	15
Paman	Kaanju	76	3sg	n̪ila	13
Kalkatungic	Kalkatungu	76	3sg	pakaya	16
Marrngu	Karajarri	76	3sg	naca	1
Ngayarta	Kariyarra	76	3sg	ŋuɲu	17
Wati	Kartujarra	76	3sg	paluɲa	4
Thura-Yura	Kaurna	76	3sg	patlo	2
Arandic	Kaytetye	76	3sg	ɹaʈe	59
Paman	Koko-Bera	76	3sg	yéluw	13
NorthernIsolate	Kukatj	76	3sg	yilin̪il	13
Wati	Kukatja	76	3sg	yaŋka	7
Paman	Kuku Yalanji	76	3sg	ɲulu []	13
Paman	Kuku-Wura	76	3sg	ŋun	56
Paman	Kunjen	76	3sg	el3	13
Ngayarta	Kurrama	76	3sg	ŋun̪at	51
Paman	Kuuk Thaayorre	76	3sg	n̪ul	13
Paman	Kuuku-Ya’u	76	3sg	ŋulu	14
Paman	Linngithigh	76	3sg	lu	13
Kartu	Malgana	76	3sg	pulanu	52
Maric	Margany	76	3sg	n̪ula	13
Wati	Martu Wangka	76	3sg	paluɲa	28
Mayi	Mayi-Kulan	76	3sg	waʈi	10
Mayi	Mayi-Yapi	76	3sg	n̪ulu	10
Mirniny	Mirniny	76	3sg	paru(n̪a)	49
Karnic	Mithaka	76	3sg	yinayi	6
Muruwaric	Muruwari	76	3sg	pun̪a	53
Thura-Yura	Narrungga	76	3sg	paɭu	2
Karnic	Ngamini	76	3sg	nuluwa	7
Ngumpin-Yapa	Ngardily	76	3sg	ɲila	13
Ngayarta	Ngarla	76	3sg	ŋuɲi	4
Ngayarta	Ngarluma	76	3sg	ŋunt̪al	4
Lower Murray	Ngarrindjeri	76	3sg	ŋoldinic	18
Central NSW	Ngiyambaa	76	3sg	ŋillu	30
Kartu	Nhanta	76	3sg	alakanu	4
Paman	Ntra’ngith	76	3sg	lu	13
Thura-Yura	Nukunu	76	3sg	patn̪a	15
Marrngu	Nyangumarta	76	3sg	paliɲ	4
Eastern Nyulnyulan	Nyikina	76	3sg	kiɲa	1
Western Nyulnyulan	Nyulnyul	76	3sg	kiɲiŋk; in	1
Paakantyi	Paakantyi	76	3sg	-at̪u	31
Thura-Yura	Parnkala	76	3sg	ta	4
Kanyara-Mantharta	Payungu	76	3sg	ŋun̪a	4
Wati	Pintupi-Luritja	76	3sg	wacaɹa ɲinapayi	58
Yolngu	Ritharrngu	76	3sg	ŋay	8
Kanyara-Mantharta	Thalanyji	76	3sg	pan̪a	4
Yuin-Kuri	Thanggati	76	3sg	nåŋ	10
Paman	Umpila	76	3sg	n̪ulu	13
Paman	Uradhi	76	3sg	ulua	13
Paman	Uw Oykangand	76	3sg	iŋun	13
Garrwan	Waanyi	76	3sg		13
Kartu	Wajarri	76	3sg	palu	4
Warluwaric	Wakaya	76	3sg	yupuku	34
Karnic	Wangkumara	76	3sg	ɲiya	38
Nyungar	Wardandi	76	3sg	pukalu	57
Ngumpin-Yapa	Warlpiri	76	3sg	yalumpu	11
Wati	Warnman	76	3sg	palawaɳiɲ	4
Kanyara-Mantharta	Warriyangga	76	3sg	ŋun̪a	15
Warumungic	Warumungu	76	3sg	apːi	9
Maric	Warungu	76	3sg	ɲuɲa	13
Nyungar	Watjuk	76	3sg	pal	4
Kulin	Wemba-Wemba	76	3sg	walaɲuk	5
Arandic	Western Arrarnta	76	3sg	iɹe	39
Paman	Wik-Ngathan	76	3sg	n̪ul	13
Central NSW	Wiradjuri	76	3sg	ŋukula	29
Thura-Yura	Wirangu	76	3sg	waɳi&	4
Wororan	Worrorra	76	3sg	wunu	1
Kalkatungic	Yalarnnga	76	3sg	ɭaya	60
Karnic	Yandruwandha	76	3sg	uɲaɹa towaɹa	12
Warluwaric	Yanyuwa	76	3sg	yiwa	6
Eastern Nyulnyulan	Yawuru	76	3sg	ɲara	1
Ngayarta	Yindjibarndi	76	3sg	ŋun̪aː	5
Paman	Yir Yoront	76	3sg	ŋolo	13
Yotayotic	Yorta Yorta	76	3sg	taluk	27
Wati	Yulparija	76	3sg	paluɲa	4
Central NSW	Yuwaalaraay	76	3sg	ŋuːŋa	17
Thura-Yura	Adnyamathanha	1	above	ara	14
Arandic	Alyawarr	1	above	ərɹuləŋ	31
Arandic	Antekerrepenhe	1	above	arecen	14
Karnic	Arabana	1	above	yaɾapa	14
Kartu	Badimaya	1	above	kaʈa	61
Western Nyulnyulan	Bardi	1	above	pulŋkumoro	80
Paman	Barrow Point	1	above	ulpa	55
Waka-Kabi	Batyala	1	above	muntun-ni	68
Maric	Bidyara-Gungabula	1	above	ŋaɾaku	46
Maric	Biri	1	above	ŋara	22
Maningrida	Burarra	1	above	waykin	70
Arandic	Central Anmatyerr	1	above	kiʈne	65
Gunwinyguan	Dalabon	1	above	katpe	84
Yolngu	Dhangu	1	above	garwaɹ	8
Yuin-Kuri	Dharawal	1	above	miɹiɹ	48
Yuin-Kuri	Dharuk	1	above	puɹawa	23
Yolngu	Dhayyi	1	above	garwaɹ	8
Karnic	Diyari	1	above	miɾi	13
Paman	Djabugay	1	above	waŋkar	28
Yolngu	Djinang	1	above	ɳami	11
Waka-Kabi	Duungidjawu	1	above	kaŋa	3
Dyirbalic	Dyirbal	1	above	talpi	73
Central NSW	Gamilaraay	1	above	ŋuri-ba	22
Maric	Gangulu	1	above	ŋara	22
Garrwan	Garrwa	1	above	yunturiɲpa	77
Bandjalangic	Githabul	1	above	ŋampil	69
Yolngu	Golpa	1	above	gupa	67
Yolngu	Gumatj	1	above	garwaɹ	8
Maric	Gunggari	1	above	mirantu	13
Yolngu	Gupapuyngu	1	above	garwaɹ	8
Ngumpin-Yapa	Gurindji	1	above	capi	3
Maric	Guwamu	1	above	mira	13
Thura-Yura	Guyani	1	above	kaɹa	14
Ngumpin-Yapa	Jaru	1	above	kaŋula	3
Kanyara-Mantharta	Jiwarli	1	above	yiraɹa	27
Kalkatungic	Kalkatungu	1	above	pirin̪a	26
Marrngu	Karajarri	1	above	wanta	4
Wati	Kartujarra	1	above	ŋaɳkawana	7
Thura-Yura	Kaurna	1	above	kara	14
Arandic	Kaytetye	1	above	aʈep-aʈepe	78
NorthernIsolate	Kukatj	1	above	taːɹ	51
Wati	Kukatja	1	above	ŋaʎamara	3
Ngayarta	Kurrama	1	above	kankaɳi	3
Paman	Linngithigh	1	above	mbilom	42
Wati	Martu Wangka	1	above	ŋaɳawara	3
Ngumpin-Yapa	Mudburra	1	above	timpu	19
Muruwaric	Muruwari	1	above	karanta	43
Karnic	Ngamini	1	above	kuɾu	20
Wororan	Ngarinyin	1	above	keyncan	82
Ngumpin-Yapa	Ngarinyman	1	above	talwir	3
Ngayarta	Ngarla	1	above	kankaɳi	3
Ngayarta	Ngarluma	1	above	kucuɹa-la	3
Lower Murray	Ngarrindjeri	1	above	ŋulil	21
Central NSW	Ngiyambaa	1	above	ŋanawa	12
Kartu	Nhanta	1	above	iraŋkaʔ	58
Marrngu	Nyangumarta	1	above	kankacirici	3
Eastern Nyulnyulan	Nyikina	1	above	wanta	80
Ngayarta	Nyiyaparli	1	above	kankaɹa-ŋu	3
Western Nyulnyulan	Nyulnyul	1	above	yalciya	80
Paman	Pakanh	1	above	katniŋka / kaniŋka apove	62
Ngayarta	Panyjima	1	above	kankaɳi	3
Thura-Yura	Parnkala	1	above	ŋarilli	3
Kanyara-Mantharta	Payungu	1	above	kariya	3
Wati	Pintupi-Luritja	1	above	katu	7
Gunwinyguan	Rembarrnga	1	above	karkara	83
Yolngu	Ritharrngu	1	above	garwaɹ	8
Kanyara-Mantharta	Thalanyji	1	above	kankaɹa	3
Yuin-Kuri	Thanggati	1	above	paŋkan	49
Kanyara-Mantharta	Tharrgari	1	above	yiraɹa	27
Paman	Umpila	1	above	kani-munu	16
Paman	Uradhi	1	above	ɹimanagi	72
Garrwan	Waanyi	1	above	kiŋkari	79
Central NSW	Wailwan	1	above	ŋat̪iyawaː	32
Kartu	Wajarri	1	above	maɭpa	38
Warluwaric	Wakaya	1	above	yupantu	29
Wati	Wangkajunga	1	above	katuŋka	3
Nyungar	Wardandi	1	above	ciɹan-ca	27
Ngumpin-Yapa	Warlmanpa	1	above	kankaɭica	3
Ngumpin-Yapa	Warlpiri	1	above	ŋaɹakura	3
Warluwaric	Warluwarra	1	above	kaɳkaɭiyari	60
Wati	Warnman	1	above	kankaɳi	3
Kanyara-Mantharta	Warriyangga	1	above	yiraɹa	27
WestVictoria	Warrnambool	1	above	wilkaki	59
Warumungic	Warumungu	1	above	canupuɭ	15
Maric	Warungu	1	above	ŋaramali	36
Nyungar	Watjuk	1	above	yiɹagan	27
Central NSW	Wiradjuri	1	above	ŋaŋ-Guwa-yi-wala	26
Thura-Yura	Wirangu	1	above	kaʈica	18
Wororan	Worrorra	1	above	karaŋu	82
Dyirbalic	Wulguru	1	above	pintal	52
Wororan	Wunambal	1	above	caŋa	82
Kalkatungic	Yalarnnga	1	above	kankad̪i	3
Karnic	Yandruwandha	1	above	walpidi	24
Warluwaric	Yanyuwa	1	above	waɭpi	30
Karnic	Yarluyandi	1	above	kuɾu-mu	20
Eastern Nyulnyulan	Yawuru	1	above	wanda	80
Paman	Yidiny	1	above	ɲaru	74
Ngayarta	Yindjibarndi	1	above	minkaː	3
Kartu	Yingkarta	1	above	kara	14
Wati	Yulparija	1	above	yiwiʈi	3
Central NSW	Yuwaalaraay	1	above	ŋaripaːkili	22
Thura-Yura	Adnyamathanha	2	again	yayitla	29
Arandic	Alyawarr	2	again	awət̪	13
Karnic	Arabana	2	again	yata	9
Western Nyulnyulan	Bardi	2	again	pilikic	82
Ngumpin-Yapa	Bilinarra	2	again	=ɳiŋan	27
Maric	Biri	2	again	taku	31
Maningrida	Burarra	2	again	mola	85
Arandic	Central Anmatyerr	2	again	aɭacey	72
Yolngu	Dhangu	2	again	biyapul	17
Yuin-Kuri	Dharawal	2	again	mayi-la	34
Yolngu	Dhayyi	2	again	mukayi	26
Karnic	Diyari	2	again	pota	30
Paman	Djabugay	2	again	piɹiː	76
Yolngu	Djinang	2	again	yili	22
Central NSW	Gamilaraay	2	again	yiyalå	18
Garrwan	Garrwa	2	again	mili	66
Bandjalangic	Githabul	2	again	mulayaŋ	65
Yolngu	Gumatj	2	again	bulu	14
Gumbaynggiric	Gumbaynggir	2	again	yitaːkay	33
Yolngu	Gupapuyngu	2	again	d̪uc	14
Thura-Yura	Guyani	2	again	pultu	59
Ngumpin-Yapa	Jaru	2	again	mayarala	22
Kanyara-Mantharta	Jiwarli	2	again	paru	44
Kalkatungic	Kalkatungu	2	again	kuɭukuɭu	40
Marrngu	Karajarri	2	again	yaliɲ	4
Ngayarta	Kariyarra	2	again	ŋaʈiʎi	7
Wati	Kartujarra	2	again	yarala	37
Thura-Yura	Kaurna	2	again	muyinmo	25
Paman	Koko-Bera	2	again	makéy	67
Wati	Kukatja	2	again	wituka	57
Karnic	Kungadutyi	2	again	kan̪a	48
Paman	Kunjen	2	again	onder	68
Maric	Margany	2	again	kalatu	60
Wati	Martu Wangka	2	again	wituka	13
Muruwaric	Muruwari	2	again	ŋaɭu	41
Karnic	Ngamini	2	again	pota	61
Ngumpin-Yapa	Ngardily	2	again	mayaralku	22
Ngayarta	Ngarluma	2	again	ŋaʈiʎilpa	7
Lower Murray	Ngarrindjeri	2	again	yamind	32
Central NSW	Ngiyambaa	2	again	-aːlikiri	71
Kartu	Nhanta	2	again	yaŋgaɖa	8
Paman	Ntra’ngith	2	again	ʔáβam	70
Marrngu	Nyangumarta	2	again	yarana	6
Eastern Nyulnyulan	Nyikina	2	again	ŋomi	2
Ngayarta	Nyiyaparli	2	again	yaraɳa	6
Western Nyulnyulan	Nyulnyul	2	again	pelayi	82
Paakantyi	Paakantyi	2	again	pul̪t̪apul̪t̪a	64
Ngayarta	Panyjima	2	again	ŋaɳtamu	56
Thura-Yura	Parnkala	2	again	yulta kuco	21
Kanyara-Mantharta	Payungu	2	again	t̪aŋu	45
Wati	Pintupi-Luritja	2	again	wituka	12
Karnic	Pitta-Pitta	2	again	l̪ayiŋuɾu	42
Gunwinyguan	Rembarrnga	2	again	mahkun	84
Yolngu	Ritharrngu	2	again	bulu	14
Paman	Umpila	2	again	kuyiŋalun	49
Garrwan	Waanyi	2	again	mala	73
Kartu	Wajarri	2	again	mala	73
Nyungar	Wardandi	2	again	nutak kuɹan	74
Ngumpin-Yapa	Warlpiri	2	again	maya	22
Warluwaric	Warluwarra	2	again	kara (ɹaɹeʎ karakara)	33
Kanyara-Mantharta	Warriyangga	2	again	paru	23
Warumungic	Warumungu	2	again	mampaɭ	15
Maric	Warungu	2	again	kanan	48
Nyungar	Watjuk	2	again	karu	33
Arandic	Western Arrarnta	2	again	wet̪e alkweɹe	13
Central NSW	Wiradjuri	2	again	-yali-ŋa	4
Kalkatungic	Yalarnnga	2	again	kuɭukuɭu	39
Karnic	Yandruwandha	2	again	put̪akuɳu	30
Warluwaric	Yanyuwa	2	again	yurulu	37
Ngayarta	Yindjibarndi	2	again	ŋaʈimu	7
Paman	Yir Yoront	2	again	t̪el	69
Wati	Yulparija	2	again	wituka	13
Central NSW	Yuwaalaraay	2	again	yaluː	4
Thura-Yura	Adnyamathanha	3	all	wapu	27
Arandic	Alyawarr	3	all	əŋkər	45
Karnic	Arabana	3	all	ŋuyuɹuliŋuyuɹali	22
Paman	Ayapathu	3	all	ʔuyu	64
Western Nyulnyulan	Bardi	3	all	puɲcarar	83
Waka-Kabi	Batyala	3	all	t̪anapuɹu	26
Maric	Bidyara-Gungabula	3	all	mumpa	52
Ngumpin-Yapa	Bilinarra	3	all	purp-paɳi	23
Maric	Biri	3	all	waŋkaɹaɲ	35
Maningrida	Burarra	3	all	bulawa / -bulawa	16
Yolngu	Dhangu	3	all	warpamʔ	14
Yuin-Kuri	Dharawal	3	all	nura	38
Karnic	Diyari	3	all	pɹacateɹinta	22
Paman	Djabugay	3	all	ŋapi	44
Yolngu	Djinang	3	all	ŋayama	17
Dyirbalic	Dyirbal	3	all	cana	82
Central NSW	Gamilaraay	3	all	miɲamiɲapal	25
Garrwan	Garrwa	3	all	pukampa	71
Bandjalangic	Githabul	3	all	mapeːɹ	63
Yolngu	Gumatj	3	all	bukmak	18
Gumbaynggiric	Gumbaynggir	3	all	wumaːka	11
Yolngu	Gupapuyngu	3	all	warpamʔ	14
Ngumpin-Yapa	Gurindji	3	all	waɭaʈaʈi kariɲana	23
Maric	Guwamu	3	all	kurukuru	27
Thura-Yura	Guyani	3	all	puʈu	27
Ngumpin-Yapa	Jaru	3	all	ŋampa ŋara	31
Kanyara-Mantharta	Jiwarli	3	all	wanti	48
Marrngu	Karajarri	3	all	wiɹʈyatu	6
Ngayarta	Kariyarra	3	all	culu	9
Wati	Kartujarra	3	all	yaɳŋala	41
Thura-Yura	Kaurna	3	all	woʈapuro	22
Arandic	Kaytetye	3	all	aynewaŋk-aynewaŋke	80
Wati	Kukatja	3	all	ɹawaɲca	13
Paman	Kuku Yalanji	3	all	wupulku	50
Karnic	Kungadutyi	3	all	maru	20
Paman	Kunjen	3	all	ogŋ3n	73
Ngayarta	Kurrama	3	all	cuɭu	9
Paman	Kuuku-Ya’u	3	all	mukamukan	15
Maric	Margany	3	all	piriɲ	46
Wati	Martu Wangka	3	all	yaɳŋa	41
Paman	Mbabaram	3	all	arwa	1
Ngumpin-Yapa	Mudburra	3	all	papaʈ	28
Muruwaric	Muruwari	3	all	kuru-kuru	27
Thura-Yura	Narrungga	3	all	pattana	22
Karnic	Ngamini	3	all	ŋunaɹamaliŋunaɹanuli	22
Ngumpin-Yapa	Ngardily	3	all	luric	36
Wororan	Ngarinyin	3	all	watuwa	88
Ngayarta	Ngarluma	3	all	cuɭu	9
Lower Murray	Ngarrindjeri	3	all	ŋuɹuntuŋa	34
Central NSW	Ngiyambaa	3	all	puŋkupu	7
Kartu	Nhanta	3	all	wawuʎa	59
Marrngu	Nyangumarta	3	all	wiyir	8
Eastern Nyulnyulan	Nyikina	3	all	cop-kucaɹa	84
Western Nyulnyulan	Nyulnyul	3	all	waɭe	84
Paakantyi	Paakantyi	3	all	wit̪ulu	19
Ngayarta	Panyjima	3	all	cuɭu	9
Thura-Yura	Parnkala	3	all	waɹpuɹu	29
Kanyara-Mantharta	Payungu	3	all	wurayimpa	77
Wati	Pintupi-Luritja	3	all	yuwankara	32
Yolngu	Ritharrngu	3	all	warpamʔ	14
Yuin-Kuri	Thanggati	3	all	-ku	69
Paman	Umpila	3	all	paːntikuma	54
Central NSW	Wailwan	3	all	muː	66
Kartu	Wajarri	3	all	yaʎpa	78
Warluwaric	Wakaya	3	all	mukeɭ	43
Wati	Wangkajunga	3	all	ɲupuru	2
Karnic	Wangkumara	3	all	maru	86
Nyungar	Wardandi	3	all	cena	81
Ngumpin-Yapa	Warlmanpa	3	all	pawarayi	15
Ngumpin-Yapa	Warlpiri	3	all	cintakumaraɳi	15
WestVictoria	Warrnambool	3	all	takut	60
Warumungic	Warumungu	3	all	mukku	15
Nyungar	Watjuk	3	all	pantaŋ	37
Arandic	Western Arrarnta	3	all	ncapeɹe	45
Central NSW	Wiradjuri	3	all	yam-pu-wan	42
Thura-Yura	Wirangu	3	all	yapuʈu	32
Gunwinyguan	Wubuy	3	all	w2algaɹa oɹ w2algaɹagaɹa	87
Karnic	Yandruwandha	3	all	ŋanka	33
Warluwaric	Yanyuwa	3	all	wici	16
Karnic	Yarluyandi	3	all	t̪anaɖi	49
Ngayarta	Yindjibarndi	3	all	cuɭu	9
Paman	Yir Yoront	3	all	moko	15
Wati	Yulparija	3	all	wuɹi	13
Central NSW	Yuwaalaraay	3	all	miɲamiɲakaː	25
Thura-Yura	Adnyamathanha	4	and	atni	3
Karnic	Arabana	4	and	ɲuɖu	31
Western Nyulnyulan	Bardi	4	and	cama	65
Paman	Barrow Point	4	and	wiɹmpa	54
Maningrida	Burarra	4	and	rapa	8
Yolngu	Dhangu	4	and	ga	6
Yuin-Kuri	Dharawal	4	and	ba	4
Yolngu	Dhayyi	4	and	ga	6
Karnic	Diyari	4	and	ya	9
Yolngu	Djinang	4	and	giri	6
Waka-Kabi	Duungidjawu	4	and	ŋa	13
Central NSW	Gamilaraay	4	and	ŋaɹakay	59
Garrwan	Garrwa	4	and	paki	51
Bandjalangic	Githabul	4	and	ŋeː	49
Yolngu	Golpa	4	and	ga	6
Maric	Gugu-Badhun	4	and	yama	32
Yolngu	Gumatj	4	and	ga	6
Maric	Gunggari	4	and	tu	37
Yolngu	Gupapuyngu	4	and	ga	6
Ngumpin-Yapa	Gurindji	4	and	purpur	14
Thura-Yura	Guyani	4	and	yutɹu	41
Kanyara-Mantharta	Jiwarli	4	and	-ŋaɭa	23
Marrngu	Karajarri	4	and	pa	4
Ngayarta	Kariyarra	4	and	maɹaci	25
Wati	Kartujarra	4	and	wituka	47
Thura-Yura	Kaurna	4	and	taikuri	29
Arandic	Kaytetye	4	and	ante	63
Paman	Koko-Bera	4	and	(mim-) púchəkat	64
NorthernIsolate	Kukatj	4	and	t̪aŋkaɹa	55
Wati	Kukatja	4	and	luɹʈyu	18
Paman	Kuku Yalanji	4	and	ŋara	2
Wati	Martu Wangka	4	and	wituka	6
Muruwaric	Muruwari	4	and	t̪aka	35
Karnic	Ngamini	4	and	ya	9
Lower Murray	Ngarrindjeri	4	and	uŋenaŋ	16
Kartu	Nhanta	4	and	yaŋkaɹa	6
Ngayarta	Nyiyaparli	4	and	pukuʎ	61
Western Nyulnyulan	Nyulnyul	4	and	a	8
Paakantyi	Paakantyi	4	and	ŋa	13
Ngayarta	Panyjima	4	and	kunu	30
Thura-Yura	Parnkala	4	and	into	43
Kanyara-Mantharta	Payungu	4	and	-cipi	23
Yolngu	Ritharrngu	4	and	bili	11
Kanyara-Mantharta	Thalanyji	4	and	-cipi	23
Yuin-Kuri	Thanggati	4	and	wa	4
Kanyara-Mantharta	Tharrgari	4	and	ŋawa	24
Paman	Umpila	4	and	alt̪ayi	12
Garrwan	Waanyi	4	and	paŋa	52
Warluwaric	Wakaya	4	and	pun	4
Wati	Wangkajunga	4	and	paluɲalu	6
Nyungar	Wardandi	4	and	kici	19
