ID	DOCULECT	GLOTTOCODE	CONCEPT	CONCEPTICON_ID	FORM	TOKENS	ASJP	DOLGO	SCA	COGNATE_CLASS	COGID	ASJP1	id	svmCC	lpCC
177	Geker	geko1235	bark		ṭəɨ³¹_phʌiʔ⁵³	ʈ ə ɨ pʰ ʌ i ʔ	t I I p o i 7	T V V P V V H	T E I P E I H	bark:872	872	t33poi7	208	bark:8	80
178	Ao-Mongsen	mong1332	bark		kap	k a p	k a p	K V P	K A P	bark:506	506	kap	209	bark:5	82
179	Sherpa	sher1255	bark		kowa_LFšiŋ_LF	k o w a ʃ i ŋ	k o w a S i N	K V W V S V N	K U W A S I N	bark:502	502	kowaSiN	210	bark:25	94
180	Rawang	rawa1265	bark		sɛ	s ɛ	s E	S V	S E	bark:484	484	sE	211	bark:24	93
183	Hmar	hmar1241	bark		hawŋ	h a w ŋ	h a w N	H V W N	H A W N	bark:589	589	hawN	212	bark:6	84
184	Geba	geba1237	bark		phaʔ⁵³	pʰ a ʔ	p a 7	P V H	P A H	bark:872	872	pa7	213	bark:4	79
185	Manu	manu1255	bark		phɔ¹¹	pʰ ɔ	p o	P V	P U	bark:872	872	po	214	bark:23	79
188	Khaling	khal1275	bark		kaH	k a	k a	K V	K A	bark:502	502	ka	215	bark:22	83
189	W. Kayah	west2409	bark		ćɔ¹¹_pha⁵⁵	tsʲ ɔ pʰ a	t o p a	T V P V	T U P A	bark:872	872	topa	216	bark:21	80
190	Written Tibetan	tibe1272	bark		pags_pa	p a g s p a	p a g s p a	P V K S P V	P A K S P A	bark:863	863	pagspa	217	bark:7	81
192	Gurung	guru1261	bark		phi¹	pʰ i	p i	P V	P I	bark:872	872	pi	218	bark:1	79
193	Garo	garo1247	bark		bigil	b i g i l	b i g i l	P V K V R	P I K I L	bark:583	583	bigil	219	bark:2	81
194	Hill-Miri	nyis1236	bark		epən	e p ə n	e p I n	V P V N	E P E N	bark:847	847	ep3n	220	bark:20	87
195	Limbu	limb1266	bark		hoːrik	h oː r i k	h o r i k	H V R V K	H U R I K	bark:502	502	horik	221	bark:19	91
196	Hakka	hakk1236	bark		pi²_	p i	p i	P V	P I	bark:689	689	pi	222	bark:1	79
197	Beijing	mand1415	bark		pí	p i	p i	P V	P I	bark:689	689	pi	223	bark:1	79
198	Kaike	kaik1246	bark		swɔp	s w ɔ p	s w o p	S W V P	S W U P	bark:484	484	swop	224	bark:18	89
199	Yintale	yint1235	bark		sein¹³_bei³³	s e i n b e i	s e i n b e i	S V V N P V V	S E I N P E I	bark:863	863	seinbei	225	bark:17	80
200	Serdukpen	sher1257	bark		skuk	s k u k	s k u k	S K V K	S K Y K	bark:502	502	skuk	226	bark:16	82
201	Liangmai	lian1251	bark		gi	g i	g i	K V	K I	bark:714	714	gi	227	bark:3	83
202	Dimasa	dima1251	bark		boŋur	b o ŋ u r	b o N u r	P V N V R	P U N Y R	bark:583	583	boNur	228	bark:15	85
203	Yeinbaw	yinb1236	bark		θɨ̃¹¹_phe⁵⁵	θ ɨ̃ ∼ pʰ e	8 I n p e	T V N P V	D I 9 P E	bark:872	872	83npe	229	bark:14	80
204	Zeme	zeme1240	bark		gei	g e i	g e i	K V V	K E I	bark:714	714	gei	230	bark:3	83
205	Bodo	bodo1269	bark		biguʔr	b i g u ʔ r	b i g u 7 r	P V K V H R	P I K Y H R	bark:583	583	bigu7r	231	bark:2	81
206	Fuzhou	mind1253	bark		phui⁵²_	pʰ u i	p u i	P V V	P Y I	bark:689	689	pui	232	bark:1	79
207	Burmese	nucl1310	bark		akhauk	a kʰ a u k	a k a u k	V K V V K	A K A Y K	bark:502	502	akauk	233	bark:12	82
208	Ao-Chungli	chon1286	bark		kap	k a p	k a p	K V P	K A P	bark:506	506	kap	234	bark:5	82
209	Padam	pada1257	bark		ešiŋ_ašik	e ʃ i ŋ a ʃ i k	e S i N a S i k	V S V N V S V K	E S I N A S I K	bark:712	712	eSiNaSik	235	bark:11	92
210	Bodo	bodo1269	bark		bikoʔŋ	b i k o ʔ ŋ	b i k o 7 N	P V K V H N	P I K U H N	bark:589	589	biko7N	236	bark:13	81
211	Quueyu	quey1238	belly		lvu⁵⁵	l v u	l v u	R W V	L B Y	belly:683	683	lvu	237	belly:54	117
212	Dhimal	dhim1246	belly		himuŋ	h i m u ŋ	h i m u N	H V M V N	H I M Y N	belly:1460	1460	himuN	238	belly:53	106
214	Jirel	jire1238	belly		su_L²ba_T¹	s u b a	s u b a	S V P V	S Y P A	belly:190	190	suba	239	belly:3	96
215	Old Chinese	oldc1244	belly		pŭk	p u k	p u k	P V K	P Y K	belly:566	566	puk	240	belly:52	95
216	Idu	idum1241	belly		khra³_poŋ³⁴	kʰ r a p o ŋ	k r a p o N	K R V P V N	K R A P U N	belly:834	834	krapoN	241	belly:1	97
217	Lhota	loth1237	belly		oːpoːk	oː p oː k	o p o k	V P V K	U P U K	belly:566	566	opok	242	belly:4	98
218	Lushai	lush1249	belly		pum	p u m	p u m	P V M	P Y M	belly:834	834	pum	243	belly:49	95
219	Lepcha	lepc1244	belly		băk	b a k	b a k	P V K	P A K	belly:566	566	bak	244	belly:47	98
220	Sgaw	sgaw1245	belly		hə⁴⁴_phə⁴⁴	h ə pʰ ə	h I p I	H V P V	H E P E	belly:827	827	h3p3	245	belly:2	96
221	Rourou	nusu1239	belly		va³¹_læ³¹	v a l æ	v a l E	W V R V	B A L E	belly:683	683	valE	246	belly:10	102
224	Dulong	drun1238	belly		pa⁵⁵	p a	p a	P V	P A	belly:827	827	pa	247	belly:5	95
225	Tangkul	tang1336	belly		wuk	w u k	w u k	W V K	W Y K	belly:566	566	wuk	248	belly:51	103
226	Pa'O	paok1235	belly		hoʔ²²	h o ʔ	h o 7	H V H	H U H	belly:683	683	ho7	249	belly:46	99
227	Kulung	kulu1253	belly		bɔ	b ɔ	b o	P V	P U	belly:566	566	bo	250	belly:11	95
228	Geker	geko1235	belly		phu⁵⁵	pʰ u	p u	P V	P Y	belly:827	827	pu	251	belly:9	95
229	Ersu	ersu1241	belly		ji³³_pha⁵⁵	j i pʰ a	y i p a	J V P V	J I P A	belly:880	880	yipa	252	belly:50	96
231	Ao-Mongsen	mong1332	belly		tupuk	t u p u k	t u p u k	T V P V K	T Y P Y K	belly:566	566	tupuk	253	belly:4	98
232	Sherpa	sher1255	belly		supHF	s u p	s u p	S V P	S Y P	belly:190	190	sup	254	belly:3	96
233	Rawang	rawa1265	belly		phəwa	pʰ ə w a	p I w a	P V W V	P E W A	belly:683	683	p3wa	255	belly:45	95
235	Bokar	bori1243	belly		kiːpoŋ	k iː p o ŋ	k i p o N	K V P V N	K I P U N	belly:520	520	kipoN	256	belly:1	97
236	Hmar	hmar1241	belly		vawn	v a w n	v a w n	W V W N	B A W N	belly:706	706	vawn	257	belly:12	109
237	Nusu	nusu1239	belly		va³¹_lɔ⁵³_ɔ³	v a l ɔ ɔ	v a l o o	W V R V V	B A L U U	belly:683	683	valoo	258	belly:10	115
238	Geba	geba1237	belly		kəphu⁴⁴	k ə pʰ u	k I p u	K V P V	K E P Y	belly:827	827	k3pu	259	belly:2	96
239	Manu	manu1255	belly		he⁴⁴_phu¹¹	h e pʰ u	h e p u	H V P V	H E P Y	belly:827	827	hepu	260	belly:2	96
240	Alike Tibetan	amdo1237	belly		ho	h o	h o	H V	H U	belly:683	683	ho	261	belly:7	96
241	Shixing	shix1238	belly		xu⁵³_pao³³	x u p a o	x u p a o	K V P V V	G Y P A U	belly:566	566	xupao	262	belly:43	118
243	Ninglang-Naxi	naxi1245	belly		bi³³_mi³³	b i m i	b i m i	P V M V	P I M I	belly:716	716	bimi	263	belly:42	95
244	Khaling	khal1275	belly		muphu_L	m u pʰ u	m u p u	M V P V	M Y P Y	belly:566	566	mupu	264	belly:41	100
246	W. Kayah	west2409	belly		hɔ⁵⁵	h ɔ	h o	H V	H U	belly:683	683	ho	265	belly:40	99
247	Written Tibetan	tibe1272	belly		grod_pa	g r o d p a	g r o d p a	K R V T P V	K R U T P A	belly:685	685	grodpa	266	belly:39	120
249	Batang Tibetan	kham1282	belly		ćö¹³_pa⁵³	tsʲ ö p a	t E p a	T V P V	T U P A	belly:685	685	tEpa	267	belly:38	101
251	Gurung	guru1261	belly		pho²	pʰ o	p o	P V	P U	belly:827	827	po	268	belly:37	95
252	Lhasa Tibetan	tibe1272	belly		ćho¹⁵_ko⁵²	tsʲʰ o k o	t o k o	T V K V	T U K U	belly:685	685	toko	269	belly:36	101
253	Garo	garo1247	belly		ok	o k	o k	V K	U K	belly:514	514	ok	270	belly:35	103
254	Hill-Miri	nyis1236	belly		kipo	k i p o	k i p o	K V P V	K I P U	belly:520	520	kipo	271	belly:1	97
255	Limbu	limb1266	belly		sappoːk	s a p p oː k	s a p p o k	S V P P V K	S A P P U K	belly:566	566	sappok	272	belly:34	98
258	Hakka	hakk1236	belly		du³_s³	d u s	d u s	T V S	T Y S	belly:1288	1288	dus	273	belly:8	108
259	Motuo-M	dakp1242	belly		pho_laŋ	pʰ o l a ŋ	p o l a N	P V R V N	P U L A N	belly:827	827	polaN	274	belly:33	95
260	Tujia	nort2732	belly		mɨe⁴_ko⁴	m ɨ e k o	m I e k o	M V V K V	M I E K U	belly:716	716	m3eko	275	belly:32	119
261	Beijing	mand1415	belly		dùzi	d u z i	d u z i	T V S V	T Y S I	belly:1288	1288	duzi	276	belly:8	104
262	Zhaba	zhab1238	belly		vam²¹	v a m	v a m	W V M	B A M	belly:706	706	vam	277	belly:6	95
263	Kaike	kaik1246	belly		phɔu	pʰ ɔ u	p o u	P V V	P U Y	belly:827	827	pou	278	belly:31	95
264	Yintale	yint1235	belly		hu⁵⁵	h u	h u	H V	H Y	belly:683	683	hu	279	belly:30	99
265	Jinuo	youl1235	belly		ɣo⁵⁵_phu⁴⁴	ɣ o pʰ u	x o p u	K V P V	G U P Y	belly:706	706	xopu	280	belly:29	97
266	Serdukpen	sher1257	belly		kharbu	kʰ a r b u	k a r b u	K V R P V	K A R P Y	belly:530	530	karbu	281	belly:28	97
267	Namuzi	namu1246	belly		hĩ³³_mbi⁵⁵	h ĩ ∼ m b i	h i n m b i	H V N M P V	H I 9 M P I	belly:566	566	hinmbi	282	belly:27	114
268	Xiaxe Tibetan	amdo1237	belly		ho	h o	h o	H V	H U	belly:683	683	ho	283	belly:7	96
269	Lüsu	lisu1250	belly		ʒ́ɨ³³_phæ⁵³	ʒʲ ɨ pʰ æ	Z I p E	S V P V	S I P E	belly:880	880	Z3pE	284	belly:26	96
271	Liangmai	lian1251	belly		chawon	tsʰ a w o n	C a w o n	K V W V N	C A W U N	belly:706	706	Cawon	285	belly:25	111
272	Dimasa	dima1251	belly		haw	h a w	h a w	H V W	H A W	belly:683	683	haw	286	belly:24	107
273	Yeinbaw	yinb1236	belly		phu⁵⁵	pʰ u	p u	P V	P Y	belly:827	827	pu	287	belly:9	95
274	N-Qiang	nort2722	belly		si_kua	s i k u a	s i k u a	S V K V V	S I K Y A	belly:881	881	sikua	288	belly:23	113
275	Lijiang-Naxi	lich1241	belly		ndv³¹_me³³	n d v m e	n d v m e	N T W M V	N T B M E	belly:716	716	ndvme	289	belly:22	112
276	Zeme	zeme1240	belly		mibuŋpui	m i b u ŋ p u i	m i b u N p u i	M V P V N P V V	M I P Y N P Y I	belly:834	834	mibuNpui	290	belly:21	100
277	Jingpo	kach1280	belly		ka̲n³³	k a̰ n	k a n	K V N	K A N	belly:520	520	kan	291	belly:19	110
278	Bodo	bodo1269	belly		udəʔj	u d ə ʔ j	u d I 7 y	V T V H J	Y T E H J	belly:116	116	ud37y	292	belly:18	105
279	Fuzhou	mind1253	belly		pu³¹_lo⁵²	p u l o	p u l o	P V R V	P Y L U	belly:566	566	pulo	293	belly:17	95
280	Burmese	nucl1310	belly		wamː	w a mː	w a m	W V M	W A M	belly:706	706	wam	294	belly:6	95
281	Horpa	horp1239	belly		vo	v o	v o	W V	B U	belly:683	683	vo	295	belly:15	95
282	Ao-Chungli	chon1286	belly		tepok	t e p o k	t e p o k	T V P V K	T E P U K	belly:566	566	tepok	296	belly:4	98
283	Padam	pada1257	belly		a-ki	a k i	a k i	V K V	A K I	belly:520	520	aki	297	belly:14	116
284	Bola	pela1242	belly		vɛ³¹_tau³¹	v ɛ t a u	v E t a u	W V T V V	B E T A Y	belly:706	706	vEtau	298	belly:13	102
285	Guiqiong	guiq1238	belly		pa⁵⁵	p a	p a	P V	P A	belly:566	566	pa	299	belly:5	95
287	Lushai	lush1249	belly		dul	d u l	d u l	T V R	T Y L	belly:1349	1349	dul	300	belly:48	121
288	Sgaw	sgaw1245	belly		hə⁴⁴_phə⁴⁴	h ə pʰ ə	h I p I	H V P V	H E P E	belly:683	683	h3p3	301	belly:2	96
289	Rawang	rawa1265	belly		phəwa	pʰ ə w a	p I w a	P V W V	P E W A	belly:827	827	p3wa	302	belly:44	95
290	Bokar	bori1243	belly		kiːpoŋ	k iː p o ŋ	k i p o N	K V P V N	K I P U N	belly:834	834	kipoN	303	belly:1	97
291	Manu	manu1255	belly		he⁴⁴_phu¹¹	h e pʰ u	h e p u	H V P V	H E P Y	belly:683	683	hepu	304	belly:2	96
292	Written Tibetan	tibe1272	belly		gsus_pa	g s u s p a	g s u s p a	K S V S P V	K S Y S P A	belly:190	190	gsuspa	305	belly:3	96
293	Hill-Miri	nyis1236	belly		kipo	k i p o	k i p o	K V P V	K I P U	belly:834	834	kipo	306	belly:1	97
295	Zeme	zeme1240	belly		mibuŋpui	m i b u ŋ p u i	m i b u N p u i	M V P V N P V V	M I P Y N P Y I	belly:566	566	mibuNpui	307	belly:20	100
296	Fuzhou	mind1253	belly		pu³¹_lo⁵²	p u l o	p u l o	P V R V	P Y L U	belly:1288	1288	pulo	308	belly:16	95
297	Quueyu	quey1238	big		qo⁵⁵_rʒi¹³	q o r ʒ i	q o r Z i	K V R S V	K U R S I	big:885	885	qorZi	309	big:20	138
298	Dhimal	dhim1246	big		barka	b a r k a	b a r k a	P V R K V	P A R K A	big:852	852	barka	310	big:21	125
299	Apatari	apat1240	big		kàye	k a y e	k a i e	K V V V	K A Y E	big:269	269	kaie	311	big:9	126
301	Jirel	jire1238	big		ʒo_L¹da_L¹	ʒ o d a	Z o d a	S V T V	S U T A	big:1301	1301	Zoda	312	big:3	129
302	Old Chinese	oldc1244	big		dhāt-s	d h aː t s	d h a t s	T H V T S	T H A T S	big:1301	1301	dhats	313	big:22	137
303	Idu	idum1241	big		ka¹_ćhi¹	k a tsʲʰ i	k a t i	K V T V	K A T I	big:252	252	kati	314	big:23	124
304	Lhota	loth1237	big		caːpho	ts aː pʰ o	C a p o	K V P V	C A P U	big:661	661	Capo	315	big:24	123
305	Lushai	lush1249	big		lian	l i a n	l i a n	R V V N	L I A N	big:447	447	lian	316	big:12	127
306	Lepcha	lepc1244	big		če_TIB	tʃ e	t e	T V	T E	big:56	56	te	317	big:1	122
307	Sgaw	sgaw1245	big		d̄oʔ⁵³	d̄ o ʔ	d o 7	T V H	T U H	big:1301	1301	do7	318	big:7	122
308	Rourou	nusu1239	big		źi³¹	zʲ i	z i	S V	S I	big:491	491	zi	319	big:25	129
311	Dulong	drun1238	big		tai⁵³	t a i	t a i	T V V	T A I	big:1506	1506	tai	320	big:5	122
312	Tangkul	tang1336	big		kazoka	k a z o k a	k a z o k a	K V S V K V	K A S U K A	big:269	269	kazoka	321	big:26	140
313	Pa'O	paok1235	big		tan²²	t a n	t a n	T V N	T A N	big:1301	1301	tan	322	big:46	122
315	Kulung	kulu1253	big		dema	d e m a	d e m a	T V M V	T E M A	big:1506	1506	dema	323	big:47	122
316	Geker	geko1235	big		đəɨʔ⁵³	ð ə ɨ ʔ	8 I I 7	T V V H	D E I H	big:1301	1301	8337	324	big:27	122
317	Ersu	ersu1241	big		ńi⁵⁵_ńi⁵⁵	nʲ i nʲ i	n i n i	N V N V	N I N I	big:886	886	nini	325	big:14	128
319	Ao-Mongsen	mong1332	big		tɨbati	t ɨ b a t i	t I b a t i	T V P V T V	T I P A T I	big:1301	1301	t3bati	326	big:15	122
320	Sherpa	sher1255	big		gerpu_LF	g e r p u	g e r p u	K V R P V	K E R P Y	big:493	493	gerpu	327	big:16	125
321	Rawang	rawa1265	big		thɛ	tʰ ɛ	t E	T V	T E	big:1506	1506	tE	328	big:1	122
323	Bokar	bori1243	big		təːpə	t əː p ə	t I p I	T V P V	T E P E	big:840	840	t3p3	329	big:28	123
324	Hmar	hmar1241	big		lien	l i e n	l i e n	R V V N	L I E N	big:447	447	lien	330	big:12	127
325	Nusu	nusu1239	big		jri⁵⁵	j r i	y r i	J R V	J R I	big:491	491	yri	331	big:17	136
326	Geba	geba1237	big		dõʔ⁵³	d õ ∼ ʔ	d o n 7	T V N H	T U 9 H	big:1301	1301	don7	332	big:7	122
327	Manu	manu1255	big		do	d o	d o	T V	T U	big:1301	1301	do	333	big:4	122
328	Alike Tibetan	amdo1237	big		ćhe	tsʲʰ e	t e	T V	T E	big:252	252	te	334	big:1	122
329	Shixing	shix1238	big		duâ³⁵	d u a	d u a	T V V	T Y A	big:1301	1301	dua	335	big:18	122
332	Ninglang-Naxi	naxi1245	big		dɨ¹³	d ɨ	d I	T V	T I	big:1301	1301	d3	336	big:11	122
333	Khaling	khal1275	big		ghwɛlpe_L	gʰ w ɛ l p e	g w E l p e	K W V R P V	K W E L P E	big:1138	1138	gwElpe	337	big:19	132
335	W. Kayah	west2409	big		du¹¹	d u	d u	T V	T Y	big:1301	1301	du	338	big:4	122
336	Written Tibetan	tibe1272	big		ćhen_po	tsʲʰ e n p o	t e n p o	T V N P V	T E N P U	big:252	252	tenpo	339	big:8	123
338	Batang Tibetan	kham1282	big		ćhi⁵³	tsʲʰ i	t i	T V	T I	big:252	252	ti	340	big:1	122
340	Gurung	guru1261	big		the¹-baː¹	tʰ e b aː	t e b a	T V P V	T E P A	big:1506	1506	teba	341	big:29	123
341	Lhasa Tibetan	tibe1272	big		ćhẽ⁵⁵_po⁵⁵	tsʲʰ ẽ ∼ p o	t e n p o	T V N P V	T E 9 P U	big:252	252	tenpo	342	big:8	123
342	Garo	garo1247	big		dal-a	d a l a	d a l a	T V R V	T A L A	big:1519	1519	dala	343	big:3	125
343	Hill-Miri	nyis1236	big		kai	k a i	k a i	K V V	K A I	big:269	269	kai	344	big:9	126
344	Limbu	limb1266	big		yəmmaʔ	y ə m m a ʔ	i I m m a 7	V V M M V H	Y E M M A H	big:269	269	i3mma7	345	big:30	133
347	Hakka	hakk1236	big		tai⁴	t a i	t a i	T V V	T A I	big:1301	1301	tai	346	big:5	122
348	Motuo-M	dakp1242	big		ćhi_lo	tsʲʰ i l o	t i l o	T V R V	T I L U	big:252	252	tilo	347	big:6	125
349	Tujia	nort2732	big		chi²	tsʰ i	C i	K V	C I	big:252	252	Ci	348	big:31	122
350	Beijing	mand1415	big		dà	d a	d a	T V	T A	big:1301	1301	da	349	big:32	122
351	Zhaba	zhab1238	big		ko̲²¹	k o	k o	K V	K U	big:549	549	ko	350	big:10	126
352	Kaike	kaik1246	big		kima	k i m a	k i m a	K V M V	K I M A	big:269	269	kima	351	big:33	128
353	Yintale	yint1235	big		pha⁵⁵_du³³	pʰ a d u	p a d u	P V T V	P A T Y	big:1301	1301	padu	352	big:34	122
354	Jinuo	youl1235	big		la⁴⁴_xə⁴⁴	l a x ə	l a x I	R V K V	L A G E	big:491	491	lax3	353	big:35	131
355	Serdukpen	sher1257	big		adok	a d o k	a d o k	V T V K	A T U K	big:125	125	adok	354	big:36	139
356	Namuzi	namu1246	big		da⁵⁵_ʒ̣ɨ³³_d	d a ʒ ɨ d	d a Z I d	T V S V T	T A S I T	big:1301	1301	daZ3d	355	big:37	135
357	Xiaxe Tibetan	amdo1237	big		ćhe_wo	tsʲʰ e w o	t e w o	T V W V	T E W U	big:252	252	tewo	356	big:38	123
358	Lüsu	lisu1250	big		kɨ⁵³_kɨ⁵³	k ɨ k ɨ	k I k I	K V K V	K I K I	big:549	549	k3k3	357	big:39	128
360	Liangmai	lian1251	big		kadibu	k a d i b u	k a d i b u	K V T V P V	K A T I P Y	big:1506	1506	kadibu	358	big:2	124
361	Dimasa	dima1251	big		gedeba	g e d e b a	g e d e b a	K V T V P V	K E T E P A	big:1519	1519	gedeba	359	big:2	124
362	Yeinbaw	yinb1236	big		du¹¹	d u	d u	T V	T Y	big:1301	1301	du	360	big:4	122
363	N-Qiang	nort2722	big		bar	b a r	b a r	P V R	P A R	big:885	885	bar	361	big:40	134
364	Lijiang-Naxi	lich1241	big		ndɨ³¹	n d ɨ	n d I	N T V	N T I	big:1301	1301	nd3	362	big:11	122
365	Zeme	zeme1240	big		kedibe	k e d i b e	k e d i b e	K V T V P V	K E T I P E	big:1506	1506	kedibe	363	big:2	124
366	Jingpo	kach1280	big		kə³¹_pa³¹	k ə p a	k I p a	K V P V	K E P A	big:840	840	k3pa	364	big:41	124
367	Bodo	bodo1269	big		dəʔr	d ə ʔ r	d I 7 r	T V H R	T E H R	big:1519	1519	d37r	365	big:42	122
368	Fuzhou	mind1253	big		tuai_²⁴²	t u a i	t u a i	T V V V	T Y A I	big:1301	1301	tuai	366	big:5	122
369	Burmese	nucl1310	big		kriː	k r iː	k r i	K R V	K R I	big:491	491	kri	367	big:43	130
370	Horpa	horp1239	big		_ćhɛ	tsʲʰ ɛ	t E	T V	T E	big:252	252	tE	368	big:1	122
371	Ao-Chungli	chon1286	big		tulu	t u l u	t u l u	T V R V	T Y L Y	big:1301	1301	tulu	369	big:6	125
372	Padam	pada1257	big		bodi	b o d i	b o d i	P V T V	P U T I	big:840	840	bodi	370	big:44	122
373	Bola	pela1242	big		kɔ̲³⁵	k ɔ̰	k o	K V	K U	big:549	549	ko	371	big:10	126
374	Guiqiong	guiq1238	big		da³³_da³³	d a d a	d a d a	T V T V	T A T A	big:1301	1301	dada	372	big:3	129
377	Lushai	lush1249	big		hrol	h r o l	h r o l	H R V R	H R U L	big:885	885	hrol	373	big:13	141
378	Hmar	hmar1241	big		ropui	r o p u i	r o p u i	R V P V V	R U P Y I	big:719	719	ropui	374	big:45	123
379	Ao-Chungli	chon1286	big		tulu	t u l u	t u l u	T V R V	T Y L Y	big:407	407	tulu	375	big:6	125
380	Quueyu	quey1238	bird		će⁵⁵_bźi⁵⁵	tsʲ e b zʲ i	t e b z i	T V P S V	T E P S I	bird:222	222	tebzi	376	bird:50	167
381	Dhimal	dhim1246	bird		ʒiha	ʒ i h a	Z i h a	S V H V	S I H A	bird:666	666	Ziha	377	bird:49	153
382	Apatari	apat1240	bird		pɨta	p ɨ t a	p I t a	P V T V	P I T A	bird:1353	1353	p3ta	378	bird:1	145
384	Jirel	jire1238	bird		čho_L¹ǯuŋ_L¹m	tʃ h o dʒ u ŋ m	t h o d u N m	T H V T V N M	T H U T Y N M	bird:877	877	thoduNm	379	bird:7	148
385	Old Chinese	oldc1244	bird		tīwʔ	t iː w ʔ	t i w 7	T V W H	T I W H	bird:1527	1527	tiw7	380	bird:48	166
386	Idu	idum1241	bird		pra¹_a¹	p r a a	p r a a	P R V V	P R A A	bird:877	877	praa	381	bird:47	158
387	Lhota	loth1237	bird		woːro	w oː r o	w o r o	W V R V	W U R U	bird:877	877	woro	382	bird:46	146
388	Lushai	lush1249	bird		sava	s a v a	s a v a	S V W V	S A B A	bird:666	666	sava	383	bird:44	164
389	Lepcha	lepc1244	bird		fo	f o	f o	P V	B U	bird:666	666	fo	384	bird:43	146
390	Sgaw	sgaw1245	bird		thoʔ⁵³	tʰ o ʔ	t o 7	T V H	T U H	bird:1527	1527	to7	385	bird:3	142
391	Rourou	nusu1239	bird		ŋɔ⁴⁴_õ³³	ŋ ɔ õ ∼	N o o n	N V V N	N U U 9	bird:721	721	Noon	386	bird:42	143
394	Dulong	drun1238	bird		pɨ³¹_ćiʔ⁵⁵	p ɨ tsʲ i ʔ	p I t i 7	P V T V H	P I T I H	bird:222	222	p3ti7	387	bird:1	145
395	Tangkul	tang1336	bird		vanao	v a n a o	v a n a o	W V N V V	B A N A U	bird:666	666	vanao	388	bird:52	169
396	Pa'O	paok1235	bird		wa⁴⁴	w a	w a	W V	W A	bird:666	666	wa	389	bird:41	146
398	Kulung	kulu1253	bird		wa	w a	w a	W V	W A	bird:666	666	wa	390	bird:51	147
399	Geker	geko1235	bird		thəɨ⁴⁴	tʰ ə ɨ	t I I	T V V	T E I	bird:1527	1527	t33	391	bird:40	142
400	Ersu	ersu1241	bird		xuai⁵⁵	x u a i	x u a i	K V V V	G Y A I	bird:666	666	xuai	392	bird:8	154
402	Ao-Mongsen	mong1332	bird		waya	w a j a	w a y a	W V J V	W A J A	bird:666	666	waya	393	bird:10	152
403	Sherpa	sher1255	bird		čečum_LF	tʃ e tʃ u m	t e t u m	T V T V M	T E T Y M	bird:877	877	tetum	394	bird:7	148
404	Rawang	rawa1265	bird		ca	ts a	C a	K V	C A	bird:222	222	Ca	395	bird:39	144
406	Bokar	bori1243	bird		pə_taŋ	p ə t a ŋ	p I t a N	P V T V N	P E T A N	bird:1353	1353	p3taN	396	bird:1	145
408	Hmar	hmar1241	bird		vate	v a t e	v a t e	W V T V	B A T E	bird:666	666	vate	397	bird:11	145
409	Nusu	nusu1239	bird		hã⁵³	h ã ∼	h a n	H V N	H A 9	bird:721	721	han	398	bird:9	165
410	Geba	geba1237	bird		thoʔ⁵³_pho⁴⁴	tʰ o ʔ pʰ o	t o 7 p o	T V H P V	T U H P U	bird:1527	1527	to7po	399	bird:3	142
411	Manu	manu1255	bird		tho⁴⁴_pa¹¹_ti	tʰ o p a t i	t o p a t i	T V P V T V	T U P A T I	bird:1527	1527	topati	400	bird:38	148
412	Alike Tibetan	amdo1237	bird		wśä	w sʲ æ	w s E	W S V	W S E	bird:877	877	wsE	401	bird:37	147
413	Shixing	shix1238	bird		ʒ́yɛ³³_mi⁵⁵	ʒʲ y ɛ m i	Z i E m i	S V V M V	S Y E M I	bird:222	222	ZiEmi	402	bird:36	168
416	Ninglang-Naxi	naxi1245	bird		v³¹_ʒe¹³	v ʒ e	v Z e	W S V	B S E	bird:666	666	vZe	403	bird:4	144
417	Khaling	khal1275	bird		sɔlpu_L	s ɔ l p u	s o l p u	S V R P V	S U L P Y	bird:876	876	solpu	404	bird:35	161
419	W. Kayah	west2409	bird		thu¹¹	tʰ u	t u	T V	T Y	bird:1527	1527	tu	405	bird:6	142
420	Written Tibetan	tibe1272	bird		bja	b j a	b y a	P J V	P J A	bird:877	877	bya	406	bird:34	170
422	Batang Tibetan	kham1282	bird		śü¹³	sʲ y	s i	S V	S Y	bird:877	877	si	407	bird:33	144
424	Gurung	guru1261	bird		nẽma¹	n ẽ ∼ m a	n e n m a	N V N M V	N E 9 M A	bird:877	877	nenma	408	bird:32	155
425	Lhasa Tibetan	tibe1272	bird		ćha¹³	tsʲʰ a	t a	T V	T A	bird:877	877	ta	409	bird:31	142
426	Garo	garo1247	bird		do-o	d o o	d o o	T V V	T U U	bird:1527	1527	doo	410	bird:5	142
427	Hill-Miri	nyis1236	bird		pɨtta	p ɨ t t a	p I t t a	P V T T V	P I T T A	bird:1353	1353	p3tta	411	bird:1	145
428	Limbu	limb1266	bird		pu	p u	p u	P V	P Y	bird:876	876	pu	412	bird:30	163
431	Hakka	hakk1236	bird		diau_ui³	d i a u u i	d i a u u i	T V V V V V	T I A Y Y I	bird:1527	1527	diauui	413	bird:29	156
432	Motuo-M	dakp1242	bird		kha	kʰ a	k a	K V	K A	bird:1032	1032	ka	414	bird:28	147
433	Tujia	nort2732	bird		ńie³_pi¹	nʲ i e p i	n i e p i	N V V P V	N I E P I	bird:721	721	niepi	415	bird:27	143
434	Beijing	mand1415	bird		niǎo	n i a o	n i a o	N V V V	N I A U	bird:1527	1527	niao	416	bird:26	143
