ID	DOCULECT	ISO_CODE	CONCEPT	CONCEPTICON_ID	FORM	TOKENS	ASJP	DOLGO	SCA	COGNATE_CLASS	COGID	ASJP1	id	svmCC	lpCC
10646	RUSSIAN	rus	ashes		zɔˈɫa	z ɔ ˈɫ a	z o l a	S V R V	S U L A	ashes:Y	47	zola	212	ashes:19	62
10647	POLISH	pol	ashes		ˈpɔpjuw	ˈp ɔ p j u w	p o p y u w	P V P J V W	P U P J Y W	ashes:G	38	popyuw	213	ashes:1	53
10648	BELARUSIAN	bel	ashes		ˈpɔpʲɛɫ	ˈp ɔ pʲ ɛ ɫ	p o p E l	P V P V R	P U P E L	ashes:G	38	popEl	214	ashes:1	53
10649	UKRAINIAN	ukr	ashes		ˈpɔpiɫ	ˈp ɔ p i ɫ	p o p i l	P V P V R	P U P I L	ashes:G	38	popil	215	ashes:1	53
10650	SLOVAK	slk	ashes		ˈpɔpɔl	ˈp ɔ p ɔ l	p o p o l	P V P V R	P U P U L	ashes:G	38	popol	216	ashes:1	53
10651	CZECH	ces	ashes		ˈpopɛl	ˈp o p ɛ l	p o p E l	P V P V R	P U P E L	ashes:G	38	popEl	217	ashes:1	53
10652	SORBIAN_UPPER	hsb	ashes		ˈpɔpĕɛw	ˈp ɔ p ĕɛ w	p o p e w	P V P V W	P U P E W	ashes:G	38	popew	218	ashes:1	53
10653	SORBIAN_LOWER	dsb	ashes		ˈpɔpĕɛw	ˈp ɔ p ĕɛ w	p o p e w	P V P V W	P U P E W	ashes:G	38	popew	219	ashes:1	53
10654	SLOVENIAN	slv	ashes		pɛˈpěːw	p ɛ ˈp ěː w	p E p e w	P V P V W	P E P E W	ashes:G	38	pEpew	220	ashes:1	53
10655	OLD_NORSE	non	ashes		ˈaska	ˈa s k a	a s k a	V S K V	A S K A	ashes:A	34	aska	221	ashes:2	52
10656	ICELANDIC	isl	ashes		ˈaska	ˈa s k a	a s k a	V S K V	A S K A	ashes:A	34	aska	222	ashes:2	52
10657	FAROESE	fao	ashes		ˈœska	ˈœ s k a	E s k a	V S K V	U S K A	ashes:A	34	Eska	223	ashes:2	52
10658	NORWEGIAN_RIKSMAL	nor	ashes		ˈàskə	ˈà s k ə	a s k I	V S K V	A S K E	ashes:A	34	ask3	224	ashes:2	52
10659	STAVANGERSK		ashes		ˈɔ̀ska	ˈɔ̀ s k a	o s k a	V S K V	U S K A	ashes:A	34	oska	225	ashes:2	52
10660	OLD_SWEDISH		ashes		ˈaska	ˈa s k a	a s k a	V S K V	A S K A	ashes:A	34	aska	226	ashes:2	52
10661	SWEDISH	swe	ashes		stɔft	s t ɔ f t	s t o f t	S T V P T	S T U B T	ashes:H	39	stoft	227	ashes:18	63
10662	SWEDISH	swe	ashes		ˈàska	ˈà s k a	a s k a	V S K V	A S K A	ashes:A	34	aska	228	ashes:2	52
10663	ELFDALIAN	qov	ashes		ɑ̀skɑ	ɑ̀ s k ɑ	o s k o	V S K V	A S K A	ashes:A	34	osko	229	ashes:2	52
10664	DANISH	dan	ashes		ˈasg̥ʰə	ˈa s g̥ʰ ə	a s g I	V S K V	A S K E	ashes:A	34	asg3	230	ashes:2	52
10665	DANISH_FJOLDE		ashes		ɑːsɡ	ɑː s ɡ	o s g	V S K	A S K	ashes:A	34	osg	231	ashes:2	52
10666	GUTNISH_LAU		ashes		ˈasko	ˈa s k o	a s k o	V S K V	A S K U	ashes:A	34	asko	232	ashes:2	52
10667	ENGLISH	eng	ashes		æʃɪz	æ ʃ ɪ z	E S i z	V S V S	E S I S	ashes:A	34	ESiz	233	ashes:17	54
10669	DUTCH	nld	ashes		ɑs	ɑ s	o s	V S	A S	ashes:A	34	os	234	ashes:16	52
10670	GERMAN	deu	ashes		aʃə	a ʃ ə	a S I	V S V	A S E	ashes:A	34	aS3	235	ashes:15	54
10671	LATIN	lat	ashes		ˈkinis	ˈk i n i s	k i n i s	K V N V S	K I N I S	ashes:E	36	kinis	236	ashes:5	57
10672	CATALAN	cat	ashes		sɛndrə	s ɛ n d r ə	s E n d r I	S V N T R V	S E N T R E	ashes:E	36	sEndr3	237	ashes:3	55
10673	PORTUGUESE	por	ashes		ˈsĩzɐʃ	ˈs ĩ z ɐ ʃ	s i z a S	S V S V S	S I S E S	ashes:E	36	sizaS	238	ashes:4	54
10674	SPANISH	spa	ashes		θeniθas	θ e n i θ a s	8 e n i 8 a s	T V N V T V S	D E N I D A S	ashes:E	36	8eni8as	239	ashes:4	54
10675	FRENCH	fra	ashes		sɑ̃dʀ	s ɑ̃ d ʀ	s o d r	S V T R	S A T R	ashes:E	36	sodr	240	ashes:3	55
10676	ITALIAN	ita	ashes		tʃenere	t ʃ e n e r e	t S e n e r e	T S V N V R V	T S E N E R E	ashes:E	36	tSenere	241	ashes:14	55
10677	OLD_IRISH	sga	ashes		lu:əθʹrʹəð	l u:ə θʹ rʹ ə ð	l u 8 r I 8	R V T R V T	L Y D R E D	ashes:F	37	lu8r38	242	ashes:13	61
928	ANCIENT_GREEK	grc	at		epí	e p í	e p i	V P V	E P I	at:I	56	epi	243	at:17	71
929	ANCIENT_GREEK	grc	at		en	e n	e n	V N	E N	at:J	57	en	244	at:9	72
930	ANCIENT_GREEK	grc	at		pará	p a r á	p a r a	P V R V	P A R A	at:Ah	49	para	245	at:12	77
931	GREEK	ell	at		se̞	s e̞	s e	S V	S E	at:E	53	se	246	at:16	76
934	OSSETIC_IRON	oss	at		sur	s u r	s u r	S V R	S Y R	at:A	48	sur	247	at:8	75
935	OSSETIC_DIGOR	oss	at		cor	c o r	T o r	K V R	C U R	at:A	48	Tor	248	at:8	75
937	ORIYA	ori	at		re	r e	r e	R V	R E	at:M	59	re	249	at:20	74
938	ORIYA	ori	at		ʈhare	ʈ h a r e	t h a r e	T H V R V	T H A R E	at:M	59	thare	250	at:15	74
941	URDU	urd	at		pəɾ	p ə ɾ	p I r	P V R	P E R	at:L	58	p3r	251	at:12	77
942	MARATHI	mar	at		t	t	t	T	T	at:G	54	t	252	at:10	73
943	MARATHI	mar	at		wadzta	w a d z t a	w a d z t a	W V T S T V	W A T S T A	at:H	55	wadzta	253	at:14	80
944	OLD_CHURCH_SLAVONIC	chu	at		nɑ	n ɑ	n o	N V	N A	at:Q	60	no	254	at:2	67
945	OLD_CHURCH_SLAVONIC	chu	at		vʊ̆	v ʊ̆	v u	W V	B Y	at:J	57	vu	255	at:1	68
946	SERBO-CROATIAN	srp	at		u	u	u	V	Y	at:J	57	u	256	at:13	70
947	SERBO-CROATIAN	srp	at		na	n a	n a	N V	N A	at:Q	60	na	257	at:2	67
948	BULGARIAN	bul	at		vɤf	v ɤ f	v o f	W V P	B E B	at:J	57	vof	258	at:1	68
949	BULGARIAN	bul	at		na	n a	n a	N V	N A	at:Q	60	na	259	at:2	67
950	MACEDONIAN	mkd	at		na	n a	n a	N V	N A	at:Q	60	na	260	at:2	67
951	MACEDONIAN	mkd	at		vɔ	v ɔ	v o	W V	B U	at:J	57	vo	261	at:1	68
952	RUSSIAN	rus	at		v	v	v	W	B	at:J	57	v	262	at:1	68
953	RUSSIAN	rus	at		na	n a	n a	N V	N A	at:Q	60	na	263	at:2	67
954	POLISH	pol	at		vɛ	v ɛ	v E	W V	B E	at:J	57	vE	264	at:1	68
955	POLISH	pol	at		na	n a	n a	N V	N A	at:Q	60	na	265	at:2	67
956	BELARUSIAN	bel	at		u	u	u	V	Y	at:J	57	u	266	at:13	70
957	BELARUSIAN	bel	at		na	n a	n a	N V	N A	at:Q	60	na	267	at:2	67
958	UKRAINIAN	ukr	at		ʋ	ʋ	w	W	W	at:J	57	w	268	at:1	68
959	UKRAINIAN	ukr	at		na	n a	n a	N V	N A	at:Q	60	na	269	at:2	67
960	SLOVAK	slk	at		na	n a	n a	N V	N A	at:Q	60	na	270	at:2	67
961	SLOVAK	slk	at		vɔ	v ɔ	v o	W V	B U	at:J	57	vo	271	at:1	68
962	CZECH	ces	at		na	n a	n a	N V	N A	at:Q	60	na	272	at:2	67
963	CZECH	ces	at		vɛ	v ɛ	v E	W V	B E	at:J	57	vE	273	at:1	68
964	SORBIAN_UPPER	hsb	at		wɛ	w ɛ	w E	W V	W E	at:J	57	wE	274	at:1	68
965	SORBIAN_UPPER	hsb	at		na	n a	n a	N V	N A	at:Q	60	na	275	at:2	67
966	SORBIAN_LOWER	dsb	at		wɛ	w ɛ	w E	W V	W E	at:J	57	wE	276	at:1	68
967	SORBIAN_LOWER	dsb	at		na	n a	n a	N V	N A	at:Q	60	na	277	at:2	67
968	SLOVENIAN	slv	at		v	v	v	W	B	at:J	57	v	278	at:1	68
969	SLOVENIAN	slv	at		na	n a	n a	N V	N A	at:Q	60	na	279	at:2	67
970	OLD_NORSE	non	at		við	v i ð	v i 8	W V T	B I D	at:U	64	vi8	280	at:3	69
971	OLD_NORSE	non	at		at	a t	a t	V T	A T	at:R	61	at	281	at:6	69
972	ICELANDIC	isl	at		çauː	ç auː	S a	S V	S A	at:Aj	51	Sa	282	at:11	76
973	ICELANDIC	isl	at		vɪːð	v ɪː ð	v i 8	W V T	B I D	at:U	64	vi8	283	at:3	69
974	FAROESE	fao	at		ɔaː	ɔaː	o	V	U	at:R	61	o	284	at:7	70
975	FAROESE	fao	at		tʃʰɔaː	t ʃʰ ɔaː	t S o	T S V	T S U	at:Aj	51	tSo	285	at:11	76
976	FAROESE	fao	at		viː	v iː	v i	W V	B I	at:U	64	vi	286	at:3	69
977	NORWEGIAN_RIKSMAL	nor	at		poː	p oː	p o	P V	P U	at:Ai	50	po	287	at:5	71
978	NORWEGIAN_RIKSMAL	nor	at		ʋeːd	ʋ eː d	w e d	W V T	W E T	at:U	64	wed	288	at:3	69
979	STAVANGERSK		at		poː	p oː	p o	P V	P U	at:Ai	50	po	289	at:5	71
980	STAVANGERSK		at		ʋeː	ʋ eː	w e	W V	W E	at:U	64	we	290	at:3	68
981	OLD_SWEDISH		at		viːð	v iː ð	v i 8	W V T	B I D	at:U	64	vi8	291	at:3	69
982	OLD_SWEDISH		at		at	a t	a t	V T	A T	at:R	61	at	292	at:6	69
983	SWEDISH	swe	at		po:	p o:	p o	P V	P U	at:Ai	50	po	293	at:5	71
984	SWEDISH	swe	at		viːd	v iː d	v i d	W V T	B I T	at:U	64	vid	294	at:3	69
985	ELFDALIAN	qov	at		wɪːð	w ɪː ð	w i 8	W V T	W I D	at:U	64	wi8	295	at:3	69
986	ELFDALIAN	qov	at		õ	õ	o	V	U	at:Ai	50	o	296	at:7	70
987	DANISH	dan	at		b̥ʰɔˀ	b̥ʰ ɔˀ	b o	P V	P U	at:Ai	50	bo	297	at:5	71
988	DANISH	dan	at		veð	v e ð	v e 8	W V T	B E D	at:U	64	ve8	298	at:3	69
989	DANISH_FJOLDE		at		oa	oa	o	V	U	at:Ai	50	o	299	at:7	70
990	DANISH_FJOLDE		at		ve	v e	v e	W V	B E	at:U	64	ve	300	at:3	69
991	GUTNISH_LAU		at		bɛɪ	b ɛɪ	b E	P V	P E	at:Ak	52	bE	301	at:1	71
992	GUTNISH_LAU		at		pɑː	p ɑː	p o	P V	P A	at:Ai	50	po	302	at:5	71
993	ENGLISH	eng	at		æt	æ t	E t	V T	E T	at:R	61	Et	303	at:6	69
995	DUTCH	nld	at		tə	t ə	t I	T V	T E	at:V	65	t3	304	at:10	73
996	DUTCH	nld	at		ɔp	ɔ p	o p	V P	U P	at:I	56	op	305	at:19	79
997	GERMAN	deu	at		an	a n	a n	V N	A N	at:T	63	an	306	at:9	72
998	LATIN	lat	at		ad	a d	a d	V T	A T	at:R	61	ad	307	at:6	69
999	CATALAN	cat	at		a	a	a	V	A	at:R	61	a	308	at:4	70
1000	PORTUGUESE	por	at		a	a	a	V	A	at:S	62	a	309	at:4	70
1001	PORTUGUESE	por	at		ɐ̃j	ɐ̃ j	a y	V J	E J	at:J	57	ay	310	at:4	81
1002	SPANISH	spa	at		a	a	a	V	A	at:R	61	a	311	at:4	70
1003	FRENCH	fra	at		a	a	a	V	A	at:R	61	a	312	at:4	70
1004	ITALIAN	ita	at		a	a	a	V	A	at:R	61	a	313	at:4	70
1005	OLD_IRISH	sga	at		og	o g	o g	V K	U K	at:R	61	og	314	at:18	78
2239	ANCIENT_GREEK	grc	back		nɔ̑ːton	n ɔ̑ː t o n	n o t o n	N V T V N	N U T U N	back:Ad	68	noton	315	back:12	93
2240	GREEK	ell	back		ˈplati	ˈp l a t i	p l a t i	P R V T V	P L A T I	back:L	76	plati	316	back:9	94
2242	OSSETIC_IRON	oss	back		fɐšontɐ	f ɐ š o n t ɐ	f a S o n t a	P V S V N T V	B E S U N T E	back:T	81	faSonta	317	back:7	88
2243	OSSETIC_DIGOR	oss	back		fɐsontɐ	f ɐ s o n t ɐ	f a s o n t a	P V S V N T V	B E S U N T E	back:T	81	fasonta	318	back:7	88
2245	ORIYA	ori	back		piʈhi	p i ʈ h i	p i t h i	P V T H V	P I T H I	back:G	73	pithi	319	back:13	86
2246	BIHARI	mai	back		piʈa	p i ʈ a	p i t a	P V T V	P I T A	back:G	73	pita	320	back:22	86
2247	BIHARI	mai	back		ɖar	ɖ a r	d a r	T V R	T A R	back:Y	84	dar	321	back:14	86
2249	URDU	urd	back		kəməɾ	k ə m ə ɾ	k I m I r	K V M V R	K E M E R	back:W	83	k3m3r	322	back:23	96
2250	MARATHI	mar	back		patʰ	p a tʰ	p a t	P V T	P A T	back:G	73	pat	323	back:10	86
2251	OLD_CHURCH_SLAVONIC	chu	back		xrɪ̆bɪ̆tʊ̆	x r ɪ̆ b ɪ̆ t ʊ̆	x r i b i t u	K R V P V T V	G R I P I T Y	back:J	75	xribitu	324	back:3	83
2252	SERBO-CROATIAN	srp	back		ˈlɛ̌ːdʑa	ˈl ɛ̌ː d ʑ a	l E d Z a	R V T S V	L E T S A	back:U	82	lEdZa	325	back:11	89
2253	BULGARIAN	bul	back		ɡrɤb	ɡ r ɤ b	g r o b	K R V P	K R E P	back:Ae	69	grob	326	back:3	83
2254	MACEDONIAN	mkd	back		ɡərb	ɡ ə r b	g I r b	K V R P	K E R P	back:Ae	69	g3rb	327	back:3	83
2255	RUSSIAN	rus	back		spʲiˈna	s pʲ i ˈn a	s p i n a	S P V N V	S P I N A	back:Q	79	spina	328	back:5	87
2256	POLISH	pol	back		plɛtsɘ̟	p l ɛ t s ɘ̟	p l E t s I	P R V T S V	P L E T S E	back:P	78	plEts3	329	back:15	89
2257	BELARUSIAN	bel	back		ˈspʲina	ˈs pʲ i n a	s p i n a	S P V N V	S P I N A	back:Q	79	spina	330	back:5	87
2258	UKRAINIAN	ukr	back		ˈspɪna	ˈs p ɪ n a	s p i n a	S P V N V	S P I N A	back:Q	79	spina	331	back:5	87
2259	SLOVAK	slk	back		ˈxr̩baːt	ˈx r̩ b aː t	x r b a t	K R P V T	G R P A T	back:J	75	xrbat	332	back:3	83
2260	CZECH	ces	back		ˈzaːda	ˈz aː d a	z a d a	S V T V	S A T A	back:Ab	66	zada	333	back:16	92
2261	SORBIAN_UPPER	hsb	back		ˈkʀibĕɛt	ˈk ʀ i b ĕɛ t	k r i b e t	K R V P V T	K R I P E T	back:J	75	kribet	334	back:3	83
2262	SORBIAN_LOWER	dsb	back		ˈkɕɛbjat	ˈk ɕ ɛ b j a t	k S E b y a t	K S V P J V T	K S E P J A T	back:J	75	kSEbyat	335	back:17	83
2263	SLOVENIAN	slv	back		ˈxə̌rbət	ˈx ə̌ r b ə t	x I r b I t	K V R P V T	G E R P E T	back:J	75	x3rb3t	336	back:3	83
2264	OLD_NORSE	non	back		ɣryɡːr	ɣ r y ɡː r	x r i g r	K R V K R	G R Y K R	back:R	80	xrigr	337	back:4	82
2265	OLD_NORSE	non	back		bak	b a k	b a k	P V K	P A K	back:B	70	bak	338	back:2	84
2266	ICELANDIC	isl	back		b̥aːk	b̥ aː k	b a k	P V K	P A K	back:B	70	bak	339	back:2	84
2267	ICELANDIC	isl	back		ˈr̥ɪɡ̊ːʏr	ˈr̥ ɪ ɡ̊ː ʏ r	r i g i r	R V K V R	R I K Y R	back:R	80	rigir	340	back:4	82
2268	FAROESE	fao	back		ˈɹɪɡ̊ːʊɹ	ˈɹ ɪ ɡ̊ː ʊ ɹ	r i g u r	R V K V R	R I K Y R	back:R	80	rigur	341	back:4	82
2269	FAROESE	fao	back		b̥ɛaːk	b̥ ɛaː k	b E k	P V K	P E K	back:B	70	bEk	342	back:2	84
2270	NORWEGIAN_RIKSMAL	nor	back		ɾʏɡː	ɾ ʏ ɡː	r i g	R V K	R Y K	back:R	80	rig	343	back:1	82
2271	STAVANGERSK		back		ʁʏɡː	ʁ ʏ ɡː	G i g	R V K	R Y K	back:R	80	Gig	344	back:1	82
2272	OLD_SWEDISH		back		ˈbaːker	ˈb aː k e r	b a k e r	P V K V R	P A K E R	back:B	70	baker	345	back:2	84
2273	OLD_SWEDISH		back		ˈryɡːer	ˈr y ɡː e r	r i g e r	R V K V R	R Y K E R	back:R	80	riger	346	back:4	82
2274	SWEDISH	swe	back		rʏgː	r ʏ gː	r i g	R V K	R Y K	back:R	80	rig	347	back:1	82
2275	ELFDALIAN	qov	back		rygː	r y gː	r i g	R V K	R Y K	back:R	80	rig	348	back:1	82
2276	DANISH	dan	back		ʁœɡ	ʁ œ ɡ	G E g	R V K	R U K	back:R	80	GEg	349	back:1	82
2277	DANISH_FJOLDE		back		ɹøɣ	ɹ ø ɣ	r e x	R V K	R U G	back:R	80	rex	350	back:1	82
2278	GUTNISH_LAU		back		rʏɡː	r ʏ ɡː	r i g	R V K	R Y K	back:R	80	rig	351	back:1	82
2279	GUTNISH_LAU		back		bɑːk	b ɑː k	b o k	P V K	P A K	back:B	70	bok	352	back:2	84
2280	ENGLISH	eng	back		bæk	b æ k	b E k	P V K	P E K	back:B	70	bEk	353	back:2	84
2282	DUTCH	nld	back		rʏχ	r ʏ χ	r i G	R V K	R Y G	back:R	80	riG	354	back:1	82
2283	GERMAN	deu	back		rijkn̩	r i j k n̩	r i y k n	R V J K N	R I J K N	back:R	80	riykn	355	back:18	82
2284	LATIN	lat	back		ˈdorsum	ˈd o r s u m	d o r s u m	T V R S V M	T U R S Y M	back:H	74	dorsum	356	back:6	85
2285	LATIN	lat	back		ˈtergum	ˈt e r g u m	t e r g u m	T V R K V M	T E R K Y M	back:Ac	67	tergum	357	back:19	85
2286	CATALAN	cat	back		əskɛnə	ə s k ɛ n ə	I s k E n I	V S K V N V	E S K E N E	back:F	72	3skEn3	358	back:20	91
2287	CATALAN	cat	back		əspaʎʎə	ə s p a ʎʎ ə	I s p a l I	V S P V R V	E S P A L E	back:C	71	3spal3	359	back:8	90
2288	SPANISH	spa	back		espalda	e s p a l d a	e s p a l d a	V S P V R T V	E S P A L T A	back:C	71	espalda	360	back:8	90
2289	FRENCH	fra	back		do	d o	d o	T V	T U	back:H	74	do	361	back:21	85
2290	ITALIAN	ita	back		dɔsso	d ɔ ss o	d o s o	T V S V	T U S U	back:H	74	doso	362	back:6	85
2291	OLD_IRISH	sga	back		drumʹ	d r u mʹ	d r u m	T R V M	T R Y M	back:N	77	drum	363	back:6	95
9292	ANCIENT_GREEK	grc	bad		kakós	k a k ó s	k a k o s	K V K V S	K A K U S	bad:Be	98	kakos	364	bad:13	107
9293	GREEK	ell	bad		kaˈko̞s	k a ˈk o̞ s	k a k o s	K V K V S	K A K U S	bad:Be	98	kakos	365	bad:13	107
9296	OSSETIC_IRON	oss	bad		ɐvžɐr	ɐ v ž ɐ r	a v Z a r	V W S V R	E B S E R	bad:Ab	86	avZar	366	bad:29	113
9297	OSSETIC_DIGOR	oss	bad		lɐʁuz	l ɐ ʁ u z	l a G u z	R V R V S	L E R Y S	bad:An	87	laGuz	367	bad:28	112
9299	ORIYA	ori	bad		khɔrapɔ	k h ɔ r a p ɔ	k h o r a p o	K H V R V P V	K H U R A P U	bad:A	85	khorapo	368	bad:12	105
9300	BIHARI	mai	bad		khərap	k h ə r a p	k h I r a p	K H V R V P	K H E R A P	bad:A	85	kh3rap	369	bad:12	105
9302	URDU	urd	bad		bʊɾɑ	b ʊ ɾ ɑ	b u r o	P V R V	P Y R A	bad:W	109	buro	370	bad:27	116
9303	URDU	urd	bad		χəɾɑb	χ ə ɾ ɑ b	G I r o b	K V R V P	G E R A P	bad:A	85	G3rob	371	bad:26	105
9304	MARATHI	mar	bad		wa͜i:ʈ	w a͜i: ʈ	w a t	W V T	W A T	bad:As	88	wat	372	bad:33	110
9305	OLD_CHURCH_SLAVONIC	chu	bad		zʊ̆lʊ̆	z ʊ̆ l ʊ̆	z u l u	S V R V	S Y L Y	bad:G	101	zulu	373	bad:11	101
9306	SERBO-CROATIAN	srp	bad		lɔ̂ʃ	l ɔ̂ ʃ	l o S	R V S	L U S	bad:F	100	loS	374	bad:7	100
9307	BULGARIAN	bul	bad		ɫɔʃ	ɫ ɔ ʃ	l o S	R V S	L U S	bad:F	100	loS	375	bad:7	100
9308	MACEDONIAN	mkd	bad		loʃ	l o ʃ	l o S	R V S	L U S	bad:F	100	loS	376	bad:7	100
9309	RUSSIAN	rus	bad		pɫɔˈxɔj	p ɫ ɔ ˈx ɔ j	p l o x o y	P R V K V J	P L U G U J	bad:Az	93	ploxoy	377	bad:32	114
9310	POLISH	pol	bad		zwɘ̟	z w ɘ̟	z w I	S W V	S W E	bad:G	101	zw3	378	bad:31	101
9311	BELARUSIAN	bel	bad		ˈdrɛnnɨ	ˈd r ɛ nn ɨ	d r E n I	T R V N V	T R E N I	bad:Ba	95	drEn3	379	bad:30	106
9312	UKRAINIAN	ukr	bad		pɔˈɦanɪj	p ɔ ˈɦ a n ɪ j	p o h a n i y	P V H V N V J	P U H A N I J	bad:Ay	92	pohaniy	380	bad:25	115
9313	SLOVAK	slk	bad		zliː	z l iː	z l i	S R V	S L I	bad:G	101	zli	381	bad:11	101
9314	CZECH	ces	bad		ˈʃpatniː	ˈʃ p a t n iː	S p a t n i	S P V T N V	S P A T N I	bad:Bb	96	Spatni	382	bad:6	104
9315	SORBIAN_UPPER	hsb	bad		ˈʃpatnɘ̟	ˈʃ p a t n ɘ̟	S p a t n I	S P V T N V	S P A T N E	bad:Bb	96	Spatn3	383	bad:6	104
9316	SORBIAN_LOWER	dsb	bad		ˈʂpatnɘ̟	ˈʂ p a t n ɘ̟	S p a t n I	S P V T N V	S P A T N E	bad:Bb	96	Spatn3	384	bad:6	104
9317	SLOVENIAN	slv	bad		slab	s l a b	s l a b	S R V P	S L A P	bad:Bd	97	slab	385	bad:24	101
9318	OLD_NORSE	non	bad		vaːndr	v aː n d r	v a n d r	W V N T R	B A N T R	bad:Q	105	vandr	386	bad:3	97
9319	OLD_NORSE	non	bad		ˈdaːliɣr	ˈd aː l i ɣ r	d a l i x r	T V R V K R	T A L I G R	bad:M	103	dalixr	387	bad:1	99
9320	OLD_NORSE	non	bad		ilːr	i lː r	i l r	V R R	I L R	bad:R	106	ilr	388	bad:5	102
9321	ICELANDIC	isl	bad		ˈljɛːlɛɡ̊ʏr	ˈl j ɛː l ɛ ɡ̊ ʏ r	l y E l E g i r	R J V R V K V R	L J E L E K Y R	bad:R	106	lyElEgir	389	bad:23	109
9322	ICELANDIC	isl	bad		ˈɪd̥lʏr	ˈɪ d̥ l ʏ r	i d l i r	V T R V R	I T L Y R	bad:R	106	idlir	390	bad:5	102
9323	ICELANDIC	isl	bad		ˈvɔnd̥ʏr	ˈv ɔ n d̥ ʏ r	v o n d i r	W V N T V R	B U N T Y R	bad:Q	105	vondir	391	bad:3	97
9324	FAROESE	fao	bad		ˈɪd̥lʊɹ	ˈɪ d̥ l ʊ ɹ	i d l u r	V T R V R	I T L Y R	bad:R	106	idlur	392	bad:5	102
9325	FAROESE	fao	bad		ˈœnd̥ʊɹ	ˈœ n d̥ ʊ ɹ	E n d u r	V N T V R	U N T Y R	bad:Q	105	Endur	393	bad:3	97
9326	NORWEGIAN_RIKSMAL	nor	bad		ˈɪ̀lːə	ˈɪ̀ lː ə	i l I	V R V	I L E	bad:R	106	il3	394	bad:2	98
9327	NORWEGIAN_RIKSMAL	nor	bad		ʋɔnː	ʋ ɔ nː	w o n	W V N	W U N	bad:Q	105	won	395	bad:10	97
9328	NORWEGIAN_RIKSMAL	nor	bad		ˈdòːɭɪ	ˈd òː ɭ ɪ	d o L i	T V R V	T U L I	bad:M	103	doLi	396	bad:1	99
9329	STAVANGERSK		bad		ˈfɪlːə	ˈf ɪ lː ə	f i l I	P V R V	B I L E	bad:Av	89	fil3	397	bad:2	98
9330	STAVANGERSK		bad		ˈdòːʁlɪɡə	ˈd òː ʁ l ɪ ɡ ə	d o G l i g I	T V R R V K V	T U R L I K E	bad:M	103	doGlig3	398	bad:1	99
9331	STAVANGERSK		bad		ˈɪ̀dla	ˈɪ̀ d l a	i d l a	V T R V	I T L A	bad:R	106	idla	399	bad:2	98
9332	STAVANGERSK		bad		ˈʋunːə	ˈʋ u nː ə	w u n I	W V N V	W Y N E	bad:Q	105	wun3	400	bad:10	97
9333	OLD_SWEDISH		bad		ˈilder	ˈi l d e r	i l d e r	V R T V R	I L T E R	bad:R	106	ilder	401	bad:5	102
9334	OLD_SWEDISH		bad		ˈonder	ˈo n d e r	o n d e r	V N T V R	U N T E R	bad:Q	105	onder	402	bad:3	97
9335	SWEDISH	swe	bad		ˈʉ:səl	ˈʉ: s ə l	I s I l	V S V R	Y S E L	bad:Aw	90	3s3l	403	bad:22	98
9336	SWEDISH	swe	bad		ɪ̀lːa	ɪ̀ lː a	i l a	V R V	I L A	bad:R	106	ila	404	bad:2	98
9337	SWEDISH	swe	bad		und	u n d	u n d	V N T	Y N T	bad:Q	105	und	405	bad:21	97
9338	SWEDISH	swe	bad		ˈdòːlɪɡ	ˈd òː l ɪ ɡ	d o l i g	T V R V K	T U L I K	bad:M	103	dolig	406	bad:1	99
9339	ELFDALIAN	qov	bad		dɔ̀ːlɪn	d ɔ̀ː l ɪ n	d o l i n	T V R V N	T U L I N	bad:M	103	dolin	407	bad:1	99
9340	DANISH	dan	bad		ɔnˀ	ɔ nˀ	o n	V N	U N	bad:Q	105	on	408	bad:9	97
9341	DANISH	dan	bad		ˈilə	ˈi l ə	i l I	V R V	I L E	bad:R	106	il3	409	bad:2	98
9342	DANISH	dan	bad		ˈdɒːli	ˈd ɒː l i	d o l i	T V R V	T O L I	bad:M	103	doli	410	bad:1	99
9343	DANISH_FJOLDE		bad		ilʲ	i lʲ	i l	V R	I L	bad:R	106	il	411	bad:20	98
9344	DANISH_FJOLDE		bad		ɹeŋ	ɹ e ŋ	r e N	R V N	R E N	bad:Ax	91	reN	412	bad:19	106
9345	DANISH_FJOLDE		bad		uːnʲ	uː nʲ	u n	V N	Y N	bad:Q	105	un	413	bad:9	97
9346	GUTNISH_LAU		bad		ˈoundar	ˈou n d a r	o n d a r	V N T V R	U N T A R	bad:Q	105	ondar	414	bad:3	97
9347	GUTNISH_LAU		bad		ˈdoːlɪr	ˈd oː l ɪ r	d o l i r	T V R V R	T U L I R	bad:M	103	dolir	415	bad:1	99
9348	GUTNISH_LAU		bad		ˈɪlːɛ	ˈɪ lː ɛ	i l E	V R V	I L E	bad:R	106	ilE	416	bad:2	98
9349	ENGLISH	eng	bad		bæd	b æ d	b E d	P V T	P E T	bad:T	107	bEd	417	bad:18	108
9351	DUTCH	nld	bad		slɛχt	s l ɛ χ t	s l E G t	S R V K T	S L E G T	bad:B	94	slEGt	418	bad:8	100
9352	GERMAN	deu	bad		ʃlɛçt	ʃ l ɛ ç t	S l E S t	S R V S T	S L E S T	bad:B	94	SlESt	419	bad:8	100
9353	LATIN	lat	bad		ˈmalus	ˈm a l u s	m a l u s	M V R V S	M A L Y S	bad:D	99	malus	420	bad:4	103
